fid,Hylak_id,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat
719,"1343713",,Czech Republic,Europe,SWBD,"1","0",0.160000000000000,1.710000000000000,1.210000000000000,0.400000000000000,0.000000000000000,"3",2.500000000000000,0.104000000000000,44.399999999999999,"422",1.350000000000000,23.300000000000001,15.736739000000000,48.860135999999997
720,"1343735",,Czech Republic,Europe,SWBD,"1","0",0.150000000000000,2.440000000000000,1.800000000000000,0.420000000000000,0.000000000000000,"3",2.900000000000000,0.042000000000000,115.000000000000000,"463",1.790000000000000,7.800000000000000,14.692565999999999,48.857095000000001
721,"1343750",,Czech Republic,Europe,SWBD,"1","0",0.120000000000000,1.640000000000000,1.330000000000000,0.230000000000000,0.000000000000000,"3",2.000000000000000,1.137000000000000,2.400000000000000,"459",0.870000000000000,196.300000000000011,14.723340000000000,48.855339000000001
722,"1343752",,France,Europe,SWBD,"1","0",0.210000000000000,1.840000000000000,1.130000000000000,0.460000000000000,0.000000000000000,"3",2.200000000000000,0.028000000000000,189.000000000000000,"232",0.900000000000000,2.500000000000000,5.694032000000000,48.854816000000000
723,"1343756",,France,Europe,SWBD,"1","0",0.130000000000000,1.530000000000000,1.210000000000000,0.220000000000000,0.000000000000000,"3",1.700000000000000,0.043000000000000,60.100000000000001,"231",0.670000000000000,4.000000000000000,5.706244000000000,48.853771999999999
724,"1343757",,Czech Republic,Europe,SWBD,"1","0",0.380000000000000,5.710000000000000,2.630000000000000,1.610000000000000,0.000000000000000,"3",4.300000000000000,0.123000000000000,151.699999999999989,"185",3.090000000000000,35.000000000000000,16.918457000000000,48.853870999999998
725,"1343761",,Czech Republic,Europe,SWBD,"1","0",0.210000000000000,1.980000000000000,1.230000000000000,0.610000000000000,0.000000000000000,"3",2.900000000000000,0.008000000000000,876.600000000000023,"459",1.670000000000000,1.400000000000000,14.713884999999999,48.852910000000001
726,"1343777",,France,Europe,SWBD,"1","0",0.150000000000000,1.870000000000000,1.350000000000000,0.500000000000000,0.000000000000000,"3",3.300000000000000,0.188000000000000,31.000000000000000,"220",2.410000000000000,16.100000000000001,6.636941000000000,48.848323999999998
727,"1343778",,Czech Republic,Europe,SWBD,"1","0",0.930000000000000,4.270000000000000,1.250000000000000,3.640000000000000,0.000000000000000,"3",3.900000000000000,1.892000000000000,22.300000000000001,"160",1.910000000000000,484.100000000000023,17.085298999999999,48.848021000000003
728,"1343783",,France,Europe,SWBD,"1","0",0.130000000000000,1.820000000000000,1.420000000000000,0.230000000000000,0.000000000000000,"3",1.800000000000000,0.023000000000000,116.200000000000003,"114",0.690000000000000,1.600000000000000,8.097635000000000,48.847465000000000
729,"1343789",,France,Europe,SWBD,"1","0",0.150000000000000,1.980000000000000,1.460000000000000,0.420000000000000,0.000000000000000,"3",2.900000000000000,0.064000000000000,76.599999999999994,"232",1.850000000000000,5.200000000000000,6.863135000000000,48.846162999999997
730,"1343790",,Germany,Europe,SWBD,"1","0",0.120000000000000,1.800000000000000,1.450000000000000,0.240000000000000,0.000000000000000,"3",2.000000000000000,0.217000000000000,12.800000000000001,"424",0.870000000000000,25.000000000000000,10.699030000000000,48.846241999999997
731,"1343802",,France,Europe,SWBD,"1","0",0.200000000000000,2.030000000000000,1.280000000000000,0.320000000000000,0.000000000000000,"3",1.600000000000000,0.026000000000000,144.400000000000006,"113",0.500000000000000,1.800000000000000,8.039883000000000,48.843071000000002
732,"1343803",,Germany,Europe,SWBD,"1","0",0.130000000000000,1.470000000000000,1.170000000000000,0.350000000000000,0.000000000000000,"3",2.800000000000000,0.024000000000000,169.800000000000011,"111",1.750000000000000,1.600000000000000,8.175637999999999,48.843429999999998
733,"1343808",,Czech Republic,Europe,SWBD,"1","0",0.120000000000000,1.520000000000000,1.250000000000000,0.350000000000000,0.000000000000000,"3",3.000000000000000,0.008000000000000,511.199999999999989,"466",2.070000000000000,1.400000000000000,14.728285000000000,48.842612000000003
734,"1343809",,Austria,Europe,SWBD,"1","0",0.280000000000000,2.220000000000000,1.190000000000000,1.280000000000000,0.000000000000000,"3",4.700000000000000,0.012000000000000,1238.900000000000091,"596",4.030000000000000,2.300000000000000,15.147499000000000,48.842914999999998
735,"1343819",,Slovakia,Europe,SWBD,"1","0",0.300000000000000,2.470000000000000,1.270000000000000,0.590000000000000,0.000000000000000,"3",2.000000000000000,0.179000000000000,38.299999999999997,"159",0.650000000000000,43.799999999999997,17.194585000000000,48.839001000000003
736,"1343822",,Czech Republic,Europe,SWBD,"1","0",0.170000000000000,1.840000000000000,1.250000000000000,0.580000000000000,0.000000000000000,"3",3.400000000000000,0.383000000000000,17.500000000000000,"465",2.390000000000000,63.799999999999997,14.750885000000000,48.838926000000001
737,"1343824",,France,Europe,SWBD,"1","0",0.400000000000000,4.910000000000000,2.200000000000000,0.740000000000000,0.000000000000000,"3",1.900000000000000,109.495999999999995,0.100000000000000,"180",0.550000000000000,6909.100000000000364,6.085937000000000,48.838174000000002
738,"1343825",,Germany,Europe,SWBD,"1","0",0.170000000000000,2.040000000000000,1.390000000000000,0.340000000000000,0.000000000000000,"3",2.000000000000000,0.086000000000000,45.399999999999999,"111",0.780000000000000,5.700000000000000,8.124561999999999,48.838490000000000
739,"1343839",,Germany,Europe,SWBD,"1","0",0.120000000000000,1.650000000000000,1.360000000000000,0.420000000000000,0.000000000000000,"3",3.600000000000000,54.276000000000003,0.100000000000000,"214",3.130000000000000,4250.899999999999636,9.217328000000000,48.835231999999998
740,"1343842",,Czech Republic,Europe,SWBD,"1","0",0.150000000000000,1.690000000000000,1.240000000000000,0.470000000000000,0.000000000000000,"3",3.200000000000000,0.003000000000000,1815.900000000000091,"466",2.220000000000000,0.600000000000000,14.760675000000001,48.834893999999998
741,"1343857",,Czech Republic,Europe,SWBD,"1","0",0.290000000000000,2.170000000000000,1.130000000000000,1.140000000000000,0.000000000000000,"3",3.900000000000000,0.035000000000000,376.800000000000011,"462",2.700000000000000,6.400000000000000,14.936809000000000,48.831426999999998
742,"1343861",,Czech Republic,Europe,SWBD,"1","0",0.550000000000000,4.910000000000000,1.870000000000000,2.480000000000000,0.000000000000000,"3",4.500000000000000,0.029000000000000,987.799999999999955,"464",3.010000000000000,5.200000000000000,14.945371000000000,48.830461999999997
743,"1343862",,France,Europe,SWBD,"1","0",0.150000000000000,1.660000000000000,1.210000000000000,0.310000000000000,0.000000000000000,"3",2.100000000000000,0.104000000000000,34.500000000000000,"235",0.890000000000000,9.600000000000000,5.804652000000000,48.829734000000002
744,"1343870",,France,Europe,SWBD,"1","0",0.290000000000000,2.410000000000000,1.270000000000000,1.190000000000000,0.000000000000000,"3",4.100000000000000,0.075000000000000,183.199999999999989,"217",3.120000000000000,6.100000000000000,6.828167000000000,48.826904999999996
745,"1343871",,Czech Republic,Europe,SWBD,"1","0",0.140000000000000,1.600000000000000,1.190000000000000,0.450000000000000,0.000000000000000,"3",3.100000000000000,0.009000000000000,573.200000000000045,"472",2.160000000000000,1.700000000000000,14.809037000000000,48.826659999999997
746,"1343873",,Germany,Europe,SWBD,"1","0",0.330000000000000,2.730000000000000,1.330000000000000,0.740000000000000,0.000000000000000,"3",2.200000000000000,0.021000000000000,410.100000000000023,"313",0.820000000000000,1.700000000000000,12.890625000000000,48.826016000000003
747,"1343886",,Czech Republic,Europe,SWBD,"1","0",0.140000000000000,2.290000000000000,1.700000000000000,0.430000000000000,0.000000000000000,"3",3.000000000000000,0.627000000000000,7.900000000000000,"469",1.940000000000000,106.200000000000003,14.792151000000000,48.823509999999999
748,"1343894",,France,Europe,SWBD,"1","0",0.530000000000000,5.200000000000000,2.010000000000000,2.010000000000000,0.000000000000000,"3",3.800000000000000,0.132000000000000,176.199999999999989,"213",2.130000000000000,10.699999999999999,6.803750000000000,48.821784999999998
749,"1343898",,Austria,Europe,SWBD,"1","0",0.270000000000000,2.170000000000000,1.170000000000000,0.830000000000000,0.000000000000000,"3",3.000000000000000,0.033000000000000,292.300000000000011,"501",1.670000000000000,5.900000000000000,15.271120000000000,48.821429999999999
750,"1343904",,Germany,Europe,SWBD,"1","0",0.610000000000000,3.810000000000000,1.380000000000000,1.670000000000000,0.000000000000000,"3",2.700000000000000,0.263000000000000,73.700000000000003,"113",1.050000000000000,17.000000000000000,8.115703000000000,48.819730999999997
751,"1343905",,Germany,Europe,SWBD,"1","0",0.260000000000000,2.710000000000000,1.490000000000000,0.650000000000000,0.000000000000000,"3",2.500000000000000,0.306000000000000,24.699999999999999,"315",1.120000000000000,25.600000000000001,12.855793000000000,48.819631000000001
752,"1343909",,Austria,Europe,SWBD,"1","0",0.490000000000000,3.170000000000000,1.280000000000000,1.680000000000000,0.000000000000000,"3",3.400000000000000,0.073000000000000,265.899999999999977,"558",1.810000000000000,13.300000000000001,15.139568000000001,48.818750000000001
753,"1343929",,Czech Republic,Europe,SWBD,"1","0",0.490000000000000,4.680000000000000,1.880000000000000,1.560000000000000,0.000000000000000,"3",3.200000000000000,0.141000000000000,128.400000000000006,"469",1.510000000000000,24.899999999999999,14.808147000000000,48.815277000000002
754,"1343931",,Germany,Europe,SWBD,"1","0",0.520000000000000,5.020000000000000,1.960000000000000,1.690000000000000,0.000000000000000,"3",3.200000000000000,0.066000000000000,295.699999999999989,"115",1.550000000000000,4.200000000000000,8.168827000000000,48.814653999999997
755,"1343932",,Germany,Europe,SWBD,"1","0",0.290000000000000,2.420000000000000,1.270000000000000,0.520000000000000,0.000000000000000,"3",1.800000000000000,0.014000000000000,427.699999999999989,"314",0.540000000000000,1.100000000000000,12.914583000000000,48.814582999999999
756,"1343933",,Czech Republic,Europe,SWBD,"1","0",0.100000000000000,1.450000000000000,1.300000000000000,0.350000000000000,0.000000000000000,"3",3.600000000000000,0.005000000000000,816.100000000000023,"478",3.270000000000000,0.800000000000000,14.863329999999999,48.814891000000003
757,"1343938",,France,Europe,SWBD,"1","0",0.560000000000000,4.300000000000000,1.620000000000000,1.480000000000000,0.000000000000000,"3",2.600000000000000,0.076000000000000,224.800000000000011,"116",0.980000000000000,5.500000000000000,7.972921000000000,48.813932999999999
758,"1343952",,France,Europe,SWBD,"1","0",0.230000000000000,3.060000000000000,1.810000000000000,0.730000000000000,0.000000000000000,"3",3.200000000000000,0.053000000000000,160.300000000000011,"237",1.970000000000000,4.900000000000000,5.765369000000000,48.811455000000002
759,"1343954",,Germany,Europe,SWBD,"1","0",0.280000000000000,2.620000000000000,1.390000000000000,0.830000000000000,0.000000000000000,"3",2.900000000000000,0.119000000000000,80.299999999999997,"113",1.510000000000000,7.600000000000000,8.153561000000000,48.810909000000002
760,"1343958",,Germany,Europe,SWBD,"1","0",0.350000000000000,3.350000000000000,1.610000000000000,1.120000000000000,0.000000000000000,"3",3.200000000000000,0.088000000000000,146.900000000000006,"113",1.760000000000000,5.700000000000000,8.161470000000000,48.810302000000000
761,"1343964",,France,Europe,SWBD,"1","0",0.150000000000000,1.810000000000000,1.330000000000000,0.450000000000000,0.000000000000000,"3",3.000000000000000,0.200000000000000,26.199999999999999,"235",2.030000000000000,18.699999999999999,5.716906000000000,48.808571000000001
762,"1343966",,Czech Republic,Europe,SWBD,"1","0",0.480000000000000,4.850000000000000,1.970000000000000,1.430000000000000,0.000000000000000,"3",3.000000000000000,0.028000000000000,590.700000000000045,"481",1.310000000000000,4.900000000000000,14.762642000000000,48.808058000000003
763,"1343975",,Czech Republic,Europe,SWBD,"1","0",0.590000000000000,4.830000000000000,1.760000000000000,2.710000000000000,0.000000000000000,"3",4.600000000000000,0.139000000000000,225.800000000000011,"504",3.030000000000000,23.100000000000001,14.719792000000000,48.805334000000002
764,"1343976",,Czech Republic,Europe,SWBD,"1","0",0.110000000000000,1.570000000000000,1.330000000000000,0.270000000000000,0.000000000000000,"3",2.400000000000000,0.020000000000000,154.500000000000000,"471",1.360000000000000,3.500000000000000,14.798083999999999,48.805253999999998
765,"1343980",,France,Europe,SWBD,"1","0",0.740000000000000,4.850000000000000,1.590000000000000,1.960000000000000,0.000000000000000,"3",2.600000000000000,1231.438000000000102,0.100000000000000,"114",0.910000000000000,46487.599999999998545,8.083584999999999,48.803986999999999
766,"1343981",,Czech Republic,Europe,SWBD,"1","0",0.280000000000000,2.350000000000000,1.260000000000000,1.020000000000000,0.000000000000000,"3",3.700000000000000,0.106000000000000,110.900000000000006,"473",2.440000000000000,18.399999999999999,14.836800999999999,48.803727000000002
767,"1343985",,Slovakia,Europe,SWBD,"1","0",0.610000000000000,3.830000000000000,1.380000000000000,3.050000000000000,0.000000000000000,"3",5.000000000000000,1.451000000000000,24.300000000000001,"320",3.610000000000000,189.900000000000006,18.484991000000001,48.803449999999998
768,"1343993",,France,Europe,SWBD,"1","0",0.180000000000000,1.930000000000000,1.290000000000000,0.570000000000000,0.000000000000000,"3",3.200000000000000,0.234000000000000,28.000000000000000,"217",2.070000000000000,18.699999999999999,6.853125000000000,48.802413000000001
769,"1344022",,France,Europe,SWBD,"1","0",0.110000000000000,1.530000000000000,1.310000000000000,0.230000000000000,0.000000000000000,"3",2.100000000000000,0.248000000000000,10.699999999999999,"217",1.050000000000000,19.800000000000001,6.847934000000000,48.796868000000003
770,"1344027",,France,Europe,SWBD,"1","0",0.430000000000000,2.810000000000000,1.210000000000000,1.040000000000000,0.000000000000000,"3",2.400000000000000,0.006000000000000,2005.400000000000091,"115",0.910000000000000,0.400000000000000,8.030208000000000,48.795186000000001
771,"1344028",,Austria,Europe,SWBD,"1","0",0.460000000000000,3.330000000000000,1.380000000000000,1.840000000000000,0.000000000000000,"3",4.000000000000000,0.129000000000000,165.300000000000011,"546",2.480000000000000,23.300000000000001,15.132713000000001,48.795234999999998
772,"1344039",,Czech Republic,Europe,SWBD,"1","0",0.170000000000000,1.900000000000000,1.310000000000000,0.310000000000000,0.000000000000000,"3",1.800000000000000,1.984000000000000,1.800000000000000,"153",0.680000000000000,509.899999999999977,17.036262000000001,48.792755999999997
773,"1344044",,Czech Republic,Europe,SWBD,"1","0",0.260000000000000,3.040000000000000,1.670000000000000,0.480000000000000,0.000000000000000,"3",1.800000000000000,0.009000000000000,613.299999999999955,"153",0.580000000000000,2.400000000000000,17.042085000000000,48.791955000000002
774,"1344049",,France,Europe,SWBD,"1","0",0.210000000000000,2.280000000000000,1.410000000000000,0.640000000000000,0.000000000000000,"3",3.100000000000000,0.103000000000000,72.099999999999994,"241",1.840000000000000,9.600000000000000,5.763251000000000,48.790702000000003
775,"1344055",,France,Europe,SWBD,"1","0",0.590000000000000,4.290000000000000,1.580000000000000,2.120000000000000,0.000000000000000,"3",3.600000000000000,0.043000000000000,569.600000000000023,"236",1.870000000000000,4.000000000000000,5.809958000000000,48.789583000000000
776,"1344063",,France,Europe,SWBD,"1","0",0.410000000000000,3.830000000000000,1.680000000000000,1.000000000000000,0.000000000000000,"3",2.400000000000000,21.795000000000002,0.500000000000000,"117",0.900000000000000,1726.000000000000000,8.017745000000000,48.788221999999998
777,"1344066",,Germany,Europe,SWBD,"1","0",0.610000000000000,4.050000000000000,1.460000000000000,1.360000000000000,0.000000000000000,"3",2.200000000000000,1225.635999999999967,0.100000000000000,"116",0.670000000000000,46175.199999999997090,8.046875000000000,48.787756999999999
778,"1344072",,Germany,Europe,SWBD,"1","0",0.100000000000000,1.570000000000000,1.430000000000000,0.110000000000000,0.000000000000000,"3",1.100000000000000,1.057000000000000,1.200000000000000,"379",0.290000000000000,122.000000000000000,11.304902000000000,48.786355999999998
779,"1344073",,Slovakia,Europe,SWBD,"1","0",0.130000000000000,1.710000000000000,1.340000000000000,0.420000000000000,0.000000000000000,"3",3.200000000000000,0.062000000000000,78.400000000000006,"234",2.350000000000000,14.800000000000001,17.282292000000002,48.786344999999997
780,"1344075",,France,Europe,SWBD,"1","0",0.260000000000000,2.610000000000000,1.440000000000000,0.620000000000000,0.000000000000000,"3",2.400000000000000,0.018000000000000,398.699999999999989,"141",1.020000000000000,1.400000000000000,7.819792000000000,48.785916999999998
781,"1344079",,Czech Republic,Europe,SWBD,"1","0",0.680000000000000,3.620000000000000,1.240000000000000,2.630000000000000,0.000000000000000,"3",3.900000000000000,0.541000000000000,56.200000000000003,"158",2.080000000000000,161.000000000000000,16.818833000000001,48.785375999999999
782,"1344085",,Germany,Europe,SWBD,"1","0",0.210000000000000,1.950000000000000,1.200000000000000,0.380000000000000,0.000000000000000,"3",1.800000000000000,0.037000000000000,119.400000000000006,"310",0.620000000000000,2.800000000000000,13.010407000000001,48.784816999999997
783,"1344086",,Czech Republic,Europe,SWBD,"1","0",0.200000000000000,2.700000000000000,1.680000000000000,0.510000000000000,0.000000000000000,"3",2.500000000000000,0.057000000000000,103.500000000000000,"192",1.220000000000000,16.699999999999999,16.630005000000001,48.784635999999999
784,"1344092",,Germany,Europe,SWBD,"1","0",0.280000000000000,2.630000000000000,1.410000000000000,0.460000000000000,0.000000000000000,"3",1.600000000000000,0.106000000000000,49.899999999999999,"351",0.460000000000000,11.300000000000001,11.728618000000001,48.783861000000002
785,"1344099",,Czech Republic,Europe,SWBD,"1","0",0.230000000000000,2.530000000000000,1.480000000000000,0.690000000000000,0.000000000000000,"3",2.900000000000000,0.320000000000000,24.899999999999999,"182",1.640000000000000,93.500000000000000,16.675245000000000,48.782409999999999
786,"1344101",,Czech Republic,Europe,SWBD,"1","0",0.810000000000000,4.760000000000000,1.490000000000000,3.380000000000000,0.000000000000000,"3",4.200000000000000,0.501000000000000,78.200000000000003,"165",2.310000000000000,148.599999999999994,16.787921000000001,48.781713000000003
787,"1344102",,Czech Republic,Europe,SWBD,"1","0",0.420000000000000,2.790000000000000,1.210000000000000,1.700000000000000,0.000000000000000,"3",4.000000000000000,0.521000000000000,37.799999999999997,"164",2.570000000000000,154.800000000000011,16.801448000000001,48.781300000000002
788,"1344108",,France,Europe,SWBD,"1","0",0.170000000000000,1.770000000000000,1.200000000000000,0.470000000000000,0.000000000000000,"3",2.700000000000000,0.055000000000000,98.799999999999997,"245",1.520000000000000,5.100000000000000,5.738160000000000,48.780028999999999
789,"1344114",,Slovakia,Europe,SWBD,"1","0",0.220000000000000,2.260000000000000,1.350000000000000,0.350000000000000,0.000000000000000,"3",1.600000000000000,0.040000000000000,100.500000000000000,"155",0.450000000000000,10.800000000000001,17.093067000000001,48.779516999999998
790,"1344125",,Germany,Europe,SWBD,"1","0",0.230000000000000,2.540000000000000,1.500000000000000,0.540000000000000,0.000000000000000,"3",2.400000000000000,332.694000000000017,0.100000000000000,"356",1.050000000000000,21671.500000000000000,11.600190000000000,48.778081999999998
791,"1344171",,Slovakia,Europe,SWBD,"1","0",0.130000000000000,2.240000000000000,1.740000000000000,0.650000000000000,0.000000000000000,"3",4.900000000000000,0.140000000000000,53.600000000000001,"267",5.780000000000000,25.699999999999999,17.681341000000000,48.768616000000002
792,"1344180",,Austria,Europe,SWBD,"1","0",0.150000000000000,2.020000000000000,1.460000000000000,0.470000000000000,0.000000000000000,"3",3.100000000000000,0.135000000000000,40.100000000000001,"529",2.060000000000000,21.500000000000000,15.077083000000000,48.767187000000000
793,"1344188",,Slovakia,Europe,SWBD,"1","0",0.660000000000000,7.650000000000000,2.650000000000000,1.560000000000000,0.000000000000000,"3",2.400000000000000,135.401000000000010,0.100000000000000,"179",0.750000000000000,9652.799999999999272,17.864480000000000,48.765999000000001
794,"1344191",,France,Europe,SWBD,"1","0",0.300000000000000,2.410000000000000,1.250000000000000,0.740000000000000,0.000000000000000,"3",2.500000000000000,0.012000000000000,711.200000000000045,"117",1.070000000000000,0.800000000000000,7.993750000000000,48.765000000000001
795,"1344194",,Germany,Europe,SWBD,"1","0",0.140000000000000,1.520000000000000,1.160000000000000,0.380000000000000,0.000000000000000,"3",2.700000000000000,0.022000000000000,197.300000000000011,"360",1.640000000000000,2.400000000000000,11.546820000000000,48.764963999999999
796,"1344197",,Austria,Europe,SWBD,"1","0",0.170000000000000,2.100000000000000,1.450000000000000,0.540000000000000,0.000000000000000,"3",3.300000000000000,0.034000000000000,185.199999999999989,"532",2.250000000000000,5.400000000000000,15.072917000000000,48.763610999999997
797,"1344201",,Germany,Europe,SWBD,"1","0",0.170000000000000,2.240000000000000,1.550000000000000,0.360000000000000,0.000000000000000,"3",2.200000000000000,0.029000000000000,145.000000000000000,"121",0.970000000000000,1.800000000000000,8.105207999999999,48.763370000000002
798,"1344211",,Germany,Europe,SWBD,"1","0",0.220000000000000,2.520000000000000,1.510000000000000,0.490000000000000,0.000000000000000,"3",2.200000000000000,0.029000000000000,194.300000000000011,"370",0.920000000000000,3.300000000000000,11.282335000000000,48.760589000000003
799,"1344212",,Germany,Europe,SWBD,"1","0",0.190000000000000,1.720000000000000,1.120000000000000,0.300000000000000,0.000000000000000,"3",1.600000000000000,0.103000000000000,34.200000000000003,"354",0.520000000000000,11.199999999999999,11.606242999999999,48.760970999999998
800,"1344213",,Austria,Europe,SWBD,"1","0",0.100000000000000,1.450000000000000,1.320000000000000,0.260000000000000,0.000000000000000,"3",2.800000000000000,0.006000000000000,510.399999999999977,"577",1.940000000000000,1.000000000000000,15.385417000000000,48.760522000000002
801,"1344216",,Germany,Europe,SWBD,"1","0",0.210000000000000,1.980000000000000,1.220000000000000,0.290000000000000,0.000000000000000,"3",1.400000000000000,0.029000000000000,116.700000000000003,"373",0.360000000000000,3.300000000000000,11.279582000000000,48.759503000000002
802,"1344217",,Germany,Europe,SWBD,"1","0",0.220000000000000,2.250000000000000,1.340000000000000,0.230000000000000,0.000000000000000,"3",1.000000000000000,0.018000000000000,150.099999999999994,"315",0.190000000000000,1.400000000000000,12.915554999999999,48.759543000000001
803,"1344218",,Czech Republic,Europe,SWBD,"1","0",0.150000000000000,1.660000000000000,1.220000000000000,0.500000000000000,0.000000000000000,"3",3.400000000000000,0.044000000000000,132.199999999999989,"609",2.550000000000000,6.800000000000000,14.634375000000000,48.759593000000002
804,"1344223",,Germany,Europe,SWBD,"1","0",0.140000000000000,1.670000000000000,1.240000000000000,0.220000000000000,0.000000000000000,"3",1.500000000000000,0.044000000000000,56.700000000000003,"356",0.470000000000000,4.800000000000000,11.562984000000000,48.758831000000001
805,"1344224",,Austria,Europe,SWBD,"1","0",0.180000000000000,1.660000000000000,1.120000000000000,0.630000000000000,0.000000000000000,"3",3.600000000000000,0.095000000000000,76.500000000000000,"509",2.680000000000000,14.400000000000000,14.988481000000000,48.758721000000001
806,"1344228",,Slovakia,Europe,SWBD,"1","0",0.140000000000000,2.130000000000000,1.600000000000000,0.910000000000000,0.000000000000000,"3",6.500000000000000,0.348000000000000,30.300000000000001,"249",9.800000000000001,62.899999999999999,17.698214000000000,48.757927000000002
807,"1344233",,Austria,Europe,SWBD,"1","0",0.110000000000000,1.440000000000000,1.240000000000000,0.260000000000000,0.000000000000000,"3",2.500000000000000,0.031000000000000,98.799999999999997,"535",1.430000000000000,5.000000000000000,15.078153000000000,48.756070000000001
808,"1344235",,Germany,Europe,SWBD,"1","0",0.180000000000000,1.690000000000000,1.120000000000000,0.200000000000000,0.000000000000000,"3",1.100000000000000,0.021000000000000,107.599999999999994,"358",0.220000000000000,2.300000000000000,11.548755000000000,48.755946000000002
809,"1344243",,France,Europe,SWBD,"1","0",0.240000000000000,2.400000000000000,1.370000000000000,0.710000000000000,0.000000000000000,"3",2.900000000000000,0.279000000000000,29.399999999999999,"212",1.590000000000000,21.699999999999999,6.753863000000000,48.754508000000001
810,"1344244",,Germany,Europe,SWBD,"1","0",0.450000000000000,3.300000000000000,1.380000000000000,1.030000000000000,0.000000000000000,"3",2.300000000000000,0.079000000000000,150.500000000000000,"120",0.780000000000000,5.400000000000000,7.997316000000000,48.754677000000001
811,"1344246",,Austria,Europe,SWBD,"1","0",0.130000000000000,1.670000000000000,1.290000000000000,0.450000000000000,0.000000000000000,"3",3.400000000000000,0.024000000000000,218.300000000000011,"533",2.600000000000000,3.800000000000000,15.070976999999999,48.753698999999997
812,"1344255",,Germany,Europe,SWBD,"1","0",0.240000000000000,3.280000000000000,1.890000000000000,0.180000000000000,0.000000000000000,"3",0.700000000000000,0.037000000000000,55.500000000000000,"317",0.090000000000000,3.000000000000000,12.894792000000001,48.752254000000001
813,"1344261",,France,Europe,SWBD,"1","0",0.130000000000000,1.720000000000000,1.350000000000000,0.330000000000000,0.000000000000000,"3",2.600000000000000,0.029000000000000,132.400000000000006,"215",1.490000000000000,2.300000000000000,6.748410000000000,48.750647000000001
814,"1344262",,Germany,Europe,SWBD,"1","0",0.120000000000000,1.680000000000000,1.370000000000000,0.230000000000000,0.000000000000000,"3",1.900000000000000,0.020000000000000,133.599999999999994,"378",0.820000000000000,2.300000000000000,11.227902000000000,48.750731999999999
815,"1344263",,Germany,Europe,SWBD,"1","0",0.430000000000000,4.570000000000000,1.960000000000000,1.110000000000000,0.000000000000000,"3",2.500000000000000,314.923999999999978,0.100000000000000,"378",1.000000000000000,19889.599999999998545,11.271110000000000,48.750931999999999
816,"1344264",,Austria,Europe,SWBD,"1","0",0.180000000000000,1.750000000000000,1.160000000000000,0.550000000000000,0.000000000000000,"3",3.000000000000000,0.060000000000000,105.599999999999994,"535",1.860000000000000,9.199999999999999,15.090624999999999,48.750953000000003
817,"1344265",,Germany,Europe,SWBD,"1","0",0.110000000000000,1.600000000000000,1.350000000000000,0.370000000000000,0.000000000000000,"3",3.300000000000000,5.921000000000000,0.700000000000000,"355",2.680000000000000,550.100000000000023,11.655208000000000,48.750419000000001
818,"1344268",,Germany,Europe,SWBD,"1","0",0.260000000000000,2.560000000000000,1.410000000000000,0.550000000000000,0.000000000000000,"3",2.100000000000000,316.839999999999975,0.100000000000000,"369",0.790000000000000,20153.599999999998545,11.400774000000000,48.749329000000003
819,"1344271",,Germany,Europe,SWBD,"1","0",0.900000000000000,7.860000000000000,2.340000000000000,2.130000000000000,0.000000000000000,"3",2.400000000000000,316.971000000000004,0.100000000000000,"369",0.690000000000000,20170.900000000001455,11.410118000000001,48.748055000000001
820,"1344275",,France,Europe,SWBD,"1","0",0.260000000000000,2.370000000000000,1.310000000000000,0.940000000000000,0.000000000000000,"3",3.600000000000000,0.046000000000000,237.500000000000000,"215",2.430000000000000,3.700000000000000,6.702181000000000,48.747754000000000
821,"1344281",,Germany,Europe,SWBD,"1","0",0.170000000000000,2.000000000000000,1.370000000000000,0.330000000000000,0.000000000000000,"3",2.000000000000000,316.473999999999990,0.100000000000000,"369",0.800000000000000,20109.400000000001455,11.387881999999999,48.745699999999999
822,"1344287",,France,Europe,SWBD,"1","0",0.580000000000000,4.060000000000000,1.500000000000000,1.360000000000000,0.000000000000000,"3",2.300000000000000,0.629000000000000,25.000000000000000,"124",0.760000000000000,50.200000000000003,7.851278000000000,48.743749999999999
823,"1344288",,Germany,Europe,SWBD,"1","0",0.280000000000000,2.440000000000000,1.310000000000000,0.470000000000000,0.000000000000000,"3",1.700000000000000,0.010000000000000,549.100000000000023,"123",0.510000000000000,0.700000000000000,7.985288000000000,48.743288999999997
824,"1344292",,Germany,Europe,SWBD,"1","0",0.260000000000000,2.400000000000000,1.330000000000000,0.620000000000000,0.000000000000000,"3",2.400000000000000,314.918999999999983,0.100000000000000,"374",1.010000000000000,19897.799999999999272,11.296802000000000,48.742041000000000
825,"1344293",,Germany,Europe,SWBD,"1","0",0.120000000000000,1.470000000000000,1.200000000000000,0.180000000000000,0.000000000000000,"3",1.500000000000000,0.008000000000000,256.199999999999989,"359",0.480000000000000,0.800000000000000,11.531774000000000,48.742310000000003
