# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
526635	4938615	937.834899	8776.889648	2450
526635	4958615	734.547851	7087.171387	2450
526635	4978615	313.494934	6032.854004	2470
526635	4998615	42.008538	3849.702881	2470
526635	5018615	75.299119	5117.14502	2470
526635	5038615	113.634041	5806.681152	2470
526635	5058615	249.499542	5832.592773	2470
526635	5078615	592.169128	3091.053223	2470
526635	5098615	816.394592	10.100037	2450
526635	5118615	982.401977	10.100037	2450
526635	5138615	1894.314209	137.280518	2450
526635	5158615	2025.840454	10.100098	2450
526635	5178615	1198.21228	10.099976	2450
526635	5198615	2052.473144	772.124023	2450
526635	5218615	1134.842529	66.978638	2450
526635	5238615	1260.569091	235.975464	2450
526635	5258615	548.457885	4590.902344	2450
526635	5278615	392.734863	1669.801514	2450
526635	5298615	647.66748	1029.435425	2450
526635	5318615	587.95166	323.802673	2450
526635	5338615	675.385376	103.217773	2450
526635	5358615	750.357055	25.017273	2450
526635	5378615	453.787903	56.010193	2450
526635	5398615	323.972077	104.491257	2450
526635	5418615	284.790375	80.817627	2450
526635	5438615	327.726929	160.025696	2450
526635	5458615	228.029602	192.549316	2450
526635	5478615	336.164429	200.90657	2450
526635	5498615	360.826416	185.30722	2450
546635	4898615	360.439148	1246.665771	2450
546635	4918615	830.701965	6706.168457	2450
546635	4938615	1021.579223	166.225891	2450
546635	4958615	645.070007	7836.108887	2450
546635	4978615	119.643975	6913.776855	2470
546635	4998615	39.788613	7669.678711	2470
546635	5018615	60.0962	7262.712402	2470
546635	5038615	104.068581	7212.350098	2470
546635	5058615	244.1539	5319.498535	2470
546635	5078615	882.754333	3925.776367	2470
546635	5098615	1437.196777	10.099976	2450
546635	5118615	1503.056274	292.178223	2450
546635	5138615	2197.243164	135.512451	2450
546635	5158615	2003.076782	10.099976	2450
546635	5178615	1960.48999	243.356079	2450
546635	5198615	1261.316406	10.099976	2450
546635	5218615	1435.824096	151.29126	2450
546635	5238615	566.940368	10.100037	2450
546635	5258615	445.062744	1657.22937	2450
546635	5278615	483.563934	3638.508301	2450
546635	5298615	532.866943	1124.206543	2450
546635	5318615	597.102417	889.655396	2450
546635	5338615	540.296386	390.313751	2450
546635	5358615	714.855774	11.546997	2450
546635	5378615	703.49591	144.844238	2450
546635	5398615	346.454895	117.163757	2450
546635	5418615	468.381897	125.248535	2450
546635	5438615	415.333466	58.18869	2450
546635	5458615	323.39267	92.425766	2450
546635	5478615	334.170593	67.922546	2450
546635	5498615	282.27533	10.100006	2450
566635	4898615	368.738678	571.688599	2450
566635	4918615	699.920654	795.968384	2450
566635	4938615	659.88385	1921.799805	2450
566635	4958615	466.511902	8908.353516	2450
566635	4978615	49.347764	8129.077148	2470
566635	4998615	34.103211	8475.945313	2470
566635	5018615	56.345177	7319.734375	2470
