# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
646635	5458615	-254.510681	15268.11328	2700
646635	5478615	-376.768463	14488.15332	2700
646635	5498615	-590.076538	13423.04004	2700
666635	4898615	-15978.41656	10192.73047	2720
666635	4918615	-14852.27719	9839.228516	2700
666635	4938615	-11716.59017	14687.93457	2700
666635	4958615	-9737.28322	16856.26953	2730
666635	4978615	-10173.8265	12866.61523	2730
666635	4998615	-9733.339715	13716.98633	2730
666635	5018615	-6894.79331	15049.88086	2730
666635	5038615	-3006.212418	17690.8418	2730
666635	5058615	-3893.819703	16395.4707	2730
666635	5078615	-6995.061158	14648.34766	2730
666635	5098615	-6234.239015	17080.79688	2730
666635	5118615	-6481.705811	17158.61719	2670
666635	5138615	-7294.665284	15939.37305	2670
666635	5158615	-5037.176027	18021.875	2670
666635	5178615	-2216.688843	23059.2207	2670
666635	5198615	-3008.48877	24706.00781	2740
666635	5218615	-6322.848634	20654.71875	2740
666635	5238615	-9125.539918	16619.51758	2740
666635	5258615	-13441.68518	10529.79395	2740
666635	5278615	-8128.489137	14894.45117	2700
666635	5298615	-4299.558777	15983.85156	2700
666635	5318615	-3288.905885	15508.64941	2720
666635	5338615	-2388.975464	17076.29492	2720
666635	5358615	-1541.987457	18117.08984	2720
666635	5378615	-1060.192932	18740.2168	2720
666635	5398615	-631.660201	18678.52539	2720
666635	5418615	-223.429779	17868.61523	2720
666635	5438615	-224.315613	16777.22852	2700
666635	5458615	-255.671448	16003.73047	2700
666635	5478615	-409.98117	15210.01758	2700
666635	5498615	-613.486938	14212.00977	2740
686635	4898615	-15351.17017	8980.43457	2720
686635	4918615	-14032.95076	11591.68555	2700
686635	4938615	-10663.81296	15665.47754	2700
686635	4958615	-9823.114424	16512.6875	2730
686635	4978615	-10025.57262	12830.51758	2730
686635	4998615	-8504.781794	14881.45117	2730
686635	5018615	-4645.410928	17310.69727	2660
686635	5038615	-657.989799	20085.21094	2660
686635	5058615	-891.145294	19451.99805	2660
686635	5078615	-4847.817749	15804.83594	2730
686635	5098615	-7599.564332	14795.0127	2730
686635	5118615	-6641.714722	16806.76563	2730
686635	5138615	-6428.491333	16836.99414	2670
686635	5158615	-4070.32959	18734.79297	2670
686635	5178615	-2007.928467	22589.04883	2670
686635	5198615	-97.885987	26555.96094	2670
686635	5218615	1289.89453	28523.41992	2670
686635	5238615	-4478.914674	22219.30859	2740
686635	5258615	-14196.4071	10364.11523	2740
686635	5278615	-9666.981076	12790.02441	2740
686635	5298615	-4861.769287	14541.69531	2720
686635	5318615	-4105.715211	14827.4668	2720
686635	5338615	-2533.235504	17484.27734	2720
686635	5358615	-1663.551911	18430.89844	2720
686635	5378615	-1092.081513	18925.26758	2720
686635	5398615	-605.402679	18835.05664	2720
686635	5418615	-243.261902	18182.21094	2720
686635	5438615	-228.040192	17271.20313	2700
686635	5458615	-296.95871	16536.98633	2700
686635	5478615	-442.747864	15945.65527	2740
686635	5498615	-683.704621	15183.00098	2740
706635	4898615	-14616.18426	10925.88184	2700
706635	4918615	-13708.90945	12281.70313	2700
706635	4938615	-10385.6738	15706.38281	2730
706635	4958615	-9867.149719	16390.54297	2730
706635	4978615	-9653.974157	13198.08301	2730
706635	4998615	-7096.452387	15428.95117	2660
706635	5018615	-2827.896172	18623.06641	2660
706635	5038615	-491.876105	20181.50781	2660
706635	5058615	-1161.691157	19765.84961	2660
706635	5078615	-5781.748718	15684.36914	2730
706635	5098615	-9614.668152	12238.13086	2730
706635	5118615	-6640.833375	15839.81934	2730
706635	5138615	-4521.940063	17470.05664	2670
706635	5158615	-2571.847779	18264.76563	2670
706635	5178615	-1326.40735	19821.04688	2670
706635	5198615	-571.19397	24599.33984	2670
706635	5218615	1697.003417	29778.29883	2670
706635	5238615	-2642.065675	25027.93945	2670
706635	5258615	-12491.62939	12843.83301	2740
706635	5278615	-10307.8548	11815.84766	2740
706635	5298615	-5519.138611	13864.375	2720
706635	5318615	-4589.024415	14974.73535	2720
706635	5338615	-2745.975982	17289.67188	2720
706635	5358615	-1832.199676	18303.04883	2720
706635	5378615	-1137.923951	19199.32031	2720
706635	5398615	-539.309113	19116.16406	2720
706635	5418615	-360.753906	18357.64453	2720
706635	5438615	-314.671935	17565.14648	2700
706635	5458615	-361.045746	16833.95117	2740
706635	5478615	-311.672424	16434.49805	2740
706635	5498615	-440.103149	16160.33594	2740
726635	4898615	-13312.25537	12386.25195	2700
726635	4918615	-13474.10209	12273.50488	2700
726635	4938615	-11010.49021	15075.28906	2730
726635	4958615	-9890.756728	16412.82031	2730
726635	4978615	-9872.43999	12982.06836	2660
726635	4998615	-7701.602839	14350.21289	2660
726635	5018615	-3659.214325	17714.35938	2660
726635	5038615	-1950.048761	18774.0332	2660
726635	5058615	-2528.143971	18275.27734	2660
726635	5078615	-5837.810913	15678.80078	2660
726635	5098615	-9561.182007	13010.80664	2730
726635	5118615	-7215.149536	15517.61914	2730
726635	5138615	-3750.225587	18771.70508	2730
726635	5158615	-2408.35791	17092.20508	2670
726635	5178615	-1205.247682	18883.70313	2670
726635	5198615	-1546.296876	22944.42188	2670
726635	5218615	895.143798	29174.40234	2670
726635	5238615	-850.723756	26977.02539	2670
726635	5258615	-10141.31628	15400.4209	2740
726635	5278615	-10766.90906	12122.30469	2740
726635	5298615	-6044.416748	14395.69336	2720
726635	5318615	-4483.258606	15580.26172	2720
726635	5338615	-3128.539124	17265.05273	2720
726635	5358615	-2045.668274	18608.67383	2720
726635	5378615	-913.389862	19859.01367	2720
726635	5398615	-282.78424	19682.27344	2720
726635	5418615	-454.272461	18547.06641	2720
726635	5438615	-345.982544	17808.82227	2740
726635	5458615	-106.666564	17297.23242	2740
726635	5478615	22.445648	16977.07617	2740
726635	5498615	43.788818	17042.47852	2740
746635	4898615	-12259.11087	13348.84082	2700
746635	4918615	-13065.96641	12595.53711	2700
746635	4938615	-11258.36725	14906.25781	2730
746635	4958615	-10009.4495	16348.83984	2730
746635	4978615	-10183.05922	12766.14941	2700
746635	4998615	-8861.407744	13680.07324	2660
746635	5018615	-6150.722407	15837.37988	2660
746635	5038615	-5035.686465	15704.1875	2660
746635	5058615	-5478.792123	15037.44141	2660
746635	5078615	-7144.089026	13789.56641	2660
746635	5098615	-9177.443543	12926.53711	2730
746635	5118615	-8369.470215	15555.60059	2730
746635	5138615	-5646.256593	16368.5	2730
746635	5158615	-2990.271974	17711.66797	2670
746635	5178615	-1046.730347	20052.31445	2670
746635	5198615	-3467.317139	20388.28125	2670
746635	5218615	-4098.7229	22527.21484	2670
746635	5238615	675.065612	27399.35742	2740
746635	5258615	-7563.254639	17517.5293	2740
746635	5278615	-12039.57154	10693.23828	2740
746635	5298615	-6927.818604	13406.2832	2720
746635	5318615	-4278.266298	15727.27734	2720
746635	5338615	-3502.619659	17110.91992	2720
746635	5358615	-2044.758423	18349.87109	2720
746635	5378615	-614.337127	19763.0918	2720
746635	5398615	-338.602966	19487.11914	2720
746635	5418615	-507.762664	18751.5918	2740
746635	5438615	-238.343536	18338.08398	2740
746635	5458615	219.863282	18155.22852	2740
746635	5478615	198.049409	17578.88281	2740
746635	5498615	86.520079	17178.58398	2740
766635	4898615	-12097.8458	13390.2334	2700
766635	4918615	-12083.78066	13746.62695	2700
766635	4938615	-10819.64607	15384.5957	2700
766635	4958615	-10539.38712	12817.33301	2700
766635	4978615	-10583.82387	12464.89453	2700
766635	4998615	-9987.916579	12887.92383	2660
766635	5018615	-8617.634985	13762.41602	2660
766635	5038615	-7086.929873	14191.19727	2660
766635	5058615	-7275.571682	14139.84668	2660
766635	5078615	-8305.555737	13671.80176	2660
766635	5098615	-8899.509796	15732.66406	2660
766635	5118615	-9014.852784	13874.96387	2730
766635	5138615	-7614.536988	14132.55762	2730
766635	5158615	-2542.943848	18012.27344	2730
766635	5178615	-768.412841	20040.42188	2670
766635	5198615	-5944.322998	17614.76758	2670
766635	5218615	-8584.161383	16811.45508	2670
766635	5238615	942.255919	26835.92969	2670
766635	5258615	-5562.015748	19282.94727	2740
766635	5278615	-12646.17615	10433.9834	2740
766635	5298615	-7354.543579	13573.0166	2740
766635	5318615	-4101.967774	15678.55859	2720
766635	5338615	-3338.037934	16792.49219	2720
766635	5358615	-1666.086151	18263.71875	2720
766635	5378615	-785.855163	19147.25781	2720
766635	5398615	-773.020325	19208.73438	2720
766635	5418615	-607.052124	19251.29688	2740
766635	5438615	22.844375	19469.41602	2740
766635	5458615	195.991501	19136.53125	2740
766635	5478615	240.669937	18563.08984	2740
766635	5498615	-42.926087	17250.45508	2740
786635	4898615	-12132.57088	13228.95215	2700
786635	4918615	-11402.06406	14581.56055	2700
786635	4938615	-11282.43776	14923.43457	2700
786635	4958615	-11590.8679	11706.13574	2700
786635	4978615	-11319.89112	11870.30957	2700
786635	4998615	-11087.147	11850.68359	2660
786635	5018615	-10163.84488	12155.03809	2660
786635	5038615	-8171.567362	13564.84668	2660
786635	5058615	-7966.834932	14109.03516	2660
786635	5078615	-8639.388769	13880.62891	2660
786635	5098615	-8694.205686	15237.70117	2660
786635	5118615	-9133.81485	13715.23438	2660
786635	5138615	-7777.29773	13856.02734	2730
786635	5158615	-2301.279297	17353.76563	2730
786635	5178615	-1260.01709	18829.70898	2730
786635	5198615	-3748.620606	20594.4707	2730
786635	5218615	-3112.615235	23010.69141	2670
786635	5238615	1297.257202	27383.82617	2670
786635	5258615	-4319.857667	20683.69531	2740
786635	5278615	-11815.44117	11880.37793	2740
786635	5298615	-7086.248658	14371.92676	2740
786635	5318615	-3971.698304	16174.11914	2720
786635	5338615	-2704.174897	17629.3418	2720
786635	5358615	-1497.214782	18508.45117	2720
786635	5378615	-1333.407197	18690.89453	2720
786635	5398615	-1086.844115	19186.16211	2740
786635	5418615	-460.730529	20425.84961	2740
786635	5438615	353.614868	21367.04297	2740
786635	5458615	284.361358	20877.5332	2740
786635	5478615	210.451782	21368.2207	2740
786635	5498615	-149.227448	22346.86523	2740
806635	4898615	-12618.86375	12660.4541	2700
806635	4918615	-11726.35798	14292.42285	2700
806635	4938615	-12007.91543	14261.68555	2700
806635	4958615	-12817.05864	10505.77832	2700
806635	4978615	-12833.39298	10354.94824	2700
806635	4998615	-12420.10966	10285.68262	2700
806635	5018615	-11418.11112	10567.00684	2660
806635	5038615	-9802.059938	12444.81348	2660
806635	5058615	-8705.212862	13928.98633	2660
806635	5078615	-8161.184205	14871.48731	2660
806635	5098615	-8116.483467	15849.29981	2660
806635	5118615	-9055.754821	14393.93848	2660
806635	5138615	-7419.67218	15250.05664	2730
806635	5158615	-281.203645	20746.98828	2730
806635	5178615	-1623.912476	19990.11719	2730
806635	5198615	-973.498902	24231.08008	2730
806635	5218615	1694.399536	28069.74219	2670
806635	5238615	1324.640258	27510.52148	2670
806635	5258615	-4023.433472	21021.88477	2740
806635	5278615	-12253.17652	11606.63477	2740
806635	5298615	-8069.535096	13884.57031	2740
806635	5318615	-4893.279053	15736.27734	2720
806635	5338615	-2875.991425	17492.07031	2720
806635	5358615	-1793.813202	18276.94141	2720
806635	5378615	-1225.183746	19026.71289	2720
806635	5398615	-678.521576	20272.27148	2740
806635	5418615	199.199219	22371.48242	2740
806635	5438615	471.275908	23910.57422	2740
806635	5458615	476.60498	23627.48828	2740
806635	5478615	217.718079	24583.08008	2740
806635	5498615	-60.096192	26509.89063	2740
826635	4898615	-13363.66953	11965.21484	2700
826635	4918615	-12967.56307	13110.6709	2700
826635	4938615	-13260.10595	10119.2627	2700
826635	4958615	-14293.28112	9035.110352	2700
826635	4978615	-14699.38064	8473.831055	2700
826635	4998615	-13579.45232	9113.068359	2700
826635	5018615	-11879.8631	10372.32617	2660
826635	5038615	-10129.37718	12888.26563	2660
826635	5058615	-9042.790014	14548.06738	2660
826635	5078615	-7871.246872	16145.37891	2660
826635	5098615	-7831.588249	16279.70313	2660
826635	5118615	-9183.652969	14815.5957	2660
826635	5138615	-7908.28479	15619.99609	2730
826635	5158615	-1126.316895	21020.91602	2730
826635	5178615	-1023.442567	20945.05469	2730
826635	5198615	-1403.866333	23153.23047	2730
826635	5218615	-348.857666	25530.39844	2740
826635	5238615	-1498.718995	24213.33789	2740
826635	5258615	-6986.845155	17787.17188	2740
826635	5278615	-12215.22296	11523.28418	2740
826635	5298615	-9283.162418	12745.43066	2740
826635	5318615	-6489.414979	14515.2793	2720
826635	5338615	-3350.347108	17119.71875	2720
826635	5358615	-1863.76239	18315.69141	2720
826635	5378615	-327.462525	20012.54492	2720
826635	5398615	18.552124	21249.08789	2740
826635	5418615	418.271361	23620.97852	2740
826635	5438615	589.00592	26069.40234	2740
826635	5458615	468.144042	24550.69727	2740
826635	5478615	224.576416	23784.66211	2740
826635	5498615	52.704742	24960.16602	2740
846635	4898615	-13972.28552	11514.73535	2700
846635	4918615	-14837.03566	11374.43066	2700
846635	4938615	-15389.22757	8107.547852	2700
846635	4958615	-15950.68416	7344.881836	2700
846635	4978615	-15908.7097	7133.658203	2700
846635	4998615	-14266.92673	8436.160156	2700
846635	5018615	-11768.36918	10534.92285	2700
846635	5038615	-9515.11158	13583.01172	2660
846635	5058615	-8677.455293	16021.87109	2660
846635	5078615	-7345.965998	17853.61914	2660
846635	5098615	-7637.95459	16508.75391	2660
846635	5118615	-9349.822937	14907.10742	2660
846635	5138615	-9130.238648	14289.37305	2730
846635	5158615	-3906.731568	17859.39453	2730
846635	5178615	-1381.282227	19426.99609	2730
846635	5198615	-3340.659425	19781.24219	2740
846635	5218615	-5790.066284	19974.87109	2740
846635	5238615	-8273.152954	17764.80078	2740
846635	5258615	-10661.49243	13887.86035	2740
846635	5278615	-10569.2876	12738.5127	2740
846635	5298615	-9246.528868	12838.47656	2740
846635	5318615	-7136.583527	14109.76172	2740
846635	5338615	-3326.44638	17287.1543	2720
846635	5358615	-1142.567139	19136.1543	2720
846635	5378615	270.350646	20654.05273	2740
846635	5398615	305.068878	21507.37109	2740
846635	5418615	551.479125	23778.77539	2740
846635	5438615	574.525818	26158.07422	2740
846635	5458615	334.994232	23803.12891	2740
846635	5478615	157.472076	22721.15625	2740
846635	5498615	83.916473	22712.8125	2740
866635	4898615	-14834.45472	10848.85742	2700
866635	4918615	-15969.58386	10406.75391	2700
866635	4938615	-16452.78243	7191.191406	2700
866635	4958615	-16510.1325	6747.144531	2700
866635	4978615	-16228.87779	6738.376953	2700
866635	4998615	-14722.38374	8039.421875	2700
866635	5018615	-11707.36868	10529.44336	2700
866635	5038615	-9300.55989	14028.55371	2660
866635	5058615	-8166.17582	17070.33594	2660
866635	5078615	-6892.149201	18077.99023	2660
866635	5098615	-7351.8107	17029.65234	2660
866635	5118615	-9014.006165	15431.24219	2660
866635	5138615	-9528.870122	13621.99707	2660
866635	5158615	-5680.795899	14986.79883	2660
866635	5178615	-3458.039734	15796.41504	2740
866635	5198615	-4807.702882	17150.17383	2740
866635	5218615	-7115.539796	18615.66797	2740
866635	5238615	-9355.187618	16419.4375	2740
866635	5258615	-10634.77466	13206.70508	2740
866635	5278615	-10313.22901	12497.27832	2740
866635	5298615	-9105.751888	13112.94043	2740
866635	5318615	-6110.280823	15381.32031	2740
866635	5338615	-2161.850891	18710.05469	2720
866635	5358615	-201.214294	20334.01367	2720
866635	5378615	263.479584	21057.98828	2740
866635	5398615	368.406433	22407.18359	2740
866635	5418615	579.687866	24750.42188	2740
866635	5438615	430.308501	26394.73242	2740
866635	5458615	168.132553	23525.26367	2740
866635	5478615	143.649018	21787.78516	2740
866635	5498615	89.055482	21482.49414	2740
886635	4898615	-15471.95882	10393.79199	2700
886635	4918615	-15708.97193	7870.140625	2700
886635	4938615	-15739.42569	8101.786133	2700
886635	4958615	-16067.39812	7309.62207	2700
886635	4978615	-15915.92209	7054.163086	2700
886635	4998615	-14725.98825	8178.120117	2700
886635	5018615	-10534.36044	11812.04297	2700
886635	5038615	-7907.606324	15534.82813	2660
886635	5058615	-7716.268616	16982.74023	2660
886635	5078615	-7112.13086	17255.58203	2660
886635	5098615	-6941.68512	17423.21484	2660
886635	5118615	-7862.86493	16122.32324	2660
886635	5138615	-8141.629761	14729.10449	2660
886635	5158615	-6023.562318	15404.97754	2660
886635	5178615	-4899.832519	16006.44434	2740
886635	5198615	-5611.639405	16757.80859	2740
886635	5218615	-6997.891236	17235.83984	2740
886635	5238615	-8447.705079	15737.26856	2740
886635	5258615	-9246.239134	13928.54102	2740
886635	5278615	-9056.257077	13831.07813	2740
886635	5298615	-7105.924562	15330.46777	2740
886635	5318615	-3566.686828	18265.28906	2740
886635	5338615	-2198.861755	19118.55078	2720
886635	5358615	-107.53659	20855.27539	2720
886635	5378615	247.073944	21267.3125	2740
886635	5398615	405.249541	22531.15039	2740
886635	5418615	419.709136	26626.85352	2740
886635	5438615	226.602417	27448.66992	2740
886635	5458615	118.646545	24465.5332	2740
886635	5478615	157.687103	22434.58398	2740
886635	5498615	112.758209	21884.74219	2740
906635	4898615	-15267.58961	7788.24707	2700
906635	4918615	-14757.14761	9052.037109	2700
906635	4938615	-14758.65359	9336.734375	2700
906635	4958615	-14983.34203	8786.77832	2700
906635	4978615	-14918.65421	8640.68457	2700
906635	4998615	-14266.72968	9871.867188	2700
906635	5018615	-9560.318344	14825.51465	2700
906635	5038615	-6172.73053	17431.96094	2700
906635	5058615	-6545.160095	17944.67969	2660
906635	5078615	-6474.916261	18080.87891	2660
906635	5098615	-6012.937806	18307.34961	2660
906635	5118615	-6403.819215	17370.60938	2660
906635	5138615	-5912.246949	17055.82617	2660
906635	5158615	-5688.72223	16495.01563	2660
906635	5178615	-5662.426819	16298.0625	2740
906635	5198615	-5923.78296	16614.29492	2740
906635	5218615	-6637.357118	16600.00586	2740
906635	5238615	-7329.908693	15906.53711	2740
906635	5258615	-7511.312013	15833.44336	2740
906635	5278615	-6692.623536	16370.01465	2740
906635	5298615	-4319.939087	18345.78516	2740
906635	5318615	-4007.429566	18289.48633	2740
906635	5338615	-760.510772	21187.91797	2720
906635	5358615	-36.713821	21871.69336	2720
906635	5378615	237.763198	22702.27344	2740
906635	5398615	365.466216	24180.63281	2740
906635	5418615	262.566924	27817.32227	2740
906635	5438615	89.788819	29156.30469	2740
906635	5458615	116.537842	27422.93945	2740
906635	5478615	160.842698	25739.48438	2740
906635	5498615	136.148528	25511.30273	2740
926635	4898615	-13604.10082	9663.300781	2700
926635	4918615	-13489.9802	10565.92481	2700
926635	4938615	-13426.25414	10981.69434	2700
926635	4958615	-13562.15554	10729.96094	2700
926635	4978615	-14555.5614	9747.994141	2700
926635	4998615	-14751.61887	10804.19043	2700
926635	5018615	-11500.17871	14863.19531	2700
926635	5038615	-7155.515182	17552.19727	2700
926635	5058615	-5534.601684	19279.86523	2660
926635	5078615	-4998.021669	19625.74805	2660
926635	5098615	-4722.735718	19605.61523	2660
926635	5118615	-5691.343918	18089.32422	2660
926635	5138615	-5828.3974	17302.67383	2660
926635	5158615	-6489.285035	16091.04492	2660
926635	5178615	-6460.443664	15907.26367	2740
926635	5198615	-6442.153869	16087.98047	2740
926635	5218615	-6567.137696	16219.29688	2740
926635	5238615	-6624.364808	16390.875	2740
926635	5258615	-6337.139893	16834.01563	2740
926635	5278615	-5343.934693	17744.62305	2740
926635	5298615	-3070.706421	19831.78711	2740
926635	5318615	-810.332521	21903.78125	2740
926635	5338615	-16.447449	22485.15625	2720
926635	5358615	120.305267	22643.68945	2720
926635	5378615	424.064574	23425.92188	2740
926635	5398615	524.094909	24588.32227	2740
926635	5418615	331.384307	26937.19922	2740
926635	5438615	152.434891	27211.36523	2740
926635	5458615	163.450653	25544.46289	2740
926635	5478615	180.80452	25682.55273	2740
926635	5498615	135.857513	28183.51367	2740
