# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
626635	5458615	-28418.68359	61562.98438	3305
626635	5478615	-28921.4974	61749.83984	3305
626635	5498615	-29411.3374	63099.15625	3305
646635	4898615	-30583.2597	70104.10156	3305
646635	4918615	-38292.37226	64640.51172	3305
646635	4938615	-42213.83241	62770.77734	3335
646635	4958615	-40042.44471	66885.46875	3335
646635	4978615	-35339.40251	73436.4375	3335
646635	4998615	-32090.19943	78436.65625	3335
646635	5018615	-30424.22535	81753.85156	3335
646635	5038615	-28778.1495	84928.59375	3335
646635	5058615	-29718.11603	85360.30469	3335
646635	5078615	-33908.42389	82327.00781	3335
646635	5098615	-40589.13104	76576.14063	3335
646635	5118615	-46933.11792	70939.08594	3335
646635	5138615	-51206.69983	67170.84375	3335
646635	5158615	-52097.48609	66607.33594	3335
646635	5178615	-50888.15821	67905.44531	3335
646635	5198615	-48426.89258	70293.85156	3335
646635	5218615	-45501.75903	73483.23438	3335
646635	5238615	-42086.15711	77861.07813	3335
646635	5258615	-38636.30579	82864.63281	3305
646635	5278615	-35485.84545	86975.32813	3305
646635	5298615	-33014.48243	88921.9375	3305
646635	5318615	-31567.36322	86908.42188	3305
646635	5338615	-30496.927	82025.92188	3305
646635	5358615	-29382.40487	76284.35938	3305
646635	5378615	-28634.35361	70827.17188	3305
646635	5398615	-28399.90397	65961.6875	3305
646635	5418615	-28355.78864	62737.02344	3305
646635	5438615	-28380.40366	60968.72266	3305
646635	5458615	-28475.56439	60073.45313	3305
646635	5478615	-28868.25576	60707.45703	3305
646635	5498615	-29336.56189	62342.91406	3305
666635	4898615	-32938.13922	69951.23438	3305
666635	4918615	-40893.15024	64254.71875	3335
666635	4938615	-42170.8138	64970.67969	3335
666635	4958615	-39151.19338	69825.1875	3335
666635	4978615	-34841.19564	75860.40625	3335
666635	4998615	-31253.04284	81064.73438	3335
666635	5018615	-28533.38315	85278.32813	3335
666635	5038615	-27060.42922	88072.125	3335
666635	5058615	-27697.02478	88531	3335
666635	5078615	-31161.16858	85839.71094	3335
666635	5098615	-38705.01442	78711.54688	3335
666635	5118615	-44777.3523	72688.15625	3335
666635	5138615	-48987.77466	68190.71875	3335
666635	5158615	-50976.09595	65615.61719	3335
666635	5178615	-50400.13024	65336.87891	3335
666635	5198615	-48428.38135	66443.625	3335
666635	5218615	-45928.96191	69045.97656	3335
666635	5238615	-43027.88367	73508.76563	3335
666635	5258615	-39687.17249	79531.41406	3305
666635	5278615	-36382.77039	84950.09375	3305
666635	5298615	-33629.18964	88166.40625	3305
666635	5318615	-31905.81507	86825.65625	3305
666635	5338615	-30891.96569	81728.76563	3305
666635	5358615	-29937.26089	75596.02344	3305
666635	5378615	-29166.41364	69933.78125	3305
666635	5398615	-28773.57426	64910.34375	3305
666635	5418615	-28634.89853	61701.24219	3305
666635	5438615	-28538.67499	59807.28125	3305
666635	5458615	-28462.50348	58079.52344	3305
666635	5478615	-28752.29074	57962.72656	3305
666635	5498615	-29195.84241	58671.92578	3305
686635	4898615	-37309.28052	68526.82813	3335
686635	4918615	-42657.18904	65301.85156	3335
686635	4938615	-41862.66159	67960.5625	3335
686635	4958615	-38378.68669	73135.39063	3335
686635	4978615	-34192.29137	78895.25781	3335
686635	4998615	-29160.97906	85376.35938	3335
686635	5018615	-26533.2957	89306.22656	3335
686635	5038615	-25605.11676	91315.54688	3335
686635	5058615	-26815.56717	90898.17969	3335
686635	5078615	-30736.37439	87352.5	3335
686635	5098615	-38628.40125	79372.72656	3335
686635	5118615	-43288.54871	74154.02344	3335
686635	5138615	-46361.82531	70118.4375	3335
686635	5158615	-48944.31397	66243.71094	3335
686635	5178615	-49783.81714	63954.80078	3335
686635	5198615	-48184.83326	64276.77734	3335
686635	5218615	-45649.41602	66872.58594	3335
686635	5238615	-43277.3424	71060.6875	3335
686635	5258615	-40322.44225	77015.29688	3335
686635	5278615	-37119.04455	82648.5625	3305
686635	5298615	-34448.52905	86119.90625	3305
686635	5318615	-32548.47889	85480.25	3305
686635	5338615	-31256.32339	81221.1875	3305
686635	5358615	-30410.68473	75267.90625	3305
686635	5378615	-29786.0073	69472.86719	3305
686635	5398615	-29327.94369	64326.98047	3305
686635	5418615	-28953.06464	61253.98438	3305
686635	5438615	-28653.61637	59304.53125	3305
686635	5458615	-28528.42356	56829.3125	3305
686635	5478615	-28767.2879	55089.39844	3305
686635	5498615	-29172.56498	53462.07813	3305
706635	4898615	-42185.38055	67100.65625	3335
706635	4918615	-43138.66141	68034.73438	3335
706635	4938615	-41059.40036	71807.95313	3335
706635	4958615	-37632.73566	76783.38281	3335
706635	4978615	-33477.20561	82373.39844	3335
706635	4998615	-28570.67309	88575.78125	3335
706635	5018615	-25487.53875	92778.21875	3335
706635	5038615	-24646.79017	94469.64063	3335
706635	5058615	-26402.28881	93216.23438	3335
706635	5078615	-31471.67645	88145.35938	3335
706635	5098615	-38774.13495	80297.64844	3335
706635	5118615	-41852.15467	76142	3335
706635	5138615	-44171.37951	72354.8125	3335
706635	5158615	-47860.76575	66949.14844	3335
706635	5178615	-49966.8722	63201.68359	3335
706635	5198615	-47905.24279	64051.26563	3335
706635	5218615	-44570.42236	67584.58594	3335
706635	5238615	-42780.12232	71090.17188	3335
706635	5258615	-40372.47803	76017.59375	3335
706635	5278615	-37481.42707	80859.98438	3305
706635	5298615	-35079.82806	83860.35938	3305
706635	5318615	-33249.23438	83639.26563	3305
706635	5338615	-31649.3002	80742.9375	3305
706635	5358615	-30718.22703	75823.10156	3305
706635	5378615	-30160.15637	70591.75	3305
706635	5398615	-29794.75051	65723.47656	3305
706635	5418615	-29319.86719	62681.30469	3305
706635	5438615	-28945.51373	60621.04297	3305
706635	5458615	-28877.10044	58171.05469	3305
706635	5478615	-29106.19586	55857.05469	3305
706635	5498615	-29420.08557	52679.25	3305
726635	4898615	-44227.2163	68854.17188	3335
726635	4918615	-42342.82572	72335.15625	3335
726635	4938615	-39998.82615	76185.39063	3335
726635	4958615	-37043.36806	80558.375	3335
726635	4978615	-33000.7564	85917.625	3335
726635	4998615	-28418.05401	91668.08594	3335
726635	5018615	-25084.35105	95962.92188	3335
726635	5038615	-23835.27337	97854.71875	3335
726635	5058615	-24981.59123	96938.39844	3335
726635	5078615	-29158.78747	92400.125	3335
726635	5098615	-34520.53357	86059.77344	3335
726635	5118615	-38507.37024	80519.71875	3335
726635	5138615	-43175.667	73966.97656	3335
726635	5158615	-49449.36768	65694.65625	3335
726635	5178615	-51388.3219	62061.96094	3335
726635	5198615	-47731.42774	64651.16797	3335
726635	5218615	-43612.16479	68943.84375	3335
726635	5238615	-42267.16907	71586.32813	3335
726635	5258615	-40408.23327	75302.88281	3335
726635	5278615	-37696.95594	79424.10938	3305
726635	5298615	-35238.88745	82227.98438	3305
726635	5318615	-33484.78596	82415.64063	3305
726635	5338615	-32051.71685	80522.29688	3305
726635	5358615	-30830.54132	77319.91406	3305
726635	5378615	-30049.76291	73610.59375	3305
726635	5398615	-29772.26081	69795.24219	3305
726635	5418615	-29694.78028	66941.71875	3305
726635	5438615	-29658.79309	64821.85938	3305
726635	5458615	-29601.28375	62671.78125	3305
726635	5478615	-29721.08755	60317.82813	3305
726635	5498615	-29864.98658	56767.14844	3305
746635	4898615	-43924.75833	73071.61719	3335
746635	4918615	-41514.9586	76780.35938	3335
746635	4938615	-39281.53326	80337.42188	3335
746635	4958615	-36396.77176	84531.64063	3335
746635	4978615	-32717.08168	89449.75	3335
746635	4998615	-28487.67239	94764.75	3335
746635	5018615	-25341.50073	98757.29688	3335
746635	5038615	-23818.206	100746.5547	3335
746635	5058615	-24482.63197	100056.9453	3335
746635	5078615	-27174.19645	96641.75	3335
746635	5098615	-31364.79511	91015.89063	3335
746635	5118615	-35893.73683	84425.08594	3335
746635	5138615	-42053.88159	75929.09375	3335
746635	5158615	-49087.40674	66580.82031	3335
746635	5178615	-50729.90418	63110.76953	3335
746635	5198615	-47099.00464	65664.35938	3335
746635	5218615	-43401.20727	69373.95313	3335
746635	5238615	-42420.98322	71235.74219	3335
746635	5258615	-40690.573	74361.20313	3335
746635	5278615	-38057.05396	78118.91406	3305
746635	5298615	-35622.25024	80896.75	3305
746635	5318615	-33883.37567	81644.04688	3335
746635	5338615	-32462.88724	80862.21094	3305
746635	5358615	-31108.50256	79246.89844	3305
746635	5378615	-30233.55197	77172.0625	3305
746635	5398615	-30026.08539	74886.03906	3305
746635	5418615	-30334.86618	72981.60156	3305
746635	5438615	-30657.3826	71466.82813	3305
746635	5458615	-30765.16407	69590.29688	3305
746635	5478615	-30676.18692	67256.38281	3305
746635	5498615	-30547.13812	64116.05859	3305
766635	4898615	-42335.15342	78519.71875	3335
766635	4918615	-40898.97402	80964.375	3335
766635	4938615	-38736.4781	84271.24219	3335
766635	4958615	-35767.05607	88453.94531	3335
766635	4978615	-32426.36879	92982.8125	3335
766635	4998615	-28605.99471	97846.47656	3335
766635	5018615	-26236.50413	100988.5234	3335
766635	5038615	-24847.01777	102697.3984	3335
766635	5058615	-24894.68985	102387.7813	3335
766635	5078615	-26410.19344	99778.98438	3335
766635	5098615	-29650.28909	94599.76563	3335
766635	5118615	-33462.47876	88129.39063	3335
766635	5138615	-38837.12391	79873.03125	3335
766635	5158615	-44330.92042	71680.73438	3335
766635	5178615	-46535.5398	67415.88281	3335
766635	5198615	-45592.48511	67205.30469	3335
766635	5218615	-44123.17701	68581.32813	3335
766635	5238615	-43420.12104	69968.40625	3335
766635	5258615	-41411.26575	73129.33594	3335
766635	5278615	-38600.06189	76942.96875	3305
766635	5298615	-36236.67151	79774.89063	3305
766635	5318615	-34544.27441	81028.3125	3335
766635	5338615	-33000.88754	81334.40625	3335
766635	5358615	-31902.25803	80732.53125	3305
766635	5378615	-31398.70477	79696.86719	3305
766635	5398615	-31433.81721	78723.82031	3305
766635	5418615	-31631.33923	78435.60156	3305
766635	5438615	-31846.37243	78242.84375	3305
766635	5458615	-32076.80342	76834.73438	3305
766635	5478615	-31921.12107	74525.71875	3305
766635	5498615	-31569.46515	72184.75	3305
786635	4898615	-41446.06795	83040.73438	3335
786635	4918615	-40208.76328	85013.65625	3335
786635	4938615	-37929.02858	88254.32813	3335
786635	4958615	-34987.822	92301.15625	3335
786635	4978615	-32062.18311	96364.03906	3335
786635	4998615	-29560.2427	99882.75	3335
786635	5018615	-27707.58219	102466.1563	3335
786635	5038615	-26685.8867	103691.5156	3335
786635	5058615	-26513.75486	103399.2031	3335
786635	5078615	-26908.98838	101548.2188	3335
786635	5098615	-28411.8424	97544.47656	3335
786635	5118615	-31303.23868	91275.35938	3335
786635	5138615	-35806.45202	83206.35938	3335
786635	5158615	-40314.79493	75477.60938	3335
786635	5178615	-43048.34716	70401.23438	3335
786635	5198615	-44352.44483	67856.35938	3335
786635	5218615	-44916.9336	67213.98438	3335
786635	5238615	-44406.51428	68439.49219	3335
786635	5258615	-42040.83618	71991.44531	3335
786635	5278615	-38989.98707	76143.875	3305
786635	5298615	-36661.36292	79177.76563	3305
786635	5318615	-35038.84869	80818.59375	3335
786635	5338615	-33455.77647	81909.95313	3335
786635	5358615	-32421.67962	82124.65625	3305
786635	5378615	-32309.16892	81668.25	3305
786635	5398615	-32716.56873	81354.54688	3335
786635	5418615	-32727.51959	82400.8125	3335
786635	5438615	-32743.18591	83380.42188	3335
786635	5458615	-33092.35543	82439.40625	3335
786635	5478615	-33195.30798	80226.17188	3335
786635	5498615	-32858.31534	78833.10938	3335
806635	4898615	-40874.16551	86884.9375	3335
806635	4918615	-39416.22028	88806.76563	3335
806635	4938615	-36772.55215	92190.53125	3335
806635	4958615	-33850.79009	96045.84375	3335
806635	4978615	-31409.89591	99492.64844	3335
806635	4998615	-30015.42314	101804.9375	3335
806635	5018615	-29038.24296	103423.4375	3335
806635	5038615	-28555.71131	103993.8906	3335
806635	5058615	-28909.50974	103040.5234	3335
806635	5078615	-28540.98792	101689.0234	3335
806635	5098615	-28829.39461	98356.47656	3335
806635	5118615	-31639.94721	91344.50781	3335
806635	5138615	-35923.86163	82695.79688	3335
806635	5158615	-40295.13529	74508.14844	3335
806635	5178615	-42636.06483	69542.00781	3335
806635	5198615	-44305.83093	66620.88281	3335
806635	5218615	-45568.63953	65474.83594	3335
806635	5238615	-44836.28747	67174.64063	3335
806635	5258615	-42230.76941	71222.35938	3335
806635	5278615	-39260.24879	75576.77344	3335
806635	5298615	-37072.48432	78771.85938	3335
806635	5318615	-35637.69116	80598.71875	3335
806635	5338615	-33947.31173	82237.50781	3335
806635	5358615	-32436.06711	83381.875	3335
806635	5378615	-32102.61344	83490.23438	3335
806635	5398615	-32560.08994	83211.73438	3335
806635	5418615	-32897.10937	83772.38281	3335
806635	5438615	-33328.59714	84549.625	3335
806635	5458615	-34023.27588	84085.90625	3335
806635	5478615	-34532.39716	82557.85156	3335
806635	5498615	-34286.24854	82432.11719	3335
826635	4898615	-40653.63828	89971.25	3335
826635	4918615	-38840.07967	91962.15625	3335
826635	4938615	-35780.40771	95482.53125	3335
826635	4958615	-32732.49695	99199.65625	3335
826635	4978615	-30652.56716	102032.4531	3335
826635	4998615	-30129.92888	103245.3594	3335
826635	5018615	-30166.80646	103659.3359	3335
826635	5038615	-29808.00024	103941.5469	3335
826635	5058615	-31081.90818	102000.5313	3335
826635	5078615	-31181.15508	100089.2422	3335
826635	5098615	-31159.46716	96610.42188	3335
826635	5118615	-33329.26625	89341.89063	3335
826635	5138615	-36977.52307	80447.5	3335
826635	5158615	-41160.44386	71804.35938	3335
826635	5178615	-43245.73359	66877	3335
826635	5198615	-44732.28235	64235.98438	3335
826635	5218615	-46063.16822	63345.45703	3335
826635	5238615	-45114.78541	65718.875	3335
826635	5258615	-42514.46821	70272.11719	3335
826635	5278615	-39792.56573	74815.28125	3335
826635	5298615	-37873.20246	78095.21094	3335
826635	5318615	-36611.26264	80036.57813	3335
826635	5338615	-34910.2768	81874.45313	3335
826635	5358615	-33098.88739	83450.45313	3335
826635	5378615	-32498.15393	83651.96875	3335
826635	5398615	-32794.79944	82992.53125	3335
826635	5418615	-33364.0431	82066.5625	3335
826635	5438615	-34144.36712	81588.80469	3335
826635	5458615	-35047.54932	81775.35938	3335
826635	5478615	-35652.55835	81898.53125	3335
826635	5498615	-35378.45542	83431.0625	3335
846635	4898615	-40681.80603	92407.55469	3335
846635	4918615	-38621.27882	94326.70313	3335
846635	4938615	-35376.5137	97683.70313	3335
846635	4958615	-32095.14998	101271.4766	3335
846635	4978615	-29954.11595	103786.3438	3335
846635	4998615	-29747.85055	104302.2656	3335
846635	5018615	-30820.8682	103327.8203	3335
846635	5038615	-31511.37721	102219.7813	3335
846635	5058615	-32874.40646	99970.8125	3335
846635	5078615	-34217.25115	96918.14063	3335
846635	5098615	-35056.09522	92404.71875	3335
846635	5118615	-35332.34442	86241.41406	3335
846635	5138615	-36791.00623	78711.15625	3335
846635	5158615	-39393.53821	71083.67188	3335
846635	5178615	-42433.0498	65069.55469	3335
846635	5198615	-44784.99537	61789.01953	3335
846635	5218615	-46284.02331	61211.25781	3335
846635	5238615	-45643.66662	63880.64453	3335
846635	5258615	-43307.7727	68810.73438	3335
846635	5278615	-40861.07764	73612.92188	3335
846635	5298615	-39092.02691	77101.79688	3335
846635	5318615	-37948.06986	79152.65625	3335
846635	5338615	-36551.22763	80827.72656	3335
846635	5358615	-35400.33667	81774.3125	3335
846635	5378615	-34825.40911	81817.125	3335
846635	5398615	-34789.87838	81183.46875	3335
846635	5418615	-34957.5658	80012.59375	3335
846635	5438615	-35479.06207	78988.15625	3335
846635	5458615	-36107.01945	79450.6875	3335
846635	5478615	-36151.65878	81133.8125	3335
846635	5498615	-35653.06986	83851.32031	3335
866635	4898615	-40178.2555	95049.48438	3335
866635	4918615	-37748.81824	96995.53125	3335
866635	4938615	-34694.32931	99769.3125	3335
866635	4958615	-31346.76726	102999.8438	3335
866635	4978615	-28983.45982	105289.9375	3335
866635	4998615	-29156.44428	104957.5156	3335
866635	5018615	-31771.72415	101965.75	3335
866635	5038615	-34237.48274	98612.51563	3335
866635	5058615	-35870.33403	95687.4375	3335
866635	5078615	-36955.81326	92904.66406	3335
866635	5098615	-37701.09781	88518.17188	3335
866635	5118615	-37688.2093	82201.89063	3335
866635	5138615	-37294.43555	75975.14063	3335
866635	5158615	-36669.21387	71169.17188	3335
866635	5178615	-39069.58954	65743.21875	3335
866635	5198615	-42930.34741	61233.50391	3335
866635	5218615	-45600.06129	60013.64063	3335
866635	5238615	-45396.82434	62914.02734	3335
866635	5258615	-43506.42896	68143.875	3335
866635	5278615	-41411.68311	73221.78125	3335
866635	5298615	-39730.66693	76955.60938	3335
866635	5318615	-38491.88629	79224.3125	3335
866635	5338615	-37261.50714	80844.64063	3335
866635	5358615	-36295.97405	81636.75	3335
866635	5378615	-35735.55753	81612.78125	3335
866635	5398615	-35666.66388	80852.40625	3335
866635	5418615	-35927.49182	79641.04688	3335
866635	5438615	-36398.07431	78709.4375	3335
866635	5458615	-36714.59987	79231.69531	3335
866635	5478615	-36285.53458	81324.375	3335
866635	5498615	-35521.31561	84299.1875	3335
886635	4898615	-38713.15315	98443.9375	3335
886635	4918615	-36226.34888	100073.3281	3335
886635	4938615	-34067.99307	101535.7109	3335
886635	4958615	-31764.96551	103279.7891	3335
886635	4978615	-30187.0051	104333.5	3335
886635	4998615	-30880.33102	103022.9531	3335
886635	5018615	-33759.34872	99302.5	3335
886635	5038615	-36977.42468	94819.14063	3335
886635	5058615	-38549.73737	91627.02344	3335
886635	5078615	-38839.37305	89215.92188	3335
886635	5098615	-38958.11676	85237.60938	3335
886635	5118615	-39698.45575	78229.08594	3335
886635	5138615	-38599.90417	72712.85938	3335
886635	5158615	-35021.70588	70793.11719	3335
886635	5178615	-35957.8042	66834.69531	3335
886635	5198615	-40060.00855	62279.28906	3335
886635	5218615	-43176.8385	61033.87109	3335
886635	5238615	-43081.21387	64423.20703	3335
886635	5258615	-42228.94031	69366.82813	3335
886635	5278615	-41228.94849	74047.79688	3335
886635	5298615	-39739.49194	77931.52344	3335
886635	5318615	-38193.05402	80525.74219	3335
886635	5338615	-36985.21137	82191.09375	3335
886635	5358615	-35737.71823	83309.41406	3335
886635	5378615	-35053.41239	83378.78125	3335
886635	5398615	-35205.56882	82336.27344	3335
886635	5418615	-35903.07017	80824.1875	3335
886635	5438615	-36591.39758	79795.99219	3335
886635	5458615	-36816.27338	80161.53906	3335
886635	5478615	-36146.72501	82121.21094	3335
886635	5498615	-35287.81211	84747.46875	3335
906635	4898615	-36599.8484	102383.4531	3335
906635	4918615	-35061.9855	102673.5	3335
906635	4938615	-34872.14187	101749.9375	3335
906635	4958615	-35060.55199	100577.8594	3335
906635	4978615	-35315.87589	99396.3125	3335
906635	4998615	-35803.25117	97919.46875	3335
906635	5018615	-36588.99705	95951.6875	3335
906635	5038615	-37823.77936	93180.875	3335
906635	5058615	-38935.71088	90151.95313	3335
906635	5078615	-39365.40845	87035.21875	3335
906635	5098615	-40061.34211	82165.70313	3335
906635	5118615	-40777.91298	75448.125	3335
906635	5138615	-39372.50281	70658.46094	3335
906635	5158615	-35267.74372	69544.34375	3335
906635	5178615	-35351.61627	66316.96875	3335
906635	5198615	-37126.4021	63883.28516	3335
906635	5218615	-38247.13642	64821.85547	3335
906635	5238615	-38396.35986	68514.39063	3335
906635	5258615	-39192.69482	72610.10938	3335
906635	5278615	-39800.8003	76465.23438	3335
906635	5298615	-38933.7262	80276.80469	3335
906635	5318615	-37363.30067	83065.04688	3335
906635	5338615	-36608.02249	84184.67969	3335
906635	5358615	-35662.72749	84925.76563	3335
906635	5378615	-35180.59227	84690.47656	3335
906635	5398615	-35315.06112	83560.79688	3335
906635	5418615	-35913.33933	82108.82813	3335
906635	5438615	-36377.41236	81222.46094	3335
906635	5458615	-36418.16333	81489.94531	3335
906635	5478615	-35675.40145	83144.125	3335
906635	5498615	-34950.21084	85179.41406	3335
926635	4898615	-35107.9973	105346.9844	3335
926635	4918615	-35096.19603	103936.1484	3335
926635	4938615	-36036.35278	101541.3984	3335
926635	4958615	-37085.86453	99121.95313	3335
926635	4978615	-37698.9696	97253.20313	3335
926635	4998615	-38110.52805	95595.0625	3335
926635	5018615	-38385.7041	93970.75	3335
926635	5038615	-38810.4937	91860.86719	3335
926635	5058615	-39273.74425	89244.5	3335
926635	5078615	-39084.00605	86297.04688	3335
926635	5098615	-39531.85486	81334.61719	3335
926635	5118615	-41062.92009	73837	3335
926635	5138615	-40031.78412	68868.54688	3335
926635	5158615	-35066.24207	68717.75	3335
926635	5178615	-31991.81671	68183.17969	3335
926635	5198615	-31488.72223	67410.39844	3335
926635	5218615	-32359.1709	68757.34375	3305
926635	5238615	-34178.90973	71668.5	3305
926635	5258615	-35923.71411	76141.35938	3335
926635	5278615	-37022.1554	80699.08594	3335
926635	5298615	-37003.49939	84611.67969	3335
926635	5318615	-36234.16065	86955.85938	3335
926635	5338615	-35838.70722	87522.85938	3335
926635	5358615	-35497.35488	87235.8125	3335
926635	5378615	-35608.79676	86048.13281	3335
926635	5398615	-35878.77228	84422.59375	3335
926635	5418615	-35843.43991	83329.0625	3335
926635	5438615	-35617.83464	82883.82813	3335
926635	5458615	-35302.68216	83215.59375	3335
926635	5478615	-34908.59001	84203.04688	3335
926635	5498615	-34652.40225	85398.28125	3335
