# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
486635	5018615	-6787.131736	942.416992	2700
486635	5038615	-7350.633636	1206.995605	2700
486635	5058615	-7783.398682	669.269043	2670
486635	5078615	-2804.307556	2883.109619	2670
486635	5098615	615.393432	3052.515869	2670
486635	5118615	945.098876	921.587341	2670
486635	5138615	1406.621093	974.051758	2670
486635	5158615	1789.796875	5340.830566	2670
486635	5178615	1922.141235	9555.696289	2670
486635	5198615	1618.066406	10575.55273	2670
486635	5218615	669.08667	6779.993164	2670
486635	5238615	-4405.450806	20.100098	2700
486635	5258615	-583.474671	1656.652466	2670
486635	5278615	-355.274567	1141.837769	2670
486635	5298615	298.178619	1089.161499	2670
486635	5318615	786.634826	1013.126221	2670
486635	5338615	627.640075	947.387207	2670
486635	5358615	392.531677	1150.040405	2670
486635	5378615	350.30368	969.484863	2670
486635	5398615	246.646286	251.85849	2670
486635	5418615	140.641663	723.920288	2670
486635	5438615	220.642136	2060.195557	2670
486635	5458615	175.531494	2007.75708	2670
486635	5478615	246.426193	1187.230835	2670
486635	5498615	370.539276	685.125	2670
506635	4898615	-943.74884	875.782837	2670
506635	4918615	-465.14682	3830.03418	2670
506635	4938615	-3302.920716	5610.747559	2670
506635	4958615	-4699.055908	5969.117676	2670
506635	4978615	-7407.958313	2481.578125	2700
506635	4998615	-5851.659629	1719.249023	2700
506635	5018615	-5778.202895	1028.779297	2700
506635	5038615	-6185.139252	1889.450684	2700
506635	5058615	-6505.413147	1899.521484	2700
506635	5078615	-3315.242188	3333.74292	2670
506635	5098615	909.832763	4589.080566	2670
506635	5118615	1109.68396	1956.954346	2670
506635	5138615	1486.010497	643.341003	2670
506635	5158615	1991.565307	5410.216797	2670
506635	5178615	1648.439086	9323.859375	2670
506635	5198615	1654.447143	11221.93164	2670
506635	5218615	927.401305	8386.223633	2670
506635	5238615	-1483.322877	3138.11084	2670
506635	5258615	-2494.259217	475.894531	2670
506635	5278615	-1052.875366	1135.22998	2670
506635	5298615	-47.478821	1350.029907	2670
506635	5318615	664.128783	1200.023193	2670
506635	5338615	671.174133	1152.097412	2670
506635	5358615	526.02417	1346.330078	2670
506635	5378615	249.962388	1245.043457	2670
506635	5398615	360.287293	843.105469	2670
506635	5418615	253.258865	939.993286	2670
506635	5438615	192.394089	1674.415771	2670
506635	5458615	208.730103	1825.775269	2670
506635	5478615	354.39914	1161.927979	2670
506635	5498615	388.283081	659.675232	2670
526635	4898615	-621.192627	3588.719727	2670
526635	4918615	-941.652466	6339.421387	2670
526635	4938615	-7839.054749	3190.563965	2670
526635	4958615	-6352.623536	6515.832031	2670
526635	4978615	-5719.35907	4569.521973	2700
526635	4998615	-3807.694343	4926.239258	2700
526635	5018615	-5041.845901	2868.51709	2700
526635	5038615	-5693.047111	2791.46875	2700
526635	5058615	-5583.093231	2595.300293	2700
526635	5078615	-2498.884095	3636.727783	2700
526635	5098615	806.294555	4388.76709	2670
526635	5118615	972.30194	2031.598633	2670
526635	5138615	1757.033691	614.47522	2670
526635	5158615	2015.740356	5197.843262	2670
526635	5178615	1188.112304	8724.551758	2670
526635	5198615	1280.349121	10922.375	2670
526635	5218615	1067.863891	9363.585938	2670
526635	5238615	1024.593627	6938.319824	2670
526635	5258615	-4042.444459	20.100098	2680
526635	5278615	-1277.066651	1369.726685	2670
526635	5298615	-381.767945	1361.994629	2670
526635	5318615	264.148987	1148.102173	2670
526635	5338615	572.167603	1146.848633	2670
526635	5358615	725.339782	1533.056885	2670
526635	5378615	397.77771	1550.760864	2670
526635	5398615	219.48082	900.121033	2670
526635	5418615	203.972748	738.807129	2670
526635	5438615	167.701233	1383.174561	2670
526635	5458615	35.480286	1790.059326	2670
526635	5478615	135.257859	1639.172974	2670
526635	5498615	175.519196	1315.398315	2670
546635	4898615	-886.226623	4178.853027	2670
546635	4918615	-5875.466492	20.100098	2700
546635	4938615	855.353332	5757.099121	2670
546635	4958615	-7191.03888	6082.147949	2670
546635	4978615	-6794.13288	4448.537109	2700
546635	4998615	-7629.890098	3314.293457	2700
546635	5018615	-7202.616202	2605.560547	2700
546635	5038615	-7108.281517	2393.527344	2700
546635	5058615	-5075.344635	3827.754395	2700
546635	5078615	-3043.022034	3895.092041	2700
546635	5098615	1427.096801	5152.081055	2670
546635	5118615	1210.878051	1273.76355	2670
546635	5138615	2061.730713	770.609619	2670
546635	5158615	1992.976806	5459.237793	2670
546635	5178615	1717.133911	10197.21191	2670
546635	5198615	1251.21643	12050.89063	2670
546635	5218615	1284.532836	10286.90234	2670
546635	5238615	556.840331	7508.725098	2670
546635	5258615	-1212.166626	3574.546875	2670
546635	5278615	-3154.944367	126.760498	2670
546635	5298615	-591.3396	1544.737915	2670
546635	5318615	-292.552979	993.183777	2670
546635	5338615	149.982635	894.075256	2670
