C:\ICPCHEM\1\DATA\WOLFGANG\2011\4JAN11\486_487.D,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,Acquired      : Jan 4 2011  05:45 pm using AcqMethod Teeth10s.M,,,,,,,,,,,,
Time [Sec],Li7,Na23,Mg25,Al27,Ca43,Mn55,Zn66,Rb85,Sr88,Y89,Ba138,Ce140,Nd146,Pb208,U238
1984.463,67190.61,53668013.7,1642017.42,4900.76,4141309.47,194413.91,27674.92,200,5474822,150,1777635.59,0,0,300,350
1984.936,68194.84,53424488.69,1632420.35,4300.59,4076000.87,188339.47,27524.66,450.01,5508945.83,75,1765030.7,0,0,475.01,300
1985.409,69952.41,53510063.7,1625290.66,4300.59,4146084.86,192996.37,28576.58,250,5527276.3,25,1779645.55,0,0,350,225
1985.882,69651.08,53739338.7,1612487.24,4400.61,4154169.23,202111.63,28651.71,300,5551132.16,100,1806796.92,0,25,275,275
1986.355,66588.11,54166619.96,1642615.66,4450.63,4161967.28,207836.72,27800.15,200,5589633.33,75,1813998.48,50,25,300,125
1986.828,65684.38,54082663.71,1632574.26,4300.59,4216052.83,223705.77,28150.79,300,5645339.58,75,1784190.08,25,50,125,300
1987.301,65383.15,53842313.7,1584716.34,4800.73,4190529,233803.42,28726.86,200,5568770.83,25,1802899.26,0,25,300,300
1987.774,66387.28,53884107.45,1624072.4,4600.67,4238543.84,250613.53,29428.18,150,5635820.05,25,1835922.31,25,0,425.01,575.01
1988.247,70605.26,54712544.97,1603681.87,4700.7,4296681.35,285866.9,29854,350,5727574.35,100,1832111.17,0,0,425.01,2050.15
1988.72,68345.48,54955669.98,1629675.82,4950.78,4268887.99,326049.91,28902.19,350,5829720.83,50,1856071.92,25,0,275,3900.56
1989.194,68496.13,55547882.49,1645843.98,6151.2,4336948.14,386262.44,30279.84,550.01,5960629.04,150,1887433.83,25,0,425.01,6426.51
1989.667,67291.03,56573063.76,1635829.04,6101.18,4425716.51,438476.87,29854,300,6067130.21,125,1932802.39,0,0,500.01,9853.55
1990.14,72714.66,55879595,1607569.96,7051.58,4442151.66,496232.77,28451.34,450.01,6023728.65,50,1907323.87,25,0,400.01,10854.3
1990.613,68345.48,56870970.02,1669418.79,7851.95,4525602.05,554667.83,30655.58,500.01,6212644.67,75,1962130.51,25,25,275,13706.86
1991.086,73216.94,57587588.79,1668675.43,8702.4,4582765.73,563892.59,32634.66,450.01,6263382.95,50,1985551.41,50,25,525.01,14107.27
1991.559,68295.27,57489182.53,1652494.18,8452.26,4650946.2,578517.93,29954.2,550.01,6280267.72,150,1961220.94,0,0,400.01,12956.13
1992.032,67692.73,57260832.53,1659351.21,7701.88,4542770.41,566951.38,31958.23,350,6170779.04,75,1962431.68,0,25,575.01,12105.35
1992.505,64429.3,57415770.03,1685252.77,7101.6,4556629.4,571722.28,31732.77,250,6280301.7,50,1959151.41,0,0,300,11855.13
1992.978,69550.65,57449026.28,1679829.53,8202.13,4612552.84,585835.66,31958.23,300,6296263.42,75,1996274.65,25,50,375.01,13857.01
1993.451,69701.31,58314607.55,1654737.34,10553.53,4683705.96,591650.84,31983.28,0,6470455.22,100,2007054.73,25,0,525.01,15158.39
1993.924,71659.91,59646982.58,1671525.62,10003.17,4753694.25,603911.2,34188.03,150,6459264.6,100,2002692.04,0,0,400.01,16059.42
1994.397,70755.91,59133820.07,1648997.5,11354.08,4729686.82,598714.95,32283.91,450.01,6382295.85,50,1983982.86,25,0,550.01,18387.35
1994.87,72915.55,58184538.8,1647405.31,11754.38,4714005.18,608589.17,32885.19,450.01,6373822.8,50,1989979.73,0,25,450.01,18086.95
1995.343,69751.53,58845713.82,1672664.69,13906.12,4765956.36,629189.22,34488.7,200,6490636.86,125,1980720.55,0,0,475.01,17586.29
1995.816,69500.43,58997051.32,1685591.44,14256.43,4746965.73,635489.08,33361.21,300,6530612.26,50,1986040.47,0,25,500.01,18036.88
1996.289,66286.85,58428476.31,1627753.75,12855.23,4670429.4,637259.73,33436.37,350,6274967.72,50,1958125.63,0,25,225,18212.11
1996.762,62722.56,58113595.05,1632847.01,13856.08,4623283.31,630282.44,32935.3,500.01,6329233.74,125,1933613.32,0,25,475.01,16835.35
1997.235,68345.48,57666232.54,1621912.83,15607.71,4645342.29,627731.8,34037.69,700.02,6243398.19,100,1946579.34,0,0,300,16234.62
1997.708,66939.56,57577126.29,1614813.9,14656.8,4571713.77,623568.42,33461.43,450.01,6211333.73,175,1909584.22,0,25,325,16034.39
1998.182,66738.72,56394276.26,1622563.71,15257.37,4481057.13,633874.87,33361.21,550.01,6198618.11,0,1918521.33,100,25,375.01,15709.01
1998.655,70103.05,57106832.53,1616964.68,15307.42,4538788.38,646376.48,32584.55,550.01,6195411.08,0,1902925.43,0,0,325,15859.19
1999.128,69349.79,58401557.56,1622277.87,15757.86,4580727.06,631011.24,34964.78,400.01,6118802.87,75,1959908.83,50,0,400.01,16084.45
1999.601,68094.42,57987207.55,1623395.06,17759.98,4638392.68,648096.25,33737.04,300,6225827.09,50,1969382.86,0,0,300,16685.17
2000.074,70655.46,58782776.31,1652472.11,16608.73,4637559.09,630230.34,33561.65,400.01,6325267.33,0,1966645.36,25,25,250,14833.04
2000.547,70856.36,59349588.83,1654877.97,14606.75,4656294.24,632729.36,33611.76,400.01,6373777.88,150,2002155.32,25,0,250,14632.82
