date,mean_temp (deg C),min_temp (deg C),max_temp (deg C),mean_pressure (mb),mean_humidity (%),mean_wind (ms-1),precip_sum (mm),month,month-year,year
2017-06-24,19.416666666666668,17.1,24.1,758.1416666666668,74.375,6.25,0.0,Jun,Jun-2017,2017
2017-06-25,18.504166666666666,14.8,24.2,757.15,68.20833333333333,6.5,0.0,Jun,Jun-2017,2017
2017-06-26,18.766666666666666,12.7,24.5,758.2624999999998,51.0,2.9583333333333335,0.0,Jun,Jun-2017,2017
2017-06-27,17.187499999999996,14.6,21.2,753.1916666666666,74.66666666666667,3.875,6.2,Jun,Jun-2017,2017
2017-06-28,15.341666666666667,13.3,17.3,746.4083333333333,86.20833333333333,3.0416666666666665,19.0,Jun,Jun-2017,2017
2017-06-29,14.91666666666667,12.1,17.8,745.0874999999997,73.45833333333333,3.4583333333333335,0.0,Jun,Jun-2017,2017
2017-06-30,17.695833333333336,14.0,22.0,750.8791666666666,69.29166666666667,2.9166666666666665,0.0,Jun,Jun-2017,2017
2017-07-01,18.020833333333332,14.5,23.3,759.3833333333333,68.04166666666667,4.291666666666667,0.4,Jul,Jul-2017,2017
2017-07-02,19.083333333333332,14.4,23.6,763.2291666666669,57.875,4.125,0.2,Jul,Jul-2017,2017
2017-07-03,19.270833333333332,14.7,25.1,763.245833333333,64.41666666666667,4.958333333333333,0.0,Jul,Jul-2017,2017
2017-07-04,19.654166666666665,13.4,24.6,762.7999999999997,65.5,3.25,0.0,Jul,Jul-2017,2017
2017-07-05,22.420833333333334,14.5,29.5,761.6,56.375,2.5833333333333335,0.0,Jul,Jul-2017,2017
2017-07-06,25.075000000000006,18.5,32.2,758.5749999999999,52.666666666666664,3.7916666666666665,0.0,Jul,Jul-2017,2017
2017-07-07,23.299999999999997,17.0,30.1,759.6583333333334,56.5,4.166666666666667,0.0,Jul,Jul-2017,2017
2017-07-08,21.641666666666666,17.7,26.7,761.4333333333334,57.416666666666664,3.125,0.0,Jul,Jul-2017,2017
2017-07-09,22.329166666666662,17.7,28.4,757.6416666666668,60.541666666666664,3.5833333333333335,0.0,Jul,Jul-2017,2017
2017-07-10,20.966666666666665,15.9,26.4,754.2458333333334,61.666666666666664,4.791666666666667,0.0,Jul,Jul-2017,2017
2017-07-11,16.28333333333333,14.3,19.6,754.9124999999999,80.45833333333333,4.5,11.0,Jul,Jul-2017,2017
2017-07-12,17.2,14.2,22.4,758.5208333333331,71.41666666666667,4.0,46.2,Jul,Jul-2017,2017
2017-07-13,18.3875,13.4,23.2,764.1916666666667,58.458333333333336,3.625,0.0,Jul,Jul-2017,2017
2017-07-14,17.962500000000002,14.4,21.8,762.6625,62.25,4.041666666666667,0.0,Jul,Jul-2017,2017
2017-07-15,18.04583333333333,15.1,22.5,764.2999999999998,76.29166666666667,4.541666666666667,0.6000000000000001,Jul,Jul-2017,2017
2017-07-16,21.23333333333333,17.4,25.4,764.7624999999999,75.75,4.625,0.2,Jul,Jul-2017,2017
2017-07-17,20.808333333333334,15.2,26.9,765.1625,51.25,3.25,0.4,Jul,Jul-2017,2017
2017-07-18,21.474999999999998,16.9,26.9,760.35,60.25,5.208333333333333,0.0,Jul,Jul-2017,2017
2017-07-19,19.97083333333333,18.1,22.7,752.5958333333333,82.45833333333333,4.458333333333333,4.8,Jul,Jul-2017,2017
2017-07-20,17.987499999999997,15.4,21.6,753.5749999999998,71.04166666666667,5.583333333333333,0.4,Jul,Jul-2017,2017
2017-07-21,17.575,12.3,22.8,754.3333333333335,67.0,6.25,0.0,Jul,Jul-2017,2017
2017-07-22,14.645833333333334,13.1,19.2,753.7500000000001,87.83333333333333,3.8333333333333335,37.0,Jul,Jul-2017,2017
2017-07-23,15.304166666666662,11.2,20.6,756.3083333333335,81.70833333333333,4.166666666666667,0.2,Jul,Jul-2017,2017
2017-07-24,16.370833333333334,14.1,19.4,758.2083333333335,80.25,3.7083333333333335,0.6,Jul,Jul-2017,2017
2017-07-25,17.962500000000002,13.0,22.8,759.754166666667,71.08333333333333,2.8333333333333335,0.0,Jul,Jul-2017,2017
2017-07-26,17.758333333333336,14.5,22.1,753.8541666666666,85.54166666666667,5.0,4.0,Jul,Jul-2017,2017
2017-07-27,16.73333333333333,14.0,22.2,752.8958333333334,76.70833333333333,5.458333333333333,4.0,Jul,Jul-2017,2017
2017-07-28,16.85,13.7,22.2,754.0875,78.83333333333333,6.583333333333333,10.0,Jul,Jul-2017,2017
2017-07-29,16.979166666666668,14.8,20.4,753.6291666666667,84.08333333333333,4.458333333333333,6.2,Jul,Jul-2017,2017
2017-07-30,17.279166666666665,14.6,21.5,752.0833333333335,76.41666666666667,5.666666666666667,9.0,Jul,Jul-2017,2017
2017-07-31,17.366666666666667,13.1,22.7,756.2333333333335,69.125,5.083333333333333,0.0,Jul,Jul-2017,2017
2017-08-01,17.029166666666665,12.5,22.4,758.6958333333332,73.58333333333333,4.875,0.8,Aug,Aug-2017,2017
2017-08-02,16.745833333333334,14.5,18.5,757.0333333333333,86.70833333333333,5.625,6.2,Aug,Aug-2017,2017
2017-08-03,18.479166666666664,15.5,21.8,753.0916666666667,76.41666666666667,8.083333333333334,2.0,Aug,Aug-2017,2017
2017-08-04,18.39166666666667,14.8,22.9,756.2166666666667,67.41666666666667,6.125,0.0,Aug,Aug-2017,2017
2017-08-05,17.2375,14.6,20.8,760.2375000000001,66.375,3.4166666666666665,0.6000000000000001,Aug,Aug-2017,2017
2017-08-06,16.2625,10.6,22.8,764.2374999999998,69.75,4.333333333333333,0.0,Aug,Aug-2017,2017
2017-08-07,16.545833333333334,13.1,21.1,760.9874999999998,81.58333333333333,3.9166666666666665,0.0,Aug,Aug-2017,2017
2017-08-08,15.316666666666665,13.8,17.0,756.4958333333334,84.0,3.0,0.2,Aug,Aug-2017,2017
2017-08-09,13.891666666666666,13.0,15.5,759.4291666666668,91.875,3.75,33.0,Aug,Aug-2017,2017
2017-08-10,16.279166666666665,12.2,21.0,765.1500000000001,67.25,3.5,2.0,Aug,Aug-2017,2017
2017-08-11,16.01666666666667,9.9,22.6,762.2708333333331,74.16666666666667,4.208333333333333,0.0,Aug,Aug-2017,2017
2017-08-12,18.866666666666664,16.6,22.5,759.6416666666668,70.5,4.916666666666667,0.0,Aug,Aug-2017,2017
2017-08-13,17.575000000000003,12.3,22.7,763.5416666666666,56.083333333333336,2.5833333333333335,0.0,Aug,Aug-2017,2017
2017-08-14,17.587500000000002,10.7,23.5,760.9666666666667,66.58333333333333,3.1666666666666665,0.0,Aug,Aug-2017,2017
2017-08-15,18.887500000000003,15.2,24.2,759.2125000000001,66.20833333333333,3.3333333333333335,0.0,Aug,Aug-2017,2017
2017-08-16,16.97083333333333,11.5,23.6,762.0458333333332,68.16666666666667,3.7083333333333335,0.0,Aug,Aug-2017,2017
2017-08-17,19.416666666666668,15.4,24.8,756.4333333333333,77.83333333333333,5.75,5.0,Aug,Aug-2017,2017
2017-08-18,16.07083333333333,14.0,20.3,756.1624999999999,77.54166666666667,5.916666666666667,11.0,Aug,Aug-2017,2017
2017-08-19,16.070833333333333,12.7,20.8,760.4208333333335,68.25,6.541666666666667,0.0,Aug,Aug-2017,2017
2017-08-20,14.970833333333333,9.7,21.5,765.1750000000001,74.79166666666667,3.9166666666666665,0.4,Aug,Aug-2017,2017
2017-08-21,16.504166666666666,13.6,19.7,763.8416666666666,92.625,2.75,9.4,Aug,Aug-2017,2017
2017-08-22,19.362499999999997,17.3,23.1,761.9875000000001,84.83333333333333,3.0,0.0,Aug,Aug-2017,2017
2017-08-23,18.65416666666667,15.9,22.4,758.020833333333,79.45833333333333,4.25,0.4,Aug,Aug-2017,2017
2017-08-24,17.145833333333332,12.9,21.5,760.5,73.875,3.75,0.0,Aug,Aug-2017,2017
2017-08-25,18.154166666666665,12.5,24.0,760.7875000000003,69.25,1.9166666666666667,0.0,Aug,Aug-2017,2017
2017-08-26,19.429166666666667,13.9,24.7,760.0000000000001,67.58333333333333,1.7916666666666667,0.0,Aug,Aug-2017,2017
2017-08-27,20.724999999999998,15.9,26.3,761.5500000000002,59.333333333333336,2.1666666666666665,0.0,Aug,Aug-2017,2017
2017-08-28,21.275000000000002,14.6,27.7,761.0124999999997,68.16666666666667,2.8333333333333335,0.0,Aug,Aug-2017,2017
2017-08-29,20.183333333333337,16.7,26.1,757.9999999999999,73.04166666666667,2.625,0.0,Aug,Aug-2017,2017
2017-08-30,14.0625,13.3,16.0,757.75,80.79166666666667,2.7916666666666665,6.2,Aug,Aug-2017,2017
2017-08-31,14.4,8.8,20.3,760.5458333333331,76.83333333333333,2.4166666666666665,2.0,Aug,Aug-2017,2017
2017-09-01,16.020833333333332,9.7,21.9,763.8166666666666,66.29166666666667,2.0833333333333335,0.0,Sep,Sep-2017,2017
2017-09-02,15.691666666666668,10.0,22.0,764.2833333333333,67.58333333333333,2.125,0.0,Sep,Sep-2017,2017
2017-09-03,13.833333333333336,10.9,18.1,758.0416666666666,85.0,4.666666666666667,0.6,Sep,Sep-2017,2017
2017-09-04,17.62083333333333,13.2,22.6,756.5125000000002,90.66666666666667,3.7916666666666665,9.4,Sep,Sep-2017,2017
2017-09-05,17.7,15.6,21.3,758.1291666666666,87.125,4.916666666666667,1.2,Sep,Sep-2017,2017
2017-09-06,15.774999999999999,11.3,19.4,761.9000000000001,69.75,4.416666666666667,0.4,Sep,Sep-2017,2017
2017-09-07,15.799999999999999,11.2,19.9,758.6583333333334,75.33333333333333,4.5,0.0,Sep,Sep-2017,2017
2017-09-08,15.858333333333333,13.7,19.6,748.1333333333336,83.58333333333333,5.666666666666667,10.8,Sep,Sep-2017,2017
2017-09-09,13.212499999999997,10.0,18.6,746.1125000000001,83.04166666666667,4.25,9.0,Sep,Sep-2017,2017
2017-09-10,13.283333333333331,8.6,17.4,747.0291666666667,85.75,5.208333333333333,0.4,Sep,Sep-2017,2017
2017-09-11,14.358333333333333,11.1,19.8,743.2874999999999,77.0,7.75,1.0,Sep,Sep-2017,2017
2017-09-12,13.858333333333336,10.3,19.6,751.0291666666667,77.04166666666667,6.125,0.8,Sep,Sep-2017,2017
2017-09-13,14.608333333333333,12.0,19.0,746.8916666666668,68.5,9.541666666666666,5.0,Sep,Sep-2017,2017
2017-09-14,12.104166666666666,7.9,18.1,753.5166666666665,74.91666666666667,4.958333333333333,0.0,Sep,Sep-2017,2017
2017-09-15,11.254166666666665,7.1,16.8,757.6625,80.29166666666667,3.0416666666666665,0.0,Sep,Sep-2017,2017
2017-09-16,11.345833333333337,8.2,15.9,756.6999999999999,84.04166666666667,2.25,0.6000000000000001,Sep,Sep-2017,2017
2017-09-17,12.329166666666666,8.4,17.3,758.0291666666667,82.91666666666667,2.347826086956522,0.0,Sep,Sep-2017,2017
2017-09-18,13.066666666666665,9.1,17.4,760.9041666666667,80.75,2.7083333333333335,1.2000000000000002,Sep,Sep-2017,2017
2017-09-19,12.125000000000002,8.4,16.3,763.7666666666668,79.625,2.375,6.0,Sep,Sep-2017,2017
2017-09-20,13.758333333333338,9.2,18.3,762.0666666666667,83.5,3.625,0.0,Sep,Sep-2017,2017
2017-09-21,15.249999999999998,12.3,18.0,759.4916666666664,83.0,4.416666666666667,3.0,Sep,Sep-2017,2017
2017-09-22,12.595833333333333,6.6,19.0,763.7333333333335,79.08333333333333,3.0,0.4,Sep,Sep-2017,2017
2017-09-23,15.541666666666666,12.5,19.5,764.0833333333334,71.75,3.875,0.0,Sep,Sep-2017,2017
2017-09-24,16.320833333333336,10.8,22.8,762.3041666666668,73.08333333333333,3.75,0.0,Sep,Sep-2017,2017
2017-09-25,16.191666666666666,14.9,18.2,762.4541666666665,87.5,2.25,7.4,Sep,Sep-2017,2017
2017-09-26,16.45416666666667,13.9,21.1,764.3625000000002,80.375,2.4166666666666665,0.0,Sep,Sep-2017,2017
2017-09-27,15.804166666666662,12.0,20.9,762.5291666666667,86.95833333333333,3.5833333333333335,0.0,Sep,Sep-2017,2017
2017-09-28,16.37391304347826,14.0,20.5,761.2782608695653,84.78260869565217,3.782608695652174,27.4,Sep,Sep-2017,2017
2017-09-29,16.279166666666665,13.5,18.9,759.8833333333333,85.54166666666667,4.208333333333333,2.2,Sep,Sep-2017,2017
2017-09-30,13.858333333333333,10.9,17.6,760.2624999999999,79.70833333333333,4.166666666666667,0.2,Sep,Sep-2017,2017
2017-10-01,16.220833333333335,13.7,18.4,756.1291666666666,90.04166666666667,5.791666666666667,4.4,Oct,Oct-2017,2017
2017-10-02,14.999999999999998,11.8,18.1,757.5749999999999,71.20833333333333,7.458333333333333,0.0,Oct,Oct-2017,2017
2017-10-03,12.225,8.6,17.3,764.5250000000001,70.79166666666667,4.041666666666667,0.0,Oct,Oct-2017,2017
2017-10-04,12.412500000000001,8.9,16.6,764.5333333333336,72.375,5.666666666666667,0.0,Oct,Oct-2017,2017
2017-10-05,14.183333333333337,10.9,17.4,760.7708333333334,66.91666666666667,6.5,1.2,Oct,Oct-2017,2017
2017-10-06,11.720833333333333,8.2,15.9,766.9749999999999,68.875,3.6666666666666665,0.0,Oct,Oct-2017,2017
2017-10-07,13.925000000000002,9.7,17.3,761.7249999999999,79.41666666666667,5.375,0.0,Oct,Oct-2017,2017
2017-10-08,13.737499999999999,10.6,17.6,762.6875,77.5,2.9583333333333335,0.8,Oct,Oct-2017,2017
2017-10-09,13.612500000000002,10.0,17.7,762.1291666666667,81.75,2.7916666666666665,0.0,Oct,Oct-2017,2017
2017-10-10,14.120833333333335,10.6,17.0,759.2750000000001,85.83333333333333,5.333333333333333,0.0,Oct,Oct-2017,2017
2017-10-11,15.241666666666665,12.2,17.3,756.3958333333334,82.20833333333333,7.333333333333333,0.4,Oct,Oct-2017,2017
2017-10-12,13.137500000000003,8.8,17.9,762.4375,78.95833333333333,4.666666666666667,3.5999999999999996,Oct,Oct-2017,2017
2017-10-13,16.012500000000003,10.8,19.6,764.3416666666667,86.79166666666667,5.333333333333333,0.0,Oct,Oct-2017,2017
2017-10-14,17.079166666666666,13.5,20.0,765.6833333333333,82.75,4.541666666666667,0.0,Oct,Oct-2017,2017
2017-10-15,15.008333333333331,10.4,20.2,761.6291666666667,87.5,3.5833333333333335,0.0,Oct,Oct-2017,2017
2017-10-16,16.379166666666666,11.6,22.4,759.7375000000002,79.29166666666667,5.125,0.0,Oct,Oct-2017,2017
2017-10-17,12.704166666666667,10.8,15.0,761.9708333333334,72.04166666666667,4.5,0.0,Oct,Oct-2017,2017
2017-10-18,13.083333333333334,11.2,15.4,756.8291666666668,89.66666666666667,2.4583333333333335,0.6000000000000001,Oct,Oct-2017,2017
2017-10-19,15.454166666666667,13.5,17.1,751.0333333333333,93.16666666666667,4.166666666666667,2.2,Oct,Oct-2017,2017
2017-10-20,13.241666666666667,12.0,16.2,750.65,79.5,6.916666666666667,3.0,Oct,Oct-2017,2017
2017-10-21,13.716666666666667,12.4,16.3,749.5749999999999,79.0,8.166666666666666,3.4000000000000004,Oct,Oct-2017,2017
2017-10-22,11.433333333333335,9.3,14.2,757.1208333333333,71.5,7.291666666666667,0.0,Oct,Oct-2017,2017
2017-10-23,13.429166666666665,9.8,16.4,761.1,90.04166666666667,4.041666666666667,0.4,Oct,Oct-2017,2017
2017-10-24,16.370833333333334,14.0,19.4,761.291666666667,87.625,5.708333333333333,0.0,Oct,Oct-2017,2017
2017-10-25,15.466666666666669,12.1,18.8,762.8749999999999,76.625,4.458333333333333,0.4,Oct,Oct-2017,2017
2017-10-26,12.633333333333335,8.2,16.0,766.3375000000002,95.875,1.8333333333333333,0.4,Oct,Oct-2017,2017
2017-10-27,11.754166666666668,7.9,15.3,772.0625,77.0,2.4166666666666665,0.0,Oct,Oct-2017,2017
2017-10-28,10.591666666666665,5.1,16.6,767.9041666666667,85.79166666666667,5.166666666666667,0.0,Oct,Oct-2017,2017
2017-10-29,12.159999999999998,6.2,14.7,765.0559999999999,70.48,4.36,0.0,Oct,Oct-2017,2017
2017-10-30,7.383333333333334,3.1,12.9,770.8000000000001,75.45833333333333,1.6666666666666667,0.0,Oct,Oct-2017,2017
2017-10-31,9.991666666666667,5.2,13.6,767.3916666666665,79.54166666666667,3.875,0.0,Oct,Oct-2017,2017
2017-11-01,11.108333333333334,7.6,16.0,762.2375000000001,82.875,2.625,0.0,Nov,Nov-2017,2017
2017-11-02,8.529166666666665,2.7,12.4,759.725,91.29166666666667,1.4583333333333333,0.4,Nov,Nov-2017,2017
2017-11-03,10.70833333333333,6.8,14.6,758.0041666666666,88.79166666666667,1.4583333333333333,0.0,Nov,Nov-2017,2017
2017-11-04,11.112499999999999,6.3,13.5,751.5625000000003,88.79166666666667,3.75,6.2,Nov,Nov-2017,2017
2017-11-05,6.362500000000002,3.2,10.9,758.8499999999999,81.45833333333333,3.875,0.0,Nov,Nov-2017,2017
2017-11-06,6.1291666666666655,0.8,12.1,766.4916666666667,83.29166666666667,2.5,0.4,Nov,Nov-2017,2017
2017-11-07,9.670833333333334,6.2,12.3,761.1875000000001,86.04166666666667,4.875,0.4,Nov,Nov-2017,2017
2017-11-08,6.575000000000002,2.5,9.9,764.7083333333334,80.91666666666667,2.75,10.0,Nov,Nov-2017,2017
2017-11-09,8.379166666666668,1.1,14.1,765.4958333333335,87.41666666666667,2.625,0.0,Nov,Nov-2017,2017
2017-11-10,9.908333333333333,7.9,13.3,762.7416666666668,70.625,4.958333333333333,0.0,Nov,Nov-2017,2017
2017-11-11,8.620833333333334,6.8,10.2,756.7416666666668,93.375,2.3333333333333335,10.0,Nov,Nov-2017,2017
2017-11-12,6.862500000000001,4.9,8.7,757.0958333333333,76.83333333333333,4.583333333333333,2.4,Nov,Nov-2017,2017
2017-11-13,4.958333333333333,1.6,7.5,767.0166666666668,72.29166666666667,2.9583333333333335,0.0,Nov,Nov-2017,2017
2017-11-14,9.041666666666666,4.7,11.5,765.7499999999999,85.33333333333333,3.9166666666666665,0.6000000000000001,Nov,Nov-2017,2017
2017-11-15,10.304166666666665,9.7,11.9,765.9,95.625,2.0416666666666665,0.2,Nov,Nov-2017,2017
2017-11-16,10.587500000000002,6.0,14.8,765.3583333333332,84.20833333333333,3.2083333333333335,0.0,Nov,Nov-2017,2017
2017-11-17,5.154166666666667,0.7,10.8,769.5750000000002,78.08333333333333,1.9166666666666667,0.4,Nov,Nov-2017,2017
2017-11-18,6.945833333333332,3.3,9.1,765.0583333333334,87.16666666666667,3.5833333333333335,4.0,Nov,Nov-2017,2017
2017-11-19,5.495833333333334,3.0,8.7,765.3166666666667,82.45833333333333,2.5,0.4,Nov,Nov-2017,2017
2017-11-20,10.279166666666665,4.8,12.6,759.7208333333332,90.25,5.208333333333333,2.0,Nov,Nov-2017,2017
2017-11-21,12.858333333333334,11.7,14.0,755.3125,83.66666666666667,6.291666666666667,0.0,Nov,Nov-2017,2017
2017-11-22,14.345833333333337,13.1,15.6,746.2458333333333,72.83333333333333,8.458333333333334,0.0,Nov,Nov-2017,2017
2017-11-23,11.112500000000002,7.9,15.4,745.9333333333334,69.79166666666667,7.791666666666667,3.6,Nov,Nov-2017,2017
2017-11-24,5.658333333333332,1.5,7.7,755.6750000000001,81.375,1.8333333333333333,0.0,Nov,Nov-2017,2017
2017-11-25,3.016666666666666,-1.3,7.8,760.0666666666666,82.33333333333333,3.9166666666666665,0.4,Nov,Nov-2017,2017
2017-11-26,4.216666666666667,1.3,8.0,765.6541666666667,81.0,4.833333333333333,0.0,Nov,Nov-2017,2017
2017-11-27,8.333333333333332,3.9,10.2,758.0166666666665,84.20833333333333,6.583333333333333,4.2,Nov,Nov-2017,2017
2017-11-28,4.420833333333333,2.7,7.2,754.2999999999998,81.04166666666667,3.6666666666666665,0.0,Nov,Nov-2017,2017
2017-11-29,3.887499999999999,1.8,6.2,755.7916666666665,79.54166666666667,4.083333333333333,0.0,Nov,Nov-2017,2017
2017-11-30,2.058333333333333,-0.4,4.3,757.0166666666668,71.29166666666667,4.291666666666667,0.0,Nov,Nov-2017,2017
2017-12-01,4.349999999999999,2.7,7.2,763.4166666666669,76.45833333333333,4.5,0.0,Dec,Dec-2017,2017
2017-12-02,4.516666666666667,2.5,6.6,768.0124999999999,85.29166666666667,2.4583333333333335,0.0,Dec,Dec-2017,2017
2017-12-03,8.2,5.5,10.4,767.9625,91.625,2.7916666666666665,1.0,Dec,Dec-2017,2017
2017-12-04,7.616666666666668,4.0,10.0,772.7291666666666,83.91666666666667,2.9583333333333335,0.0,Dec,Dec-2017,2017
2017-12-05,7.970833333333332,6.8,8.8,774.2583333333336,78.375,3.9583333333333335,0.0,Dec,Dec-2017,2017
2017-12-06,9.504166666666665,8.1,11.3,768.25,72.125,5.416666666666667,0.0,Dec,Dec-2017,2017
2017-12-07,8.916666666666664,3.8,12.5,755.6750000000001,83.125,6.625,5.0,Dec,Dec-2017,2017
2017-12-08,2.829166666666667,1.1,4.6,759.5166666666668,74.54166666666667,5.875,0.0,Dec,Dec-2017,2017
2017-12-09,1.354166666666667,-1.0,4.0,759.0416666666666,79.58333333333333,4.125,0.0,Dec,Dec-2017,2017
2017-12-10,1.2625,0.0,2.4,734.6749999999998,94.41666666666667,3.347826086956522,30.0,Dec,Dec-2017,2017
2017-12-11,1.6875,-0.5,3.5,736.7291666666666,89.125,4.833333333333333,14.8,Dec,Dec-2017,2017
2017-12-12,1.2666666666666668,-3.4,6.1,753.0708333333333,85.625,3.125,0.0,Dec,Dec-2017,2017
2017-12-13,6.375,2.7,9.7,745.2541666666666,89.375,5.791666666666667,8.6,Dec,Dec-2017,2017
2017-12-14,4.029166666666667,2.5,6.9,741.2291666666665,81.66666666666667,6.708333333333333,6.0,Dec,Dec-2017,2017
2017-12-15,3.679166666666666,0.9,5.7,746.7958333333332,85.33333333333333,4.333333333333333,2.0,Dec,Dec-2017,2017
2017-12-16,2.920833333333333,0.0,6.0,761.0749999999999,84.125,3.0416666666666665,0.0,Dec,Dec-2017,2017
2017-12-17,4.224999999999999,-1.3,9.3,764.7791666666667,96.29166666666667,3.5,3.4000000000000004,Dec,Dec-2017,2017
2017-12-18,4.391666666666667,1.5,8.9,769.4791666666666,86.79166666666667,1.8333333333333333,0.0,Dec,Dec-2017,2017
2017-12-19,3.5250000000000004,-2.3,7.7,773.9958333333333,92.5,2.25,0.4,Dec,Dec-2017,2017
2017-12-20,9.170833333333333,6.5,11.0,774.1333333333333,96.33333333333333,3.0,0.4,Dec,Dec-2017,2017
2017-12-21,10.654166666666667,9.5,12.0,774.3708333333334,92.70833333333333,4.0,0.0,Dec,Dec-2017,2017
2017-12-22,10.362500000000002,8.9,11.8,774.6125000000001,90.95833333333333,2.5416666666666665,0.4,Dec,Dec-2017,2017
2017-12-23,9.254166666666665,8.4,10.0,773.0291666666668,91.25,5.25,0.0,Dec,Dec-2017,2017
2017-12-24,9.333333333333332,8.0,10.7,766.2791666666667,88.54166666666667,5.958333333333333,0.0,Dec,Dec-2017,2017
2017-12-25,9.908333333333335,6.1,11.0,753.5208333333334,87.0,7.5,0.8,Dec,Dec-2017,2017
2017-12-26,5.716666666666666,3.6,8.0,743.0250000000001,87.04166666666667,5.875,9.4,Dec,Dec-2017,2017
2017-12-27,3.358333333333334,0.9,7.8,738.6041666666666,86.75,5.291666666666667,23.0,Dec,Dec-2017,2017
2017-12-28,1.6500000000000001,-1.0,5.3,750.3625000000001,84.04166666666667,3.7083333333333335,0.0,Dec,Dec-2017,2017
2017-12-29,4.595833333333333,-2.3,9.3,746.2083333333334,84.29166666666667,5.791666666666667,10.2,Dec,Dec-2017,2017
2017-12-30,10.850000000000001,5.0,14.4,745.2916666666665,81.58333333333333,7.875,4.2,Dec,Dec-2017,2017
2017-12-31,10.508333333333335,7.2,12.9,743.9708333333333,86.75,7.5,10.8,Dec,Dec-2017,2017
2018-01-01,6.820833333333334,5.4,8.0,747.2499999999999,78.625,5.791666666666667,0.0,Jan,Jan-2018,2018
2018-01-02,7.575,3.5,12.2,751.6624999999999,87.58333333333333,5.541666666666667,8.0,Jan,Jan-2018,2018
2018-01-03,8.954166666666667,7.4,10.8,745.0333333333336,68.75,10.416666666666666,14.0,Jan,Jan-2018,2018
2018-01-04,8.300000000000002,6.1,12.9,743.8250000000002,81.79166666666667,6.916666666666667,12.0,Jan,Jan-2018,2018
2018-01-05,6.175,2.6,9.1,743.8291666666668,82.45833333333333,4.916666666666667,4.4,Jan,Jan-2018,2018
2018-01-06,3.3249999999999997,1.0,5.8,755.0541666666667,88.58333333333333,3.4166666666666665,0.0,Jan,Jan-2018,2018
2018-01-07,3.391666666666666,1.9,6.2,766.5124999999999,72.5,5.791666666666667,0.0,Jan,Jan-2018,2018
2018-01-08,4.283333333333334,1.9,5.1,763.6708333333332,84.33333333333333,4.583333333333333,0.0,Jan,Jan-2018,2018
2018-01-09,5.274999999999999,3.9,7.9,753.5541666666664,93.20833333333333,3.2083333333333335,0.0,Jan,Jan-2018,2018
2018-01-10,7.608333333333333,4.9,10.4,751.3541666666666,90.58333333333333,3.2916666666666665,0.4,Jan,Jan-2018,2018
2018-01-11,5.8999999999999995,2.6,7.5,761.2166666666667,93.33333333333333,2.2916666666666665,0.4,Jan,Jan-2018,2018
2018-01-12,6.620833333333334,5.5,7.3,766.9833333333335,90.875,2.75,0.2,Jan,Jan-2018,2018
2018-01-13,5.9125000000000005,4.7,8.4,762.8250000000002,81.41666666666667,5.125,0.0,Jan,Jan-2018,2018
2018-01-14,5.091666666666667,4.1,6.4,761.2916666666665,74.125,2.6666666666666665,0.0,Jan,Jan-2018,2018
2018-01-15,8.100000000000003,4.3,11.4,747.0083333333332,87.08333333333333,7.0,8.0,Jan,Jan-2018,2018
2018-01-16,5.454166666666666,3.1,8.3,744.1750000000001,75.20833333333333,8.166666666666666,0.0,Jan,Jan-2018,2018
2018-01-17,4.5857142857142845,2.0,7.4,751.0708333333332,70.9047619047619,8.0,0.0,Jan,Jan-2018,2018
2018-01-18,7.654166666666668,2.6,11.6,747.9250000000001,70.91666666666667,8.916666666666666,0.6000000000000001,Jan,Jan-2018,2018
2018-01-19,3.114285714285714,0.0,6.6,754.5333333333333,81.42857142857143,5.083333333333333,0.0,Jan,Jan-2018,2018
2018-01-20,3.4749999999999996,1.5,4.8,750.4500000000002,93.54166666666667,2.7083333333333335,8.0,Jan,Jan-2018,2018
2018-01-21,3.783333333333333,1.0,10.6,756.4541666666668,96.375,3.25,15.0,Jan,Jan-2018,2018
2018-01-22,8.757142857142858,5.9,10.3,756.6904761904761,83.66666666666667,4.0,2.0,Jan,Jan-2018,2018
2018-01-23,10.616666666666667,7.2,13.3,759.4458333333332,86.625,5.916666666666667,0.4,Jan,Jan-2018,2018
2018-01-24,9.954166666666667,6.6,13.3,753.2874999999999,88.66666666666667,8.375,7.6000000000000005,Jan,Jan-2018,2018
2018-01-25,7.454166666666667,5.5,10.9,753.7375000000002,81.04166666666667,5.041666666666667,0.0,Jan,Jan-2018,2018
2018-01-26,5.358333333333333,1.7,8.7,761.9208333333335,86.41666666666667,1.9583333333333333,0.0,Jan,Jan-2018,2018
2018-01-27,7.483333333333332,3.2,11.4,767.375,88.875,5.375,0.8,Jan,Jan-2018,2018
2018-01-28,11.15,8.8,13.4,770.4541666666668,84.33333333333333,7.083333333333333,0.0,Jan,Jan-2018,2018
2018-01-29,9.7,3.4,13.5,768.6583333333334,78.45833333333333,6.958333333333333,0.4,Jan,Jan-2018,2018
2018-01-30,3.885714285714286,-1.0,8.5,767.6833333333334,89.28571428571429,2.5833333333333335,0.0,Jan,Jan-2018,2018
2018-01-31,6.6625000000000005,2.8,10.1,751.9083333333333,80.375,7.333333333333333,6.6000000000000005,Jan,Jan-2018,2018
2018-02-01,4.828571428571428,2.3,6.9,750.275,73.85714285714286,5.791666666666667,0.0,Feb,Feb-2018,2018
