180322 60 OPL 40 PDMS 24 Oil 37 Fe,  10 - 3573 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
3.78E-06;-6.76E-08;-0.01788;-3.13E-03;-0.31322;-2.04E-07;7.61E-07;1.33E+05;2222.4;13340;-0.05776
6.54E-07;-1.17E-08;-0.01788;-3.13E-03;-0.31319;-3.52E-08;1.32E-07;1.33E+05;2222.5;13350;-0.0593
-3.35E-06;5.98E-08;-0.01788;-3.13E-03;-0.31303;1.80E-07;-6.73E-07;1.33E+05;2222.7;13360;-0.05872
4.58E-06;-8.19E-08;-0.01788;-3.13E-03;-0.31319;-2.47E-07;9.22E-07;1.33E+05;2222.9;13370;-0.05025
1.60E-06;-2.86E-08;-0.01788;-3.13E-03;-0.31311;-8.62E-08;3.22E-07;1.33E+05;2223;13380;-0.05274
2.69E-06;-4.81E-08;-0.01788;-3.14E-03;-0.31351;-1.45E-07;5.41E-07;1.33E+05;2223.2;13390;-0.05388
-3.35E-06;5.98E-08;-0.01788;-3.13E-03;-0.31342;1.80E-07;-6.73E-07;1.33E+05;2223.4;13400;-0.062
8.00E-07;-1.43E-08;-0.01788;-3.14E-03;-0.31356;-4.31E-08;1.61E-07;1.33E+05;2223.7;13420;-0.06585
-1.16E-06;2.08E-08;-0.01788;-3.14E-03;-0.31348;6.27E-08;-2.34E-07;1.33E+05;2223.9;13430;-0.06429
3.56E-06;-6.37E-08;-0.01788;-3.14E-03;-0.31361;-1.92E-07;7.17E-07;1.33E+05;2224;13440;-0.06451
2.18E-06;-3.90E-08;-0.01788;-3.14E-03;-0.31358;-1.18E-07;4.39E-07;1.33E+05;2224.2;13450;-0.06237
-1.53E-06;2.73E-08;-0.01788;-3.14E-03;-0.31363;8.22E-08;-3.07E-07;1.33E+05;2224.4;13460;-0.06005
7.27E-08;-1.30E-09;-0.01788;-3.14E-03;-0.31361;-3.92E-09;1.46E-08;1.33E+05;2224.5;13470;-0.06393
-1.67E-06;2.99E-08;-0.01788;-3.14E-03;-0.3137;9.01E-08;-3.37E-07;1.33E+05;2224.7;13480;-0.06296
6.54E-07;-1.17E-08;-0.01788;-3.14E-03;-0.31388;-3.52E-08;1.32E-07;1.33E+05;2224.9;13490;-0.05407
-1.75E-06;3.12E-08;-0.01788;-3.14E-03;-0.31385;9.40E-08;-3.51E-07;1.34E+05;2225;13500;-0.05988
-1.02E-06;1.82E-08;-0.01787;-3.14E-03;-0.31399;5.48E-08;-2.05E-07;1.34E+05;2225.2;13510;-0.05969
3.56E-06;-6.37E-08;-0.01788;-3.14E-03;-0.31398;-1.92E-07;7.17E-07;1.34E+05;2225.4;13520;-0.05332
-6.76E-06;1.21E-07;-0.01788;-3.14E-03;-0.31399;3.64E-07;-1.36E-06;1.34E+05;2225.5;13530;-0.05756
2.62E-06;-4.68E-08;-0.01788;-3.14E-03;-0.31405;-1.41E-07;5.27E-07;1.34E+05;2225.7;13540;-0.05137
-4.22E-06;7.54E-08;-0.01788;-3.14E-03;-0.31416;2.27E-07;-8.49E-07;1.34E+05;2225.9;13550;-0.05988
-5.38E-06;9.62E-08;-0.01788;-3.14E-03;-0.31416;2.90E-07;-1.08E-06;1.34E+05;2226;13560;-0.06219
-6.04E-06;1.08E-07;-0.01788;-3.14E-03;-0.31429;3.25E-07;-1.21E-06;1.34E+05;2226.2;13570;-0.06352
-2.18E-07;3.90E-09;-0.01788;-3.14E-03;-0.31419;1.17E-08;-4.39E-08;1.34E+05;2226.4;13580;-0.05794
-2.98E-06;5.33E-08;-0.01788;-3.14E-03;-0.31432;1.61E-07;-6.00E-07;1.34E+05;2226.5;13590;-0.06007
-7.27E-08;1.30E-09;-0.01788;-3.15E-03;-0.31459;3.92E-09;-1.46E-08;1.34E+05;2226.7;13600;-0.05891
2.76E-06;-4.94E-08;-0.01788;-3.14E-03;-0.31441;-1.49E-07;5.56E-07;1.34E+05;2226.9;13610;-0.06101
8.00E-07;-1.43E-08;-0.01788;-3.15E-03;-0.31458;-4.31E-08;1.61E-07;1.34E+05;2227;13620;-0.06219
-2.62E-06;4.68E-08;-0.01788;-3.15E-03;-0.31466;1.41E-07;-5.27E-07;1.34E+05;2227.2;13630;-0.06181
-7.34E-06;1.31E-07;-0.01788;-3.15E-03;-0.31476;3.96E-07;-1.48E-06;1.34E+05;2227.4;13640;-0.05677
8.94E-06;-1.60E-07;-0.01788;-3.15E-03;-0.31455;-4.82E-07;1.80E-06;1.34E+05;2227.5;13650;-0.06296
2.33E-06;-4.16E-08;-0.01788;-3.15E-03;-0.31479;-1.25E-07;4.68E-07;1.34E+05;2227.7;13660;-0.05313
8.73E-07;-1.56E-08;-0.01788;-3.15E-03;-0.31478;-4.70E-08;1.76E-07;1.34E+05;2227.9;13670;-0.05236
-9.53E-06;1.70E-07;-0.01788;-3.15E-03;-0.31486;5.13E-07;-1.92E-06;1.34E+05;2228;13680;-0.05544
1.53E-06;-2.73E-08;-0.01788;-3.15E-03;-0.31492;-8.22E-08;3.07E-07;1.34E+05;2228.2;13690;-0.05872
4.36E-07;-7.80E-09;-0.01788;-3.15E-03;-0.31482;-2.35E-08;8.78E-08;1.34E+05;2228.4;13700;-0.05467
6.25E-06;-1.12E-07;-0.01788;-3.15E-03;-0.31502;-3.37E-07;1.26E-06;1.34E+05;2228.5;13710;-0.05908
-4.22E-06;7.54E-08;-0.01788;-3.15E-03;-0.31509;2.27E-07;-8.49E-07;1.34E+05;2228.9;13730;-0.05699
-8.58E-06;1.53E-07;-0.01788;-3.15E-03;-0.31521;4.62E-07;-1.73E-06;1.34E+05;2229;13740;-0.05911
7.42E-06;-1.33E-07;-0.01788;-3.15E-03;-0.31514;-3.99E-07;1.49E-06;1.34E+05;2229.2;13750;-0.05602
5.60E-06;-1.00E-07;-0.01787;-3.15E-03;-0.31514;-3.02E-07;1.13E-06;1.34E+05;2229.4;13760;-0.05756
-1.53E-06;2.73E-08;-0.01788;-3.15E-03;-0.31532;8.22E-08;-3.07E-07;1.34E+05;2229.5;13770;-0.062
4.44E-06;-7.93E-08;-0.01788;-3.15E-03;-0.31535;-2.39E-07;8.92E-07;1.34E+05;2229.7;13780;-0.06277
-2.04E-06;3.64E-08;-0.01787;-3.16E-03;-0.31548;1.10E-07;-4.10E-07;1.34E+05;2229.9;13790;-0.05467
2.18E-07;-3.90E-09;-0.01788;-3.16E-03;-0.31549;-1.18E-08;4.39E-08;1.34E+05;2230;13800;-0.05621
9.53E-06;-1.70E-07;-0.01788;-3.15E-03;-0.31532;-5.13E-07;1.92E-06;1.34E+05;2230.2;13810;-0.05833
-4.51E-06;8.06E-08;-0.01788;-3.16E-03;-0.31581;2.43E-07;-9.07E-07;1.34E+05;2230.4;13820;-0.05373
1.89E-06;-3.38E-08;-0.01788;-3.15E-03;-0.31539;-1.02E-07;3.80E-07;1.34E+05;2230.5;13830;-0.05489
-5.53E-06;9.88E-08;-0.01788;-3.16E-03;-0.31589;2.98E-07;-1.11E-06;1.34E+05;2230.7;13840;-0.05679
3.93E-06;-7.02E-08;-0.01788;-3.16E-03;-0.31556;-2.12E-07;7.90E-07;1.34E+05;2230.9;13850;-0.05737
2.33E-06;-4.16E-08;-0.01788;-3.16E-03;-0.31556;-1.25E-07;4.68E-07;1.34E+05;2231;13860;-0.05911
-5.38E-06;9.62E-08;-0.01788;-3.16E-03;-0.31572;2.90E-07;-1.08E-06;1.34E+05;2231.2;13870;-0.05757
3.49E-06;-6.24E-08;-0.01788;-3.16E-03;-0.31582;-1.88E-07;7.02E-07;1.34E+05;2231.4;13880;-0.061
2.69E-06;-4.81E-08;-0.01788;-3.16E-03;-0.31579;-1.45E-07;5.41E-07;1.34E+05;2231.5;13890;-0.06392
-2.33E-06;4.16E-08;-0.01788;-3.16E-03;-0.31583;1.25E-07;-4.68E-07;1.34E+05;2231.7;13900;-0.05236
-4.80E-06;8.58E-08;-0.01788;-3.16E-03;-0.31594;2.58E-07;-9.66E-07;1.34E+05;2231.9;13910;-0.05833
-4.51E-06;8.06E-08;-0.01788;-3.16E-03;-0.31601;2.43E-07;-9.07E-07;1.34E+05;2232;13920;-0.06181
-6.40E-06;1.14E-07;-0.01788;-3.16E-03;-0.31625;3.45E-07;-1.29E-06;1.34E+05;2232.2;13930;-0.06007
5.53E-06;-9.88E-08;-0.01788;-3.16E-03;-0.31594;-2.98E-07;1.11E-06;1.34E+05;2232.4;13940;-0.05658
-6.18E-06;1.11E-07;-0.01788;-3.16E-03;-0.31608;3.33E-07;-1.24E-06;1.34E+05;2232.5;13950;-0.05312
-4.14E-06;7.41E-08;-0.01788;-3.16E-03;-0.31634;2.23E-07;-8.34E-07;1.34E+05;2232.7;13960;-0.05583
-3.20E-06;5.72E-08;-0.01788;-3.17E-03;-0.31647;1.72E-07;-6.44E-07;1.34E+05;2232.9;13970;-0.05487
-4.36E-07;7.80E-09;-0.01788;-3.16E-03;-0.31629;2.35E-08;-8.78E-08;1.34E+05;2233;13980;-0.05795
-6.40E-06;1.14E-07;-0.01788;-3.16E-03;-0.31639;3.45E-07;-1.29E-06;1.34E+05;2233.2;13990;-0.05619
3.64E-07;-6.50E-09;-0.01788;-3.16E-03;-0.31623;-1.96E-08;7.32E-08;1.34E+05;2233.4;14000;-0.05853
3.78E-06;-6.76E-08;-0.01788;-3.16E-03;-0.31642;-2.04E-07;7.61E-07;1.34E+05;2233.5;14010;-0.06103
-7.27E-07;1.30E-08;-0.01788;-3.17E-03;-0.31656;3.92E-08;-1.46E-07;1.34E+05;2233.7;14020;-0.0406
1.53E-06;-2.73E-08;-0.01788;-3.17E-03;-0.31668;-8.22E-08;3.07E-07;1.34E+05;2233.9;14030;-0.05388
-9.45E-07;1.69E-08;-0.01788;-3.17E-03;-0.31692;5.09E-08;-1.90E-07;1.34E+05;2234;14040;-0.05235
2.84E-06;-5.07E-08;-0.01787;-3.17E-03;-0.31671;-1.53E-07;5.71E-07;1.34E+05;2234.2;14050;-0.05699
-4.22E-06;7.54E-08;-0.01788;-3.17E-03;-0.3168;2.27E-07;-8.49E-07;1.34E+05;2234.4;14060;-0.05928
-4.14E-06;7.41E-08;-0.01788;-3.17E-03;-0.31674;2.23E-07;-8.34E-07;1.34E+05;2234.5;14070;-0.05812
1.82E-06;-3.25E-08;-0.01788;-3.17E-03;-0.31708;-9.79E-08;3.66E-07;1.34E+05;2234.7;14080;-0.05332
-4.14E-06;7.41E-08;-0.01788;-3.17E-03;-0.31716;2.23E-07;-8.34E-07;1.34E+05;2234.9;14090;-0.05969
2.33E-06;-4.16E-08;-0.01788;-3.17E-03;-0.31699;-1.25E-07;4.68E-07;1.34E+05;2235;14100;-0.05949
4.51E-06;-8.06E-08;-0.01788;-3.17E-03;-0.31674;-2.43E-07;9.07E-07;1.34E+05;2235.2;14110;-0.062
-2.33E-06;4.16E-08;-0.01788;-3.17E-03;-0.31698;1.25E-07;-4.68E-07;1.34E+05;2235.4;14120;-0.06007
-3.71E-06;6.63E-08;-0.01788;-3.17E-03;-0.31707;2.00E-07;-7.46E-07;1.34E+05;2235.5;14130;-0.05853
-3.64E-07;6.50E-09;-0.01788;-3.17E-03;-0.31714;1.96E-08;-7.32E-08;1.34E+05;2235.7;14140;-0.06429
-3.13E-06;5.59E-08;-0.01788;-3.17E-03;-0.31714;1.68E-07;-6.29E-07;1.34E+05;2236;14160;-0.05409
-7.27E-07;1.30E-08;-0.01788;-3.18E-03;-0.31751;3.92E-08;-1.46E-07;1.34E+05;2236.2;14170;-0.05698
-3.71E-06;6.63E-08;-0.01788;-3.18E-03;-0.31753;2.00E-07;-7.46E-07;1.34E+05;2236.4;14180;-0.05641
9.09E-06;-1.63E-07;-0.01788;-3.18E-03;-0.3175;-4.90E-07;1.83E-06;1.34E+05;2236.5;14190;-0.05641
8.73E-07;-1.56E-08;-0.01788;-3.17E-03;-0.3174;-4.70E-08;1.76E-07;1.34E+05;2236.7;14200;-0.05563
-5.67E-06;1.01E-07;-0.01787;-3.18E-03;-0.31758;3.05E-07;-1.14E-06;1.34E+05;2236.9;14210;-0.05253
-1.60E-06;2.86E-08;-0.01788;-3.18E-03;-0.31773;8.62E-08;-3.22E-07;1.34E+05;2237;14220;-0.05562
9.45E-07;-1.69E-08;-0.01788;-3.18E-03;-0.31766;-5.09E-08;1.90E-07;1.34E+05;2237.2;14230;-0.0568
6.83E-06;-1.22E-07;-0.01788;-3.18E-03;-0.31752;-3.68E-07;1.38E-06;1.34E+05;2237.4;14240;-0.05872
1.82E-06;-3.25E-08;-0.01788;-3.17E-03;-0.31741;-9.79E-08;3.66E-07;1.34E+05;2237.5;14250;-0.06103
4.14E-06;-7.41E-08;-0.01788;-3.18E-03;-0.31791;-2.23E-07;8.34E-07;1.34E+05;2237.7;14260;-0.05716
-1.45E-06;2.60E-08;-0.01788;-3.18E-03;-0.31765;7.83E-08;-2.93E-07;1.34E+05;2237.9;14270;-0.05658
4.36E-06;-7.80E-08;-0.01788;-3.18E-03;-0.31781;-2.35E-07;8.78E-07;1.34E+05;2238;14280;-0.06121
2.62E-06;-4.68E-08;-0.01788;-3.18E-03;-0.31787;-1.41E-07;5.27E-07;1.34E+05;2238.2;14290;-0.05522
3.49E-06;-6.24E-08;-0.01788;-3.18E-03;-0.3179;-1.88E-07;7.02E-07;1.34E+05;2238.4;14300;-0.05274
4.36E-06;-7.80E-08;-0.01788;-3.18E-03;-0.31796;-2.35E-07;8.78E-07;1.34E+05;2238.5;14310;-0.05024
-5.16E-06;9.23E-08;-0.01788;-3.18E-03;-0.31806;2.78E-07;-1.04E-06;1.34E+05;2238.7;14320;-0.05583
5.31E-06;-9.49E-08;-0.01788;-3.18E-03;-0.31823;-2.86E-07;1.07E-06;1.34E+05;2238.9;14330;-0.05795
-5.67E-06;1.01E-07;-0.01787;-3.18E-03;-0.31809;3.05E-07;-1.14E-06;1.34E+05;2239;14340;-0.05776
2.62E-06;-4.68E-08;-0.01788;-3.18E-03;-0.3182;-1.41E-07;5.27E-07;1.34E+05;2239.2;14350;-0.05429
7.27E-07;-1.30E-08;-0.01788;-3.18E-03;-0.31821;-3.92E-08;1.46E-07;1.34E+05;2239.4;14360;-0.05004
-3.64E-06;6.50E-08;-0.01788;-3.18E-03;-0.31824;1.96E-07;-7.32E-07;1.34E+05;2239.5;14370;-0.05737
-3.78E-06;6.76E-08;-0.01788;-3.19E-03;-0.31849;2.04E-07;-7.61E-07;1.34E+05;2239.7;14380;-0.05508
-5.96E-06;1.07E-07;-0.01788;-3.19E-03;-0.31851;3.21E-07;-1.20E-06;1.34E+05;2239.9;14390;-0.05564
3.27E-06;-5.85E-08;-0.01788;-3.18E-03;-0.31827;-1.76E-07;6.58E-07;1.34E+05;2240;14400;-0.06258
1.67E-06;-2.99E-08;-0.01788;-3.18E-03;-0.31842;-9.01E-08;3.37E-07;1.34E+05;2240.2;14410;-0.0566
-4.00E-06;7.15E-08;-0.01788;-3.18E-03;-0.31822;2.15E-07;-8.05E-07;1.34E+05;2240.4;14420;-0.05853
3.64E-07;-6.50E-09;-0.01788;-3.18E-03;-0.31843;-1.96E-08;7.32E-08;1.34E+05;2240.5;14430;-0.05678
6.54E-07;-1.17E-08;-0.01788;-3.19E-03;-0.31875;-3.52E-08;1.32E-07;1.34E+05;2240.7;14440;-0.05429
-2.98E-06;5.33E-08;-0.01788;-3.19E-03;-0.31866;1.61E-07;-6.00E-07;1.34E+05;2240.9;14450;-0.05349
3.64E-06;-6.50E-08;-0.01788;-3.19E-03;-0.31864;-1.96E-07;7.32E-07;1.34E+05;2241;14460;-0.05409
-5.09E-07;9.10E-09;-0.01788;-3.19E-03;-0.3187;2.74E-08;-1.02E-07;1.34E+05;2241.2;14470;-0.05409
1.89E-06;-3.38E-08;-0.01788;-3.19E-03;-0.31881;-1.02E-07;3.80E-07;1.34E+05;2241.4;14480;-0.05525
-2.18E-07;3.90E-09;-0.01788;-3.19E-03;-0.31906;1.17E-08;-4.39E-08;1.34E+05;2241.5;14490;-0.05603
-2.62E-06;4.68E-08;-0.01788;-3.19E-03;-0.31896;1.41E-07;-5.27E-07;1.35E+05;2241.7;14500;-0.05468
-1.75E-06;3.12E-08;-0.01788;-3.19E-03;-0.31897;9.40E-08;-3.51E-07;1.35E+05;2241.9;14510;-0.0581
3.13E-06;-5.59E-08;-0.01788;-3.19E-03;-0.3189;-1.68E-07;6.29E-07;1.35E+05;2242;14520;-0.05639
-1.09E-06;1.95E-08;-0.01788;-3.19E-03;-0.31905;5.87E-08;-2.19E-07;1.35E+05;2242.2;14530;-0.0537
1.82E-06;-3.25E-08;-0.01788;-3.19E-03;-0.3192;-9.79E-08;3.66E-07;1.35E+05;2242.4;14540;-0.05583
7.27E-07;-1.30E-08;-0.01788;-3.19E-03;-0.31892;-3.92E-08;1.46E-07;1.35E+05;2242.5;14550;-0.0566
-1.96E-06;3.51E-08;-0.01788;-3.19E-03;-0.31916;1.06E-07;-3.95E-07;1.35E+05;2242.7;14560;-0.06026
5.53E-06;-9.88E-08;-0.01788;-3.19E-03;-0.31913;-2.98E-07;1.11E-06;1.35E+05;2242.9;14570;-0.05506
2.91E-07;-5.20E-09;-0.01788;-3.19E-03;-0.31913;-1.57E-08;5.85E-08;1.35E+05;2243;14580;-0.05465
-5.53E-06;9.88E-08;-0.01788;-3.19E-03;-0.3192;2.98E-07;-1.11E-06;1.35E+05;2243.2;14590;-0.05545
2.47E-06;-4.42E-08;-0.01788;-3.20E-03;-0.31949;-1.33E-07;4.97E-07;1.35E+05;2243.4;14600;-0.05463
2.47E-06;-4.42E-08;-0.01788;-3.20E-03;-0.31948;-1.33E-07;4.97E-07;1.35E+05;2243.5;14610;-0.05716
1.60E-06;-2.86E-08;-0.01788;-3.20E-03;-0.31957;-8.62E-08;3.22E-07;1.35E+05;2243.7;14620;-0.05544
3.13E-06;-5.59E-08;-0.01788;-3.20E-03;-0.31963;-1.68E-07;6.29E-07;1.35E+05;2243.9;14630;-0.05619
2.04E-06;-3.64E-08;-0.01787;-3.20E-03;-0.31949;-1.10E-07;4.10E-07;1.35E+05;2244;14640;-0.05756
4.94E-06;-8.84E-08;-0.01788;-3.20E-03;-0.31956;-2.66E-07;9.95E-07;1.35E+05;2244.2;14650;-0.0593
2.04E-06;-3.64E-08;-0.01787;-3.20E-03;-0.31961;-1.10E-07;4.10E-07;1.35E+05;2244.4;14660;-0.05369
-1.31E-06;2.34E-08;-0.01788;-3.20E-03;-0.32006;7.05E-08;-2.63E-07;1.35E+05;2244.5;14670;-0.05639
-6.69E-06;1.20E-07;-0.01788;-3.20E-03;-0.31963;3.60E-07;-1.35E-06;1.35E+05;2244.7;14680;-0.05984
-6.54E-07;1.17E-08;-0.01788;-3.20E-03;-0.31968;3.52E-08;-1.32E-07;1.35E+05;2244.9;14690;-0.05714
-5.67E-06;1.01E-07;-0.01787;-3.20E-03;-0.3201;3.05E-07;-1.14E-06;1.35E+05;2245;14700;-0.0533
3.13E-06;-5.59E-08;-0.01788;-3.20E-03;-0.31995;-1.68E-07;6.29E-07;1.35E+05;2245.2;14710;-0.05388
-5.31E-06;9.49E-08;-0.01788;-3.20E-03;-0.32016;2.86E-07;-1.07E-06;1.35E+05;2245.4;14720;-0.05638
-2.11E-06;3.77E-08;-0.01787;-3.20E-03;-0.32019;1.14E-07;-4.24E-07;1.35E+05;2245.5;14730;-0.06026
-9.96E-06;1.78E-07;-0.01788;-3.20E-03;-0.3202;5.36E-07;-2.00E-06;1.35E+05;2245.7;14740;-0.06022
4.36E-06;-7.80E-08;-0.01788;-3.20E-03;-0.31989;-2.35E-07;8.78E-07;1.35E+05;2245.9;14750;-0.06082
-3.85E-06;6.89E-08;-0.01788;-3.20E-03;-0.32005;2.08E-07;-7.75E-07;1.35E+05;2246;14760;-0.06044
2.25E-06;-4.03E-08;-0.01788;-3.20E-03;-0.32005;-1.21E-07;4.54E-07;1.35E+05;2246.2;14770;-0.05755
1.53E-06;-2.73E-08;-0.01788;-3.20E-03;-0.32021;-8.22E-08;3.07E-07;1.35E+05;2246.4;14780;-0.0427
-3.64E-07;6.50E-09;-0.01788;-3.21E-03;-0.32056;1.96E-08;-7.32E-08;1.35E+05;2246.5;14790;-0.05424
1.82E-06;-3.25E-08;-0.01788;-3.21E-03;-0.32067;-9.79E-08;3.66E-07;1.35E+05;2246.7;14800;-0.0506
-6.54E-07;1.17E-08;-0.01788;-3.21E-03;-0.32059;3.52E-08;-1.32E-07;1.35E+05;2246.9;14810;-0.04979
-1.31E-06;2.34E-08;-0.01788;-3.21E-03;-0.3205;7.05E-08;-2.63E-07;1.35E+05;2247;14820;-0.06024
1.53E-06;-2.73E-08;-0.01788;-3.21E-03;-0.32057;-8.22E-08;3.07E-07;1.35E+05;2247.2;14830;-0.05908
4.00E-06;-7.15E-08;-0.01788;-3.21E-03;-0.32076;-2.15E-07;8.05E-07;1.35E+05;2247.4;14840;-0.05504
-7.27E-08;1.30E-09;-0.01788;-3.21E-03;-0.32064;3.92E-09;-1.46E-08;1.35E+05;2247.5;14850;-0.05615
2.11E-06;-3.77E-08;-0.01787;-3.21E-03;-0.32071;-1.14E-07;4.24E-07;1.35E+05;2247.7;14860;-0.05694
3.49E-06;-6.24E-08;-0.01788;-3.21E-03;-0.32084;-1.88E-07;7.02E-07;1.35E+05;2247.9;14870;-0.0583
-1.89E-06;3.38E-08;-0.01788;-3.21E-03;-0.32079;1.02E-07;-3.80E-07;1.35E+05;2248;14880;-0.06005
5.09E-07;-9.10E-09;-0.01788;-3.21E-03;-0.32092;-2.74E-08;1.02E-07;1.35E+05;2248.2;14890;-0.05579
7.27E-07;-1.30E-08;-0.01788;-3.21E-03;-0.32094;-3.92E-08;1.46E-07;1.35E+05;2248.4;14900;-0.0581
-8.00E-07;1.43E-08;-0.01788;-3.21E-03;-0.32108;4.31E-08;-1.61E-07;1.35E+05;2248.5;14910;-0.05907
-3.64E-06;6.50E-08;-0.01788;-3.21E-03;-0.32102;1.96E-07;-7.32E-07;1.35E+05;2248.7;14920;-0.06333
-9.16E-06;1.64E-07;-0.01788;-3.21E-03;-0.321;4.93E-07;-1.84E-06;1.35E+05;2248.9;14930;-0.06213
-1.89E-06;3.38E-08;-0.01788;-3.21E-03;-0.32123;1.02E-07;-3.80E-07;1.35E+05;2249;14940;-0.05692
-6.83E-06;1.22E-07;-0.01788;-3.21E-03;-0.32118;3.68E-07;-1.38E-06;1.35E+05;2249.2;14950;-0.05369
-1.75E-06;3.12E-08;-0.01788;-3.21E-03;-0.32127;9.40E-08;-3.51E-07;1.35E+05;2249.4;14960;-0.05984
-4.87E-06;8.71E-08;-0.01788;-3.21E-03;-0.32119;2.62E-07;-9.80E-07;1.35E+05;2249.5;14970;-0.056
1.31E-06;-2.34E-08;-0.01788;-3.22E-03;-0.3215;-7.05E-08;2.63E-07;1.35E+05;2249.7;14980;-0.06102
-2.76E-06;4.94E-08;-0.01788;-3.21E-03;-0.32127;1.49E-07;-5.56E-07;1.35E+05;2249.9;14990;-0.05465
3.85E-06;-6.89E-08;-0.01788;-3.22E-03;-0.32157;-2.08E-07;7.75E-07;1.35E+05;2250;15000;-0.05713
-2.18E-06;3.90E-08;-0.01788;-3.21E-03;-0.32123;1.17E-07;-4.39E-07;1.35E+05;2250.2;15010;-0.05731
-5.82E-07;1.04E-08;-0.01788;-3.22E-03;-0.32166;3.13E-08;-1.17E-07;1.35E+05;2250.4;15020;-0.05193
1.02E-06;-1.82E-08;-0.01787;-3.21E-03;-0.3214;-5.48E-08;2.05E-07;1.35E+05;2250.5;15030;-0.06234
6.54E-07;-1.17E-08;-0.01788;-3.22E-03;-0.32176;-3.52E-08;1.32E-07;1.35E+05;2250.7;15040;-0.05924
-1.53E-06;2.73E-08;-0.01788;-3.22E-03;-0.32178;8.22E-08;-3.07E-07;1.35E+05;2250.9;15050;-0.05943
6.69E-06;-1.20E-07;-0.01788;-3.22E-03;-0.32147;-3.60E-07;1.35E-06;1.35E+05;2251;15060;-0.05789
1.31E-06;-2.34E-08;-0.01788;-3.22E-03;-0.32176;-7.05E-08;2.63E-07;1.35E+05;2251.2;15070;-0.05656
7.05E-06;-1.26E-07;-0.01788;-3.22E-03;-0.32171;-3.80E-07;1.42E-06;1.35E+05;2251.4;15080;-0.05922
-2.91E-07;5.20E-09;-0.01788;-3.22E-03;-0.32182;1.57E-08;-5.85E-08;1.35E+05;2251.5;15090;-0.05849
-2.55E-06;4.55E-08;-0.01788;-3.22E-03;-0.32194;1.37E-07;-5.12E-07;1.35E+05;2251.7;15100;-0.05697
2.84E-06;-5.07E-08;-0.01787;-3.22E-03;-0.32187;-1.53E-07;5.71E-07;1.35E+05;2251.9;15110;-0.05656
8.07E-06;-1.44E-07;-0.01788;-3.22E-03;-0.32181;-4.35E-07;1.62E-06;1.35E+05;2252;15120;-0.05967
-2.55E-06;4.55E-08;-0.01788;-3.22E-03;-0.32188;1.37E-07;-5.12E-07;1.35E+05;2252.2;15130;-0.06446
1.31E-06;-2.34E-08;-0.01788;-3.22E-03;-0.3221;-7.05E-08;2.63E-07;1.35E+05;2252.4;15140;-0.055
-2.04E-06;3.64E-08;-0.01787;-3.22E-03;-0.3223;1.10E-07;-4.10E-07;1.35E+05;2252.5;15150;-0.05675
3.20E-06;-5.72E-08;-0.01788;-3.22E-03;-0.3221;-1.72E-07;6.44E-07;1.35E+05;2252.7;15160;-0.0583
3.05E-06;-5.46E-08;-0.01788;-3.22E-03;-0.32201;-1.65E-07;6.14E-07;1.35E+05;2252.9;15170;-0.05829
-3.49E-06;6.24E-08;-0.01788;-3.22E-03;-0.32219;1.88E-07;-7.02E-07;1.35E+05;2253;15180;-0.05596
2.40E-06;-4.29E-08;-0.01788;-3.23E-03;-0.32248;-1.29E-07;4.83E-07;1.35E+05;2253.2;15190;-0.05406
7.05E-06;-1.26E-07;-0.01788;-3.23E-03;-0.32246;-3.80E-07;1.42E-06;1.35E+05;2253.4;15200;-0.05
5.53E-06;-9.88E-08;-0.01788;-3.22E-03;-0.32242;-2.98E-07;1.11E-06;1.35E+05;2253.5;15210;-0.05272
2.18E-07;-3.90E-09;-0.01788;-3.23E-03;-0.32249;-1.18E-08;4.39E-08;1.35E+05;2253.7;15220;-0.06099
-2.55E-06;4.55E-08;-0.01788;-3.23E-03;-0.32262;1.37E-07;-5.12E-07;1.35E+05;2253.9;15230;-0.05504
-6.76E-06;1.21E-07;-0.01788;-3.23E-03;-0.32247;3.64E-07;-1.36E-06;1.35E+05;2254;15240;-0.05635
4.87E-06;-8.71E-08;-0.01788;-3.23E-03;-0.32269;-2.62E-07;9.80E-07;1.35E+05;2254.2;15250;-0.05247
9.53E-06;-1.70E-07;-0.01788;-3.23E-03;-0.32257;-5.13E-07;1.92E-06;1.35E+05;2254.4;15260;-0.04227
1.38E-06;-2.47E-08;-0.01788;-3.23E-03;-0.32266;-7.44E-08;2.78E-07;1.35E+05;2254.5;15270;-0.04748
6.25E-06;-1.12E-07;-0.01788;-3.23E-03;-0.32305;-3.37E-07;1.26E-06;1.35E+05;2254.7;15280;-0.05615
-1.02E-06;1.82E-08;-0.01787;-3.23E-03;-0.32294;5.48E-08;-2.05E-07;1.35E+05;2254.9;15290;-0.05735
-2.91E-07;5.20E-09;-0.01788;-3.23E-03;-0.32269;1.57E-08;-5.85E-08;1.35E+05;2255;15300;-0.05924
4.00E-06;-7.15E-08;-0.01788;-3.23E-03;-0.32298;-2.15E-07;8.05E-07;1.35E+05;2255.2;15310;-0.05404
-1.09E-06;1.95E-08;-0.01788;-3.23E-03;-0.32285;5.87E-08;-2.19E-07;1.35E+05;2255.4;15320;-0.05883
