171024 60 OPL 40 PDMS 41,4 FE 16 Oil 25 - 4000 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
-9.45E-07;1.69E-08;-0.01788;-4.70E-03;-0.46952;5.09E-08;-1.90E-07;77100;1285;29100;0.09515
-3.56E-06;6.37E-08;-0.01788;-4.69E-03;-0.46913;1.92E-07;-7.17E-07;77110;1285.2;29110;0.1027
-1.24E-05;2.22E-07;-0.01788;-4.70E-03;-0.46948;6.70E-07;-2.50E-06;77120;1285.3;29120;0.1162
6.83E-06;-1.22E-07;-0.01788;-4.70E-03;-0.46958;-3.68E-07;1.38E-06;77130;1285.5;29130;0.1248
3.27E-06;-5.85E-08;-0.01788;-4.70E-03;-0.46987;-1.76E-07;6.58E-07;77140;1285.7;29140;0.1264
-8.80E-06;1.57E-07;-0.01788;-4.70E-03;-0.46993;4.74E-07;-1.77E-06;77150;1285.8;29150;0.09956
-9.53E-06;1.70E-07;-0.01788;-4.69E-03;-0.46943;5.13E-07;-1.92E-06;77160;1286;29160;0.1191
-3.78E-06;6.76E-08;-0.01788;-4.69E-03;-0.46912;2.04E-07;-7.61E-07;77170;1286.2;29170;0.1084
-3.13E-06;5.59E-08;-0.01788;-4.69E-03;-0.46939;1.68E-07;-6.29E-07;77180;1286.3;29180;0.1172
1.27E-05;-2.26E-07;-0.01788;-4.69E-03;-0.46945;-6.81E-07;2.55E-06;77190;1286.5;29190;0.1179
9.31E-06;-1.66E-07;-0.01787;-4.70E-03;-0.47006;-5.01E-07;1.87E-06;77200;1286.7;29200;0.1048
-4.73E-06;8.45E-08;-0.01788;-4.70E-03;-0.47002;2.55E-07;-9.51E-07;77210;1286.8;29210;0.1115
5.96E-06;-1.07E-07;-0.01788;-4.70E-03;-0.46991;-3.21E-07;1.20E-06;77220;1287;29220;0.09377
2.33E-06;-4.16E-08;-0.01788;-4.70E-03;-0.46997;-1.25E-07;4.68E-07;77230;1287.2;29230;0.1328
-7.85E-06;1.40E-07;-0.01788;-4.70E-03;-0.47006;4.23E-07;-1.58E-06;77240;1287.3;29240;0.1077
7.42E-06;-1.33E-07;-0.01788;-4.70E-03;-0.47034;-3.99E-07;1.49E-06;77250;1287.5;29250;0.09437
-5.38E-06;9.62E-08;-0.01788;-4.70E-03;-0.46992;2.90E-07;-1.08E-06;77260;1287.7;29260;0.1062
5.24E-06;-9.36E-08;-0.01788;-4.70E-03;-0.46984;-2.82E-07;1.05E-06;77270;1287.8;29270;0.1173
-8.73E-06;1.56E-07;-0.01788;-4.70E-03;-0.4704;4.70E-07;-1.76E-06;77280;1288;29280;0.1131
-8.73E-06;1.56E-07;-0.01788;-4.70E-03;-0.46973;4.70E-07;-1.76E-06;77290;1288.2;29290;0.1002
7.56E-06;-1.35E-07;-0.01788;-4.70E-03;-0.46964;-4.07E-07;1.52E-06;77300;1288.3;29300;0.1069
1.67E-06;-2.99E-08;-0.01788;-4.70E-03;-0.46977;-9.01E-08;3.37E-07;77310;1288.5;29310;0.104
8.87E-06;-1.59E-07;-0.01788;-4.70E-03;-0.47025;-4.78E-07;1.79E-06;77320;1288.7;29320;0.1056
2.33E-06;-4.16E-08;-0.01788;-4.70E-03;-0.46986;-1.25E-07;4.68E-07;77330;1288.8;29330;0.1063
7.56E-06;-1.35E-07;-0.01788;-4.70E-03;-0.47041;-4.07E-07;1.52E-06;77340;1289;29340;0.1131
4.07E-06;-7.28E-08;-0.01788;-4.70E-03;-0.47009;-2.19E-07;8.19E-07;77350;1289.2;29350;0.1237
3.64E-07;-6.50E-09;-0.01788;-4.70E-03;-0.47008;-1.96E-08;7.32E-08;77360;1289.3;29360;0.1125
1.24E-06;-2.21E-08;-0.01788;-4.70E-03;-0.47035;-6.66E-08;2.49E-07;77370;1289.5;29370;0.1235
-1.67E-06;2.99E-08;-0.01788;-4.70E-03;-0.47025;9.01E-08;-3.37E-07;77380;1289.7;29380;0.1154
-1.38E-06;2.47E-08;-0.01788;-4.70E-03;-0.47041;7.44E-08;-2.78E-07;77390;1289.8;29390;0.1241
-9.45E-06;1.69E-07;-0.01788;-4.70E-03;-0.47026;5.09E-07;-1.90E-06;77400;1290;29400;0.1243
-2.33E-06;4.16E-08;-0.01788;-4.70E-03;-0.47011;1.25E-07;-4.68E-07;77410;1290.2;29410;0.1175
-1.67E-05;2.98E-07;-0.01788;-4.70E-03;-0.46973;8.97E-07;-3.35E-06;77420;1290.3;29420;0.08994
-1.21E-05;2.17E-07;-0.01788;-4.70E-03;-0.46979;6.54E-07;-2.44E-06;77430;1290.5;29430;0.0909
5.82E-07;-1.04E-08;-0.01788;-4.70E-03;-0.47028;-3.13E-08;1.17E-07;77440;1290.7;29440;0.08761
-3.05E-06;5.46E-08;-0.01788;-4.71E-03;-0.47072;1.64E-07;-6.14E-07;77450;1290.8;29450;0.08938
-6.54E-06;1.17E-07;-0.01788;-4.70E-03;-0.47004;3.52E-07;-1.32E-06;77460;1291;29460;0.09386
-6.69E-06;1.20E-07;-0.01788;-4.70E-03;-0.46985;3.60E-07;-1.35E-06;77470;1291.2;29470;0.1185
-2.18E-07;3.90E-09;-0.01788;-4.70E-03;-0.47004;1.17E-08;-4.39E-08;77480;1291.3;29480;0.1241
1.02E-05;-1.82E-07;-0.01787;-4.70E-03;-0.47039;-5.48E-07;2.05E-06;77490;1291.5;29490;0.1021
4.36E-06;-7.80E-08;-0.01788;-4.70E-03;-0.47017;-2.35E-07;8.78E-07;77500;1291.7;29500;0.1044
-7.56E-06;1.35E-07;-0.01788;-4.70E-03;-0.47022;4.07E-07;-1.52E-06;77510;1291.8;29510;0.1214
6.83E-06;-1.22E-07;-0.01788;-4.70E-03;-0.47007;-3.68E-07;1.38E-06;77520;1292;29520;0.1091
6.91E-06;-1.24E-07;-0.01788;-4.71E-03;-0.47047;-3.72E-07;1.39E-06;77530;1292.2;29530;0.1256
-4.65E-06;8.32E-08;-0.01788;-4.70E-03;-0.4704;2.51E-07;-9.36E-07;77540;1292.3;29540;0.1212
-2.84E-06;5.07E-08;-0.01787;-4.70E-03;-0.47022;1.53E-07;-5.71E-07;77550;1292.5;29550;0.1272
-2.25E-06;4.03E-08;-0.01788;-4.70E-03;-0.47023;1.21E-07;-4.54E-07;77560;1292.7;29560;0.1112
1.96E-06;-3.51E-08;-0.01788;-4.71E-03;-0.47065;-1.06E-07;3.95E-07;77570;1292.8;29570;0.09808
3.85E-06;-6.89E-08;-0.01788;-4.70E-03;-0.47034;-2.08E-07;7.75E-07;77580;1293;29580;0.1176
1.32E-05;-2.35E-07;-0.01788;-4.71E-03;-0.47051;-7.09E-07;2.65E-06;77590;1293.2;29590;0.1091
-1.24E-06;2.21E-08;-0.01788;-4.71E-03;-0.4705;6.66E-08;-2.49E-07;77600;1293.3;29600;0.1068
-9.38E-06;1.68E-07;-0.01788;-4.71E-03;-0.47057;5.05E-07;-1.89E-06;77610;1293.5;29610;0.1252
-3.49E-06;6.24E-08;-0.01788;-4.71E-03;-0.47071;1.88E-07;-7.02E-07;77620;1293.7;29620;0.1031
-1.53E-06;2.73E-08;-0.01788;-4.71E-03;-0.47053;8.22E-08;-3.07E-07;77630;1293.8;29630;0.1103
1.02E-06;-1.82E-08;-0.01787;-4.70E-03;-0.47045;-5.48E-08;2.05E-07;77640;1294;29640;0.112
2.84E-06;-5.07E-08;-0.01787;-4.71E-03;-0.47089;-1.53E-07;5.71E-07;77650;1294.2;29650;0.1187
1.82E-06;-3.25E-08;-0.01788;-4.70E-03;-0.47021;-9.79E-08;3.66E-07;77660;1294.3;29660;0.09963
-8.36E-06;1.50E-07;-0.01788;-4.71E-03;-0.47068;4.50E-07;-1.68E-06;77670;1294.5;29670;0.09153
2.11E-06;-3.77E-08;-0.01787;-4.70E-03;-0.47025;-1.14E-07;4.24E-07;77680;1294.7;29680;0.095
1.75E-05;-3.13E-07;-0.01788;-4.71E-03;-0.47063;-9.44E-07;3.53E-06;77690;1294.8;29690;0.1267
-1.04E-05;1.86E-07;-0.01788;-4.71E-03;-0.47108;5.60E-07;-2.09E-06;77700;1295;29700;0.107
-3.71E-06;6.63E-08;-0.01788;-4.71E-03;-0.47094;2.00E-07;-7.46E-07;77710;1295.2;29710;0.1091
-1.75E-06;3.12E-08;-0.01788;-4.71E-03;-0.47087;9.40E-08;-3.51E-07;77720;1295.3;29720;0.1172
1.96E-06;-3.51E-08;-0.01788;-4.70E-03;-0.47039;-1.06E-07;3.95E-07;77730;1295.5;29730;0.1018
-1.53E-06;2.73E-08;-0.01788;-4.71E-03;-0.47053;8.22E-08;-3.07E-07;77740;1295.7;29740;0.1313
7.56E-06;-1.35E-07;-0.01788;-4.71E-03;-0.47077;-4.07E-07;1.52E-06;77750;1295.8;29750;0.1064
7.71E-06;-1.38E-07;-0.01788;-4.71E-03;-0.47089;-4.15E-07;1.55E-06;77760;1296;29760;0.1087
4.58E-06;-8.19E-08;-0.01788;-4.71E-03;-0.47058;-2.47E-07;9.22E-07;77770;1296.2;29770;0.08923
-1.28E-05;2.29E-07;-0.01788;-4.71E-03;-0.47062;6.89E-07;-2.58E-06;77780;1296.3;29780;0.0929
2.18E-06;-3.90E-08;-0.01788;-4.71E-03;-0.47058;-1.18E-07;4.39E-07;77790;1296.5;29790;0.1091
1.24E-06;-2.21E-08;-0.01788;-4.71E-03;-0.47107;-6.66E-08;2.49E-07;77800;1296.7;29800;0.1203
9.60E-06;-1.72E-07;-0.01788;-4.71E-03;-0.47101;-5.17E-07;1.93E-06;77810;1296.8;29810;0.1201
-5.82E-06;1.04E-07;-0.01788;-4.71E-03;-0.47119;3.13E-07;-1.17E-06;77820;1297;29820;0.1195
1.56E-05;-2.79E-07;-0.01788;-4.71E-03;-0.47107;-8.42E-07;3.15E-06;77830;1297.2;29830;0.1015
-1.45E-07;2.60E-09;-0.01788;-4.71E-03;-0.47095;7.83E-09;-2.93E-08;77840;1297.3;29840;0.1187
8.73E-06;-1.56E-07;-0.01788;-4.71E-03;-0.47082;-4.70E-07;1.76E-06;77850;1297.5;29850;0.1161
3.93E-06;-7.02E-08;-0.01788;-4.71E-03;-0.47093;-2.12E-07;7.90E-07;77860;1297.7;29860;0.122
3.64E-07;-6.50E-09;-0.01788;-4.71E-03;-0.47064;-1.96E-08;7.32E-08;77870;1297.8;29870;0.1249
-1.38E-06;2.47E-08;-0.01788;-4.72E-03;-0.47177;7.44E-08;-2.78E-07;77880;1298;29880;0.1126
-4.36E-07;7.80E-09;-0.01788;-4.71E-03;-0.4712;2.35E-08;-8.78E-08;77890;1298.2;29890;0.1114
2.25E-06;-4.03E-08;-0.01788;-4.71E-03;-0.47137;-1.21E-07;4.54E-07;77900;1298.3;29900;0.09733
-3.13E-06;5.59E-08;-0.01788;-4.71E-03;-0.47126;1.68E-07;-6.29E-07;77910;1298.5;29910;0.1004
1.10E-05;-1.96E-07;-0.01788;-4.71E-03;-0.47077;-5.91E-07;2.21E-06;77920;1298.7;29920;0.0935
2.91E-07;-5.20E-09;-0.01788;-4.71E-03;-0.47133;-1.57E-08;5.85E-08;77930;1298.8;29930;0.1234
4.44E-06;-7.93E-08;-0.01788;-4.71E-03;-0.47122;-2.39E-07;8.92E-07;77940;1299;29940;0.1037
7.05E-06;-1.26E-07;-0.01788;-4.71E-03;-0.47144;-3.80E-07;1.42E-06;77950;1299.2;29950;0.1068
-9.31E-06;1.66E-07;-0.01787;-4.72E-03;-0.47164;5.01E-07;-1.87E-06;77960;1299.3;29960;0.1114
-1.67E-06;2.99E-08;-0.01788;-4.71E-03;-0.47127;9.01E-08;-3.37E-07;77970;1299.5;29970;0.1166
3.78E-06;-6.76E-08;-0.01788;-4.71E-03;-0.47076;-2.04E-07;7.61E-07;77980;1299.7;29980;0.1212
-5.45E-06;9.75E-08;-0.01788;-4.71E-03;-0.47115;2.94E-07;-1.10E-06;77990;1299.8;29990;0.1059
4.73E-06;-8.45E-08;-0.01788;-4.71E-03;-0.47145;-2.55E-07;9.51E-07;78000;1300;30000;0.1043
-1.09E-06;1.95E-08;-0.01788;-4.71E-03;-0.47143;5.87E-08;-2.19E-07;78010;1300.2;30010;0.1137
3.42E-06;-6.11E-08;-0.01788;-4.72E-03;-0.472;-1.84E-07;6.88E-07;78020;1300.3;30020;0.1145
-6.76E-06;1.21E-07;-0.01788;-4.71E-03;-0.47141;3.64E-07;-1.36E-06;78030;1300.5;30030;0.1089
6.69E-06;-1.20E-07;-0.01788;-4.71E-03;-0.47139;-3.60E-07;1.35E-06;78040;1300.7;30040;0.1194
-8.00E-07;1.43E-08;-0.01788;-4.71E-03;-0.47106;4.31E-08;-1.61E-07;78050;1300.8;30050;0.1199
5.82E-07;-1.04E-08;-0.01788;-4.72E-03;-0.47169;-3.13E-08;1.17E-07;78060;1301;30060;0.1172
2.47E-06;-4.42E-08;-0.01788;-4.72E-03;-0.47164;-1.33E-07;4.97E-07;78070;1301.2;30070;0.1209
1.89E-06;-3.38E-08;-0.01788;-4.72E-03;-0.47176;-1.02E-07;3.80E-07;78080;1301.3;30080;0.1068
4.29E-06;-7.67E-08;-0.01788;-4.72E-03;-0.47148;-2.31E-07;8.63E-07;78090;1301.5;30090;0.1136
-1.14E-05;2.04E-07;-0.01788;-4.71E-03;-0.47131;6.15E-07;-2.30E-06;78100;1301.7;30100;0.09406
-3.85E-06;6.89E-08;-0.01788;-4.71E-03;-0.47111;2.08E-07;-7.75E-07;78110;1301.8;30110;0.127
5.02E-06;-8.97E-08;-0.01788;-4.71E-03;-0.47103;-2.70E-07;1.01E-06;78120;1302;30120;0.1091
5.53E-06;-9.88E-08;-0.01788;-4.72E-03;-0.47162;-2.98E-07;1.11E-06;78130;1302.2;30130;0.096
-6.62E-06;1.18E-07;-0.01787;-4.72E-03;-0.47153;3.56E-07;-1.33E-06;78140;1302.3;30140;0.08657
-1.02E-06;1.82E-08;-0.01787;-4.71E-03;-0.47134;5.48E-08;-2.05E-07;78150;1302.5;30150;0.113
-6.98E-06;1.25E-07;-0.01788;-4.71E-03;-0.47112;3.76E-07;-1.40E-06;78160;1302.7;30160;0.1016
-3.42E-06;6.11E-08;-0.01788;-4.72E-03;-0.47156;1.84E-07;-6.88E-07;78170;1302.8;30170;0.09889
-4.00E-06;7.15E-08;-0.01788;-4.71E-03;-0.47144;2.15E-07;-8.05E-07;78180;1303;30180;0.1051
8.73E-06;-1.56E-07;-0.01788;-4.72E-03;-0.47163;-4.70E-07;1.76E-06;78190;1303.2;30190;0.09426
5.09E-06;-9.10E-08;-0.01788;-4.72E-03;-0.47154;-2.74E-07;1.02E-06;78200;1303.3;30200;0.1167
2.18E-07;-3.90E-09;-0.01788;-4.72E-03;-0.47175;-1.18E-08;4.39E-08;78210;1303.5;30210;0.1101
2.33E-06;-4.16E-08;-0.01788;-4.72E-03;-0.47146;-1.25E-07;4.68E-07;78220;1303.7;30220;0.1012
-4.29E-06;7.67E-08;-0.01788;-4.72E-03;-0.47158;2.31E-07;-8.63E-07;78230;1303.8;30230;0.1359
9.74E-06;-1.74E-07;-0.01788;-4.71E-03;-0.47121;-5.25E-07;1.96E-06;78240;1304;30240;0.1062
-1.96E-06;3.51E-08;-0.01788;-4.72E-03;-0.47167;1.06E-07;-3.95E-07;78250;1304.2;30250;0.107
-6.33E-06;1.13E-07;-0.01788;-4.72E-03;-0.47199;3.41E-07;-1.27E-06;78260;1304.3;30260;0.1138
-5.16E-06;9.23E-08;-0.01788;-4.72E-03;-0.47151;2.78E-07;-1.04E-06;78270;1304.5;30270;0.09484
-3.49E-06;6.24E-08;-0.01788;-4.71E-03;-0.47126;1.88E-07;-7.02E-07;78280;1304.7;30280;0.1257
-4.80E-06;8.58E-08;-0.01788;-4.72E-03;-0.47149;2.58E-07;-9.66E-07;78290;1304.8;30290;0.1089
3.20E-06;-5.72E-08;-0.01788;-4.71E-03;-0.47137;-1.72E-07;6.44E-07;78300;1305;30300;0.1296
-5.09E-07;9.10E-09;-0.01788;-4.72E-03;-0.47197;2.74E-08;-1.02E-07;78310;1305.2;30310;0.1145
4.14E-06;-7.41E-08;-0.01788;-4.72E-03;-0.47148;-2.23E-07;8.34E-07;78320;1305.3;30320;0.09994
6.18E-06;-1.11E-07;-0.01788;-4.72E-03;-0.47215;-3.33E-07;1.24E-06;78330;1305.5;30330;0.1207
5.09E-06;-9.10E-08;-0.01788;-4.72E-03;-0.47188;-2.74E-07;1.02E-06;78340;1305.7;30340;0.1034
-2.62E-06;4.68E-08;-0.01788;-4.72E-03;-0.47167;1.41E-07;-5.27E-07;78350;1305.8;30350;0.0976
3.27E-06;-5.85E-08;-0.01788;-4.72E-03;-0.47154;-1.76E-07;6.58E-07;78360;1306;30360;0.1067
-4.00E-06;7.15E-08;-0.01788;-4.72E-03;-0.47167;2.15E-07;-8.05E-07;78370;1306.2;30370;0.1051
6.83E-06;-1.22E-07;-0.01788;-4.72E-03;-0.47224;-3.68E-07;1.38E-06;78380;1306.3;30380;0.1097
-2.47E-06;4.42E-08;-0.01788;-4.72E-03;-0.47242;1.33E-07;-4.97E-07;78390;1306.5;30390;0.1105
6.25E-06;-1.12E-07;-0.01788;-4.72E-03;-0.47169;-3.37E-07;1.26E-06;78400;1306.7;30400;0.1039
-7.85E-06;1.40E-07;-0.01788;-4.72E-03;-0.47156;4.23E-07;-1.58E-06;78410;1306.8;30410;0.1084
-6.98E-06;1.25E-07;-0.01788;-4.71E-03;-0.47126;3.76E-07;-1.40E-06;78420;1307;30420;0.1235
-4.14E-06;7.41E-08;-0.01788;-4.72E-03;-0.47169;2.23E-07;-8.34E-07;78430;1307.2;30430;0.1167
-2.69E-06;4.81E-08;-0.01788;-4.72E-03;-0.472;1.45E-07;-5.41E-07;78440;1307.3;30440;0.1154
1.12E-05;-2.00E-07;-0.01788;-4.72E-03;-0.47201;-6.03E-07;2.25E-06;78450;1307.5;30450;0.1128
6.76E-06;-1.21E-07;-0.01788;-4.72E-03;-0.47205;-3.64E-07;1.36E-06;78460;1307.7;30460;0.09681
1.16E-06;-2.08E-08;-0.01788;-4.71E-03;-0.47135;-6.27E-08;2.34E-07;78470;1307.8;30470;0.1169
-1.30E-05;2.33E-07;-0.01788;-4.72E-03;-0.4716;7.01E-07;-2.62E-06;78480;1308;30480;0.09776
-3.64E-07;6.50E-09;-0.01788;-4.72E-03;-0.47223;1.96E-08;-7.32E-08;78490;1308.2;30490;0.1011
1.10E-05;-1.96E-07;-0.01788;-4.72E-03;-0.47157;-5.91E-07;2.21E-06;78500;1308.3;30500;0.1103
1.16E-06;-2.08E-08;-0.01788;-4.72E-03;-0.4722;-6.27E-08;2.34E-07;78510;1308.5;30510;0.1202
7.27E-07;-1.30E-08;-0.01788;-4.72E-03;-0.47221;-3.92E-08;1.46E-07;78520;1308.7;30520;0.1107
-2.55E-06;4.55E-08;-0.01788;-4.72E-03;-0.47193;1.37E-07;-5.12E-07;78530;1308.8;30530;0.108
1.82E-06;-3.25E-08;-0.01788;-4.72E-03;-0.47191;-9.79E-08;3.66E-07;78540;1309;30540;0.1098
-2.18E-06;3.90E-08;-0.01788;-4.72E-03;-0.47228;1.17E-07;-4.39E-07;78550;1309.2;30550;0.1013
-5.09E-07;9.10E-09;-0.01788;-4.72E-03;-0.47207;2.74E-08;-1.02E-07;78560;1309.3;30560;0.09992
-1.82E-06;3.25E-08;-0.01788;-4.72E-03;-0.4722;9.79E-08;-3.66E-07;78570;1309.5;30570;0.09066
7.34E-06;-1.31E-07;-0.01788;-4.72E-03;-0.47209;-3.96E-07;1.48E-06;78580;1309.7;30580;0.09183
-5.89E-06;1.05E-07;-0.01788;-4.72E-03;-0.47184;3.17E-07;-1.19E-06;78590;1309.8;30590;0.1235
-5.67E-06;1.01E-07;-0.01787;-4.72E-03;-0.47163;3.05E-07;-1.14E-06;78600;1310;30600;0.1036
-6.62E-06;1.18E-07;-0.01787;-4.73E-03;-0.47245;3.56E-07;-1.33E-06;78610;1310.2;30610;0.1084
-2.25E-06;4.03E-08;-0.01788;-4.72E-03;-0.47209;1.21E-07;-4.54E-07;78620;1310.3;30620;0.1055
1.09E-06;-1.95E-08;-0.01788;-4.72E-03;-0.47235;-5.87E-08;2.19E-07;78630;1310.5;30630;0.1032
2.40E-06;-4.29E-08;-0.01788;-4.72E-03;-0.47205;-1.29E-07;4.83E-07;78650;1310.8;30650;0.1003
7.13E-06;-1.27E-07;-0.01788;-4.72E-03;-0.47208;-3.84E-07;1.43E-06;78660;1311;30660;0.1246
-2.84E-06;5.07E-08;-0.01787;-4.72E-03;-0.47188;1.53E-07;-5.71E-07;78670;1311.2;30670;0.114
2.76E-06;-4.94E-08;-0.01788;-4.72E-03;-0.47173;-1.49E-07;5.56E-07;78680;1311.3;30680;0.09258
2.33E-06;-4.16E-08;-0.01788;-4.72E-03;-0.47208;-1.25E-07;4.68E-07;78690;1311.5;30690;0.09646
-2.18E-06;3.90E-08;-0.01788;-4.73E-03;-0.47268;1.17E-07;-4.39E-07;78700;1311.7;30700;0.09685
-9.53E-06;1.70E-07;-0.01788;-4.72E-03;-0.47176;5.13E-07;-1.92E-06;78710;1311.8;30710;0.09936
-7.42E-06;1.33E-07;-0.01788;-4.72E-03;-0.47199;3.99E-07;-1.49E-06;78720;1312;30720;0.1131
1.60E-06;-2.86E-08;-0.01788;-4.72E-03;-0.47221;-8.62E-08;3.22E-07;78730;1312.2;30730;0.1079
5.96E-06;-1.07E-07;-0.01788;-4.72E-03;-0.47205;-3.21E-07;1.20E-06;78740;1312.3;30740;0.09994
3.42E-06;-6.11E-08;-0.01788;-4.72E-03;-0.4721;-1.84E-07;6.88E-07;78750;1312.5;30750;0.1055
4.80E-06;-8.58E-08;-0.01788;-4.73E-03;-0.47265;-2.58E-07;9.66E-07;78760;1312.7;30760;0.09995
3.20E-06;-5.72E-08;-0.01788;-4.73E-03;-0.47251;-1.72E-07;6.44E-07;78770;1312.8;30770;0.08432
6.54E-06;-1.17E-07;-0.01788;-4.73E-03;-0.47249;-3.52E-07;1.32E-06;78780;1313;30780;0.1167
-4.36E-07;7.80E-09;-0.01788;-4.73E-03;-0.47248;2.35E-08;-8.78E-08;78790;1313.2;30790;0.09243
8.73E-07;-1.56E-08;-0.01788;-4.72E-03;-0.47218;-4.70E-08;1.76E-07;78800;1313.3;30800;0.098
1.43E-05;-2.55E-07;-0.01788;-4.72E-03;-0.47224;-7.68E-07;2.87E-06;78810;1313.5;30810;0.105
3.64E-07;-6.50E-09;-0.01788;-4.72E-03;-0.47234;-1.96E-08;7.32E-08;78820;1313.7;30820;0.1123
-2.62E-06;4.68E-08;-0.01788;-4.72E-03;-0.47239;1.41E-07;-5.27E-07;78830;1313.8;30830;0.1186
2.69E-06;-4.81E-08;-0.01788;-4.73E-03;-0.47292;-1.45E-07;5.41E-07;78840;1314;30840;0.1022
-1.70E-05;3.04E-07;-0.01788;-4.72E-03;-0.47214;9.16E-07;-3.42E-06;78850;1314.2;30850;0.09626
-2.40E-06;4.29E-08;-0.01788;-4.72E-03;-0.47209;1.29E-07;-4.83E-07;78860;1314.3;30860;0.1024
7.27E-08;-1.30E-09;-0.01788;-4.73E-03;-0.47246;-3.92E-09;1.46E-08;78870;1314.5;30870;0.07857
7.42E-06;-1.33E-07;-0.01788;-4.72E-03;-0.47241;-3.99E-07;1.49E-06;78880;1314.7;30880;0.1055
-5.16E-06;9.23E-08;-0.01788;-4.73E-03;-0.47291;2.78E-07;-1.04E-06;78890;1314.8;30890;0.1125
3.05E-06;-5.46E-08;-0.01788;-4.72E-03;-0.47207;-1.65E-07;6.14E-07;78900;1315;30900;0.09919
1.09E-06;-1.95E-08;-0.01788;-4.73E-03;-0.47255;-5.87E-08;2.19E-07;78910;1315.2;30910;0.1021
-2.33E-06;4.16E-08;-0.01788;-4.72E-03;-0.47229;1.25E-07;-4.68E-07;78920;1315.3;30920;0.1007
-1.00E-05;1.79E-07;-0.01788;-4.73E-03;-0.47249;5.40E-07;-2.02E-06;78930;1315.5;30930;0.1003
-1.31E-06;2.34E-08;-0.01788;-4.73E-03;-0.47258;7.05E-08;-2.63E-07;78940;1315.7;30940;0.0851
6.18E-06;-1.11E-07;-0.01788;-4.72E-03;-0.47238;-3.33E-07;1.24E-06;78950;1315.8;30950;0.1029
4.44E-06;-7.93E-08;-0.01788;-4.73E-03;-0.47277;-2.39E-07;8.92E-07;78960;1316;30960;0.1013
-1.08E-05;1.94E-07;-0.01788;-4.72E-03;-0.47209;5.83E-07;-2.18E-06;78970;1316.2;30970;0.09493
4.58E-06;-8.19E-08;-0.01788;-4.72E-03;-0.47234;-2.47E-07;9.22E-07;78980;1316.3;30980;0.09263
-1.00E-05;1.79E-07;-0.01788;-4.72E-03;-0.47215;5.40E-07;-2.02E-06;78990;1316.5;30990;0.08587
-3.71E-06;6.63E-08;-0.01788;-4.73E-03;-0.47275;2.00E-07;-7.46E-07;79000;1316.7;31000;0.09651
3.71E-06;-6.63E-08;-0.01788;-4.73E-03;-0.47269;-2.00E-07;7.46E-07;79010;1316.8;31010;0.1034
-1.38E-06;2.47E-08;-0.01788;-4.72E-03;-0.47232;7.44E-08;-2.78E-07;79020;1317;31020;0.08565
-3.05E-06;5.46E-08;-0.01788;-4.73E-03;-0.47276;1.64E-07;-6.14E-07;79030;1317.2;31030;0.1036
4.14E-06;-7.41E-08;-0.01788;-4.73E-03;-0.47247;-2.23E-07;8.34E-07;79040;1317.3;31040;0.1003
-7.34E-06;1.31E-07;-0.01788;-4.73E-03;-0.47251;3.96E-07;-1.48E-06;79050;1317.5;31050;0.1052
2.33E-06;-4.16E-08;-0.01788;-4.73E-03;-0.47261;-1.25E-07;4.68E-07;79060;1317.7;31060;0.1078
1.60E-06;-2.86E-08;-0.01788;-4.73E-03;-0.47299;-8.62E-08;3.22E-07;79070;1317.8;31070;0.1129
4.07E-06;-7.28E-08;-0.01788;-4.73E-03;-0.47272;-2.19E-07;8.19E-07;79080;1318;31080;0.1029
-5.53E-06;9.88E-08;-0.01788;-4.73E-03;-0.47261;2.98E-07;-1.11E-06;79090;1318.2;31090;0.111
3.78E-06;-6.76E-08;-0.01788;-4.73E-03;-0.47252;-2.04E-07;7.61E-07;79100;1318.3;31100;0.08666
-3.78E-06;6.76E-08;-0.01788;-4.72E-03;-0.47234;2.04E-07;-7.61E-07;79110;1318.5;31110;0.1056
1.89E-06;-3.38E-08;-0.01788;-4.73E-03;-0.47303;-1.02E-07;3.80E-07;79120;1318.7;31120;0.1088
-8.80E-06;1.57E-07;-0.01788;-4.73E-03;-0.47301;4.74E-07;-1.77E-06;79130;1318.8;31130;0.09594
5.82E-07;-1.04E-08;-0.01788;-4.73E-03;-0.47304;-3.13E-08;1.17E-07;79140;1319;31140;0.1069
3.56E-06;-6.37E-08;-0.01788;-4.73E-03;-0.47319;-1.92E-07;7.17E-07;79150;1319.2;31150;0.09107
-1.19E-05;2.12E-07;-0.01788;-4.73E-03;-0.47257;6.38E-07;-2.39E-06;79160;1319.3;31160;0.1009
4.14E-06;-7.41E-08;-0.01788;-4.73E-03;-0.47287;-2.23E-07;8.34E-07;79170;1319.5;31170;0.08436
2.55E-06;-4.55E-08;-0.01788;-4.73E-03;-0.47253;-1.37E-07;5.12E-07;79180;1319.7;31180;0.09359
1.67E-06;-2.99E-08;-0.01788;-4.73E-03;-0.47274;-9.01E-08;3.37E-07;79190;1319.8;31190;0.09207
2.98E-06;-5.33E-08;-0.01788;-4.73E-03;-0.47289;-1.61E-07;6.00E-07;79200;1320;31200;0.09051
-1.02E-06;1.82E-08;-0.01787;-4.73E-03;-0.47327;5.48E-08;-2.05E-07;79210;1320.2;31210;0.1023
