171012 40 OPL 60 PDMS 38,3 Fe 5 - 4000 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
1.21E-05;-2.17E-07;-0.01788;-9.00E-03;-0.90037;-6.54E-07;2.44E-06;53851;897.5;10650;-0.08256
1.11E-05;-1.98E-07;-0.01788;-9.01E-03;-0.90058;-5.95E-07;2.22E-06;53861;897.7;10660;-0.08872
-7.93E-06;1.42E-07;-0.01788;-9.01E-03;-0.90128;4.27E-07;-1.60E-06;53871;897.9;10670;-0.09122
-2.91E-06;5.20E-08;-0.01788;-9.02E-03;-0.90154;1.57E-07;-5.85E-07;53881;898;10680;-0.1018
-4.87E-06;8.71E-08;-0.01788;-9.01E-03;-0.90116;2.62E-07;-9.80E-07;53891;898.2;10690;-0.1009
-9.89E-06;1.77E-07;-0.01788;-9.02E-03;-0.90153;5.33E-07;-1.99E-06;53901;898.4;10700;-0.1001
9.45E-07;-1.69E-08;-0.01788;-9.01E-03;-0.90119;-5.09E-08;1.90E-07;53911;898.5;10710;-0.08177
2.98E-06;-5.33E-08;-0.01788;-9.02E-03;-0.90169;-1.61E-07;6.00E-07;53921;898.7;10720;-0.09875
-6.18E-06;1.11E-07;-0.01788;-9.02E-03;-0.90189;3.33E-07;-1.24E-06;53931;898.9;10730;-0.1138
-1.67E-06;2.99E-08;-0.01788;-9.02E-03;-0.9018;9.01E-08;-3.37E-07;53941;899;10740;-0.08102
-1.75E-06;3.12E-08;-0.01788;-9.03E-03;-0.90289;9.40E-08;-3.51E-07;53951;899.2;10750;-0.09856
-8.94E-06;1.60E-07;-0.01788;-9.02E-03;-0.90184;4.82E-07;-1.80E-06;53961;899.4;10760;-0.1097
4.58E-06;-8.19E-08;-0.01788;-9.02E-03;-0.90217;-2.47E-07;9.22E-07;53971;899.5;10770;-0.1047
-1.75E-06;3.12E-08;-0.01788;-9.02E-03;-0.90239;9.40E-08;-3.51E-07;53981;899.7;10780;-0.1128
2.47E-06;-4.42E-08;-0.01788;-9.03E-03;-0.90267;-1.33E-07;4.97E-07;53991;899.9;10790;-0.09393
3.56E-06;-6.37E-08;-0.01788;-9.03E-03;-0.90293;-1.92E-07;7.17E-07;54001;900;10800;-0.103
6.49E-05;25;3.85E+05;9.86E-04;0.098591;75.327;1.31E-05;54011.008;900.2;10.008;-0.1101
4.16E-05;25;6.01E+05;1.50E-03;0.14953;75.327;8.37E-06;54021.008;900.4;20.008;-0.09916
3.60E-05;25;6.95E+05;1.90E-03;0.18961;75.327;7.24E-06;54031;900.5;30;-0.08448
3.12E-05;25;8.02E+05;2.25E-03;0.22506;75.327;6.28E-06;54041.008;900.7;40.008;-0.1016
3.35E-05;25;7.48E+05;2.57E-03;0.25662;75.327;6.73E-06;54051.008;900.9;50.008;-0.1092
2.06E-05;25;1.22E+06;2.87E-03;0.28658;75.327;4.14E-06;54061.008;901;60.008;-0.1047
1.69E-05;25;1.48E+06;3.13E-03;0.31339;75.327;3.39E-06;54071.008;901.2;70.008;-0.09878
1.94E-05;25;1.29E+06;3.39E-03;0.33921;75.327;3.91E-06;54081.008;901.4;80.008;-0.09817
1.44E-05;25;1.74E+06;3.64E-03;0.36379;75.327;2.90E-06;54091.008;901.5;90.008;-0.115
2.36E-05;25;1.06E+06;3.87E-03;0.38677;75.327;4.75E-06;54101.012;901.7;100.01;-0.09684
1.21E-05;25;2.07E+06;4.09E-03;0.40902;75.327;2.43E-06;54111.004;901.9;110;-0.08989
2.81E-05;25;8.89E+05;4.30E-03;0.43036;75.327;5.66E-06;54121.004;902;120;-0.0953
2.51E-05;25;9.97E+05;4.51E-03;0.45078;75.327;5.05E-06;54131.004;902.2;130;-0.104
8.00E-06;25;3.13E+06;4.71E-03;0.47098;75.327;1.61E-06;54141.004;902.4;140;-0.08508
1.93E-05;25;1.29E+06;4.91E-03;0.49097;75.327;3.89E-06;54151.004;902.5;150;-0.08565
1.45E-05;25;1.73E+06;5.09E-03;0.50924;75.327;2.91E-06;54161.004;902.7;160;-0.08717
2.17E-05;25;1.15E+06;5.28E-03;0.52753;75.327;4.36E-06;54171.004;902.9;170;-0.1017
1.06E-05;25;2.36E+06;5.46E-03;0.54554;75.327;2.14E-06;54181.004;903;180;-0.1103
2.17E-05;25;1.15E+06;5.63E-03;0.56338;75.327;4.36E-06;54191.004;903.2;190;-0.1156
2.04E-05;25;1.23E+06;5.81E-03;0.58052;75.327;4.10E-06;54201;903.4;200;-0.0899
1.44E-05;25;1.74E+06;5.98E-03;0.59767;75.327;2.90E-06;54211;903.5;210;-0.1119
6.83E-06;25;3.66E+06;6.14E-03;0.61438;75.327;1.38E-06;54221;903.7;220;-0.1001
1.82E-05;25;1.38E+06;6.30E-03;0.6302;75.327;3.66E-06;54231;903.9;230;-0.08261
9.09E-06;25;2.75E+06;6.46E-03;0.64641;75.327;1.83E-06;54241.004;904;240;-0.09204
1.06E-05;25;2.36E+06;6.62E-03;0.66194;75.327;2.14E-06;54251;904.2;250;-0.0936
7.93E-06;25;3.16E+06;6.78E-03;0.67768;75.327;1.60E-06;54261;904.4;260;-0.1096
1.33E-05;25;1.88E+06;6.93E-03;0.69306;75.327;2.68E-06;54271;904.5;270;-0.09358
2.22E-05;25;1.13E+06;7.08E-03;0.7084;75.327;4.46E-06;54281;904.7;280;-0.1038
1.43E-05;25;1.75E+06;7.23E-03;0.7231;75.327;2.87E-06;54291;904.9;290;-0.08045
1.13E-05;25;2.20E+06;7.38E-03;0.73779;75.327;2.28E-06;54301;905;300;-0.09916
2.98E-06;25;8.39E+06;7.52E-03;0.75227;75.327;6.00E-07;54311;905.2;310;-0.09667
1.48E-05;25;1.69E+06;7.67E-03;0.76663;75.327;2.97E-06;54321.004;905.4;320;-0.09995
4.00E-06;25;6.25E+06;7.81E-03;0.78109;75.327;8.05E-07;54330.996;905.5;330;-0.1048
2.55E-06;25;9.82E+06;7.95E-03;0.79527;75.327;5.12E-07;54340.996;905.7;340;-0.1065
3.30E-05;25;7.57E+05;8.09E-03;0.80899;75.327;6.64E-06;54350.996;905.9;350;-0.0988
4.58E-06;25;5.46E+06;8.23E-03;0.82275;75.327;9.22E-07;54360.996;906;360;-0.0778
1.47E-05;25;1.70E+06;8.36E-03;0.83627;75.327;2.96E-06;54370.996;906.2;370;-0.08803
5.45E-06;25;4.59E+06;8.50E-03;0.85011;75.327;1.10E-06;54380.996;906.4;380;-0.1038
1.80E-05;25;1.39E+06;8.64E-03;0.8635;75.327;3.63E-06;54391.004;906.5;390;-0.09978
5.16E-06;25;4.84E+06;8.77E-03;0.87715;75.327;1.04E-06;54400.996;906.7;400;-0.1112
2.07E-05;25;1.21E+06;8.90E-03;0.89013;75.327;4.17E-06;54411;906.9;410;-0.1133
2.01E-05;25;1.25E+06;9.03E-03;0.90293;75.327;4.04E-06;54420.992;907;419.99;-0.08435
2.40E-06;25;1.04E+07;9.16E-03;0.91618;75.327;4.83E-07;54430.992;907.2;429.99;-0.0755
1.05E-05;25;2.39E+06;9.28E-03;0.92838;75.327;2.11E-06;54440.992;907.4;439.99;-0.1115
1.08E-05;25;2.32E+06;9.42E-03;0.94182;75.327;2.17E-06;54450.992;907.5;449.99;-0.1094
3.56E-05;25;7.02E+05;9.54E-03;0.95433;75.327;7.17E-06;54460.996;907.7;460;-0.08379
1.72E-05;25;1.46E+06;9.67E-03;0.96695;75.327;3.45E-06;54470.992;907.9;469.99;-0.09902
1.39E-05;25;1.80E+06;9.79E-03;0.9792;75.327;2.79E-06;54481.008;908;480.01;-0.1052
3.71E-06;25;6.74E+06;9.91E-03;0.99118;75.327;7.46E-07;54491.023;908.2;490.02;-0.08361
7.13E-06;25;3.51E+06;0.010037;1.0037;75.327;1.43E-06;54501.008;908.4;500.01;-0.1002
1.77E-05;25;1.42E+06;0.010161;1.0161;75.327;3.56E-06;54511.008;908.5;510.01;-0.07551
1.45E-06;25;1.72E+07;0.010287;1.0287;75.327;2.93E-07;54521.008;908.7;520.01;-0.08186
3.56E-06;25;7.02E+06;0.010407;1.0407;75.327;7.17E-07;54531.008;908.9;530.01;-0.08882
1.08E-05;25;2.31E+06;0.010525;1.0525;75.327;2.18E-06;54541.008;909;540.01;-0.1054
1.38E-05;25;1.81E+06;0.010647;1.0647;75.327;2.78E-06;54551.004;909.2;550;-0.09789
1.40E-05;25;1.78E+06;0.010766;1.0766;75.327;2.82E-06;54561.004;909.4;560;-0.1002
3.64E-07;25;6.88E+07;0.010881;1.0881;75.327;7.32E-08;54571.004;909.5;570;-0.09194
-2.18E-06;25;-1.15E+07;0.010997;1.0997;75.327;-4.39E-07;54581.004;909.7;580;-0.09905
6.18E-06;25;4.05E+06;0.011112;1.1112;75.327;1.24E-06;54591.004;909.9;590;-0.1019
7.13E-06;25;3.51E+06;0.011229;1.1229;75.327;1.43E-06;54601.004;910;600;-0.09309
4.87E-06;25;5.13E+06;0.011341;1.1341;75.327;9.80E-07;54611.02;910.2;610.02;-0.0977
6.98E-06;25;3.58E+06;0.011567;1.1567;75.327;1.40E-06;54631.004;910.5;630;-0.09767
2.00E-05;25;1.25E+06;0.011682;1.1682;75.327;4.02E-06;54641;910.7;640;-0.1042
-1.56E-05;25;-1.61E+06;0.011798;1.1798;75.327;-3.13E-06;54651;910.9;650;-0.1002
1.08E-05;25;2.31E+06;0.01191;1.191;75.327;2.18E-06;54661;911;660;-0.1062
9.09E-06;25;2.75E+06;0.01202;1.202;75.327;1.83E-06;54671.004;911.2;670;-0.1026
1.01E-05;25;2.47E+06;0.012131;1.2131;75.327;2.03E-06;54681.008;911.4;680.01;-0.08364
9.53E-06;25;2.63E+06;0.012235;1.2235;75.327;1.92E-06;54691;911.5;690;-0.1002
6.62E-06;25;3.78E+06;0.012349;1.2349;75.327;1.33E-06;54701;911.7;700;-0.09004
1.51E-05;25;1.66E+06;0.012465;1.2465;75.327;3.03E-06;54711;911.9;710;-0.08652
5.02E-06;25;4.98E+06;0.012571;1.2571;75.327;1.01E-06;54721.008;912;720.01;-0.08595
1.37E-05;25;1.82E+06;0.012674;1.2674;75.327;2.77E-06;54731;912.2;730;-0.08903
1.39E-05;25;1.80E+06;0.01279;1.279;75.327;2.79E-06;54741;912.4;740;-0.09583
1.43E-05;25;1.75E+06;0.012891;1.2891;75.327;2.88E-06;54751;912.5;750;-0.1089
1.75E-06;25;1.43E+07;0.012998;1.2998;75.327;3.51E-07;54761;912.7;760;-0.09489
5.96E-06;25;4.19E+06;0.013105;1.3105;75.327;1.20E-06;54771;912.9;770;-0.1035
-7.93E-06;25;-3.16E+06;0.013212;1.3212;75.327;-1.60E-06;54780.996;913;780;-0.09909
1.53E-05;25;1.64E+06;0.013317;1.3317;75.327;3.07E-06;54791;913.2;790;-0.09911
-2.91E-06;25;-8.60E+06;0.013419;1.3419;75.327;-5.85E-07;54800.996;913.4;800;-0.08505
3.56E-06;25;7.02E+06;0.013518;1.3518;75.327;7.17E-07;54811;913.5;810;-0.09083
-4.07E-06;25;-6.14E+06;0.013626;1.3626;75.327;-8.19E-07;54820.996;913.7;820;-0.0806
1.69E-05;25;1.48E+06;0.013729;1.3729;75.327;3.41E-06;54830.996;913.9;830;-0.08833
9.02E-06;25;2.77E+06;0.01384;1.384;75.327;1.81E-06;54840.996;914;840;-0.09741
8.87E-06;25;2.82E+06;0.013939;1.3939;75.327;1.79E-06;54850.996;914.2;850;-0.09354
-2.98E-06;25;-8.39E+06;0.014035;1.4035;75.327;-6.00E-07;54860.996;914.4;860;-0.1024
6.91E-06;25;3.62E+06;0.014141;1.4141;75.327;1.39E-06;54870.996;914.5;870;-0.09527
7.20E-06;25;3.47E+06;0.014247;1.4247;75.327;1.45E-06;54880.992;914.7;879.99;-0.1001
-3.85E-06;25;-6.49E+06;0.014341;1.4341;75.327;-7.75E-07;54890.992;914.9;889.99;-0.09566
1.44E-05;25;1.74E+06;0.014442;1.4442;75.327;2.90E-06;54900.996;915;900;-0.09665
1.08E-05;25;2.31E+06;0.014548;1.4548;75.327;2.18E-06;54910.996;915.2;910;-0.09103
2.91E-06;25;8.60E+06;0.014644;1.4644;75.327;5.85E-07;54920.992;915.4;919.99;-0.1017
1.53E-05;25;1.64E+06;0.014746;1.4746;75.327;3.07E-06;54931;915.5;930;-0.1092
1.05E-05;25;2.37E+06;0.014849;1.4849;75.327;2.12E-06;54941.008;915.7;940.01;-0.1026
1.25E-05;25;2.00E+06;0.014946;1.4946;75.327;2.52E-06;54951.008;915.9;950.01;-0.09763
-8.73E-07;25;-2.87E+07;0.015046;1.5046;75.327;-1.76E-07;54961.008;916;960.01;-0.09012
-6.11E-06;25;-4.09E+06;0.015148;1.5148;75.327;-1.23E-06;54971.008;916.2;970.01;-0.08738
2.25E-06;25;1.11E+07;0.015245;1.5245;75.327;4.54E-07;54981.008;916.4;980.01;-0.09242
3.71E-06;25;6.74E+06;0.01534;1.534;75.327;7.46E-07;54991.004;916.5;990;-0.1127
4.36E-07;25;5.73E+07;0.015436;1.5436;75.327;8.78E-08;55001;916.7;1000;-0.1069
5.31E-06;25;4.71E+06;0.015541;1.5541;75.327;1.07E-06;55011;916.9;1010;-0.103
1.07E-05;25;2.34E+06;0.015638;1.5638;75.327;2.15E-06;55021.012;917;1020;-0.09917
-3.05E-06;25;-8.19E+06;0.015731;1.5731;75.327;-6.14E-07;55031;917.2;1030;-0.07876
-4.36E-07;25;-5.73E+07;0.015827;1.5827;75.327;-8.78E-08;55041;917.4;1040;-0.0876
-7.71E-06;25;-3.24E+06;0.015923;1.5923;75.327;-1.55E-06;55051;917.5;1050;-0.08533
1.24E-05;25;2.01E+06;0.016026;1.6026;75.327;2.50E-06;55061;917.7;1060;-0.09535
-5.24E-06;25;-4.78E+06;0.016118;1.6118;75.327;-1.05E-06;55071;917.9;1070;-0.09919
-6.25E-06;25;-4.00E+06;0.016218;1.6218;75.327;-1.26E-06;55081;918;1080;-0.1006
9.67E-06;25;2.59E+06;0.01631;1.631;75.327;1.95E-06;55091;918.2;1090;-0.09458
4.36E-06;25;5.73E+06;0.016407;1.6407;75.327;8.78E-07;55101;918.4;1100;-0.1034
1.20E-05;25;2.08E+06;0.016499;1.6499;75.327;2.41E-06;55111;918.5;1110;-0.08281
1.37E-05;25;1.83E+06;0.016588;1.6588;75.327;2.75E-06;55121;918.7;1120;-0.09419
1.32E-05;25;1.90E+06;0.016686;1.6686;75.327;2.65E-06;55131;918.9;1130;-0.1023
2.25E-06;25;1.11E+07;0.016787;1.6787;75.327;4.54E-07;55141;919;1140;-0.1089
4.87E-06;25;5.13E+06;0.016876;1.6876;75.327;9.80E-07;55151;919.2;1150;-0.1083
7.20E-06;25;3.47E+06;0.016977;1.6977;75.327;1.45E-06;55161;919.4;1160;-0.09671
-1.24E-06;25;-2.02E+07;0.017068;1.7068;75.327;-2.49E-07;55171;919.5;1170;-0.09808
-1.31E-06;25;-1.91E+07;0.017156;1.7156;75.327;-2.63E-07;55181;919.7;1180;-0.09808
1.61E-05;25;1.56E+06;0.01725;1.725;75.327;3.23E-06;55191;919.9;1190;-0.1056
-1.75E-06;25;-1.43E+07;0.01735;1.735;75.327;-3.51E-07;55201;920;1200;-0.09863
5.67E-06;25;4.41E+06;0.017441;1.7441;75.327;1.14E-06;55211;920.2;1210;-0.09555
-7.27E-08;25;-3.44E+08;0.017538;1.7538;75.327;-1.46E-08;55221;920.4;1220;-0.1072
1.96E-06;25;1.27E+07;0.017632;1.7632;75.327;3.95E-07;55231;920.5;1230;-0.1145
-1.31E-06;25;-1.91E+07;0.017716;1.7716;75.327;-2.63E-07;55241;920.7;1240;-0.0792
9.45E-06;25;2.65E+06;0.017813;1.7813;75.327;1.90E-06;55251;920.9;1250;-0.09171
-8.73E-07;25;-2.87E+07;0.017906;1.7906;75.327;-1.76E-07;55261;921;1260;-0.1077
1.04E-05;25;2.41E+06;0.018001;1.8001;75.327;2.09E-06;55271;921.2;1270;-0.09212
-2.40E-06;25;-1.04E+07;0.018092;1.8092;75.327;-4.83E-07;55281;921.4;1280;-0.09887
-9.31E-06;25;-2.69E+06;0.018185;1.8185;75.327;-1.87E-06;55291;921.5;1290;-0.1002
6.62E-06;25;3.78E+06;0.018274;1.8274;75.327;1.33E-06;55301;921.7;1300;-0.1116
-1.03E-05;25;-2.42E+06;0.018359;1.8359;75.327;-2.08E-06;55311;921.9;1310;-0.1103
3.71E-06;25;6.74E+06;0.018457;1.8457;75.327;7.46E-07;55321;922;1320;-0.1089
3.20E-06;25;7.82E+06;0.018546;1.8546;75.327;6.44E-07;55331;922.2;1330;-0.08058
-1.24E-06;25;-2.02E+07;0.018644;1.8644;75.327;-2.49E-07;55341;922.4;1340;-0.08521
4.65E-06;25;5.37E+06;0.018732;1.8732;75.327;9.36E-07;55351;922.5;1350;-0.09871
5.38E-06;25;4.65E+06;0.018828;1.8828;75.327;1.08E-06;55360.988;922.7;1360;-0.09543
8.87E-06;25;2.82E+06;0.018912;1.8912;75.327;1.79E-06;55371;922.9;1370;-0.09254
-4.51E-06;25;-5.55E+06;0.019001;1.9001;75.327;-9.07E-07;55381;923;1380;-0.1003
2.62E-06;25;9.55E+06;0.019094;1.9094;75.327;5.27E-07;55390.988;923.2;1390;-0.1089
9.53E-06;25;2.63E+06;0.019187;1.9187;75.327;1.92E-06;55400.988;923.4;1400;-0.1159
4.51E-06;25;5.55E+06;0.019276;1.9276;75.327;9.07E-07;55411.012;923.5;1410;-0.09601
-1.45E-06;25;-1.72E+07;0.019361;1.9361;75.327;-2.93E-07;55421.012;923.7;1420;-0.09486
-4.07E-06;25;-6.14E+06;0.019461;1.9461;75.327;-8.19E-07;55431.012;923.9;1430;-0.09293
1.40E-05;25;1.78E+06;0.019544;1.9544;75.327;2.82E-06;55441;924;1440;-0.07984
1.32E-05;25;1.90E+06;0.019632;1.9632;75.327;2.65E-06;55451;924.2;1450;-0.08618
6.54E-06;25;3.82E+06;0.019725;1.9725;75.327;1.32E-06;55461.012;924.4;1460;-0.09949
5.09E-07;25;4.91E+07;0.019811;1.9811;75.327;1.02E-07;55471;924.5;1470;-0.09412
1.43E-05;25;1.75E+06;0.019899;1.9899;75.327;2.88E-06;55481;924.7;1480;-0.09758
-4.36E-07;25;-5.73E+07;0.019987;1.9987;75.327;-8.78E-08;55491;924.9;1490;-0.09529
-3.64E-07;25;-6.88E+07;0.020078;2.0078;75.327;-7.32E-08;55501;925;1500;-0.08642
3.71E-06;25;6.74E+06;0.020167;2.0167;75.327;7.46E-07;55511;925.2;1510;-0.09259
1.27E-05;25;1.97E+06;0.020251;2.0251;75.327;2.56E-06;55521;925.4;1520;-0.09278
1.38E-05;25;1.81E+06;0.020348;2.0348;75.327;2.78E-06;55531.012;925.5;1530;-0.08545
4.22E-06;25;5.93E+06;0.020428;2.0428;75.327;8.49E-07;55541;925.7;1540;-0.08988
4.51E-06;25;5.55E+06;0.020515;2.0515;75.327;9.07E-07;55551;925.9;1550;-0.09531
1.68E-05;25;1.49E+06;0.020603;2.0603;75.327;3.38E-06;55561;926;1560;-0.09912
7.93E-06;25;3.16E+06;0.02069;2.069;75.327;1.60E-06;55571;926.2;1570;-0.08719
1.60E-06;25;1.56E+07;0.020782;2.0782;75.327;3.22E-07;55581;926.4;1580;-0.0926
-6.47E-06;25;-3.86E+06;0.020871;2.0871;75.327;-1.30E-06;55591;926.5;1590;-0.0847
6.25E-06;25;4.00E+06;0.020959;2.0959;75.327;1.26E-06;55601;926.7;1600;-0.1028
5.45E-06;25;4.59E+06;0.021047;2.1047;75.327;1.10E-06;55611;926.9;1610;-0.1072
1.12E-05;25;2.23E+06;0.021133;2.1133;75.327;2.25E-06;55621;927;1620;-0.07682
1.05E-05;25;2.37E+06;0.021221;2.1221;75.327;2.12E-06;55631;927.2;1630;-0.1019
-1.45E-07;25;-1.72E+08;0.021304;2.1304;75.327;-2.93E-08;55641;927.4;1640;-0.0847
-2.98E-06;25;-8.39E+06;0.021388;2.1388;75.327;-6.00E-07;55651;927.5;1650;-0.09398
8.36E-06;25;2.99E+06;0.021475;2.1475;75.327;1.68E-06;55661;927.7;1660;-0.106
2.11E-06;25;1.19E+07;0.021562;2.1562;75.327;4.24E-07;55671;927.9;1670;-0.0988
-5.53E-06;25;-4.52E+06;0.021649;2.1649;75.327;-1.11E-06;55681;928;1680;-0.1003
1.45E-05;25;1.73E+06;0.021732;2.1732;75.327;2.91E-06;55691;928.2;1690;-0.09377
1.53E-06;25;1.64E+07;0.021819;2.1819;75.327;3.07E-07;55701;928.4;1700;-0.08527
-2.91E-06;25;-8.60E+06;0.02191;2.191;75.327;-5.85E-07;55711;928.5;1710;-0.08359
2.69E-06;25;9.29E+06;0.021993;2.1993;75.327;5.41E-07;55721;928.7;1720;-0.09492
1.05E-05;25;2.37E+06;0.022079;2.2079;75.327;2.12E-06;55731;928.9;1730;-0.0992
2.91E-07;25;8.60E+07;0.022161;2.2161;75.327;5.85E-08;55741;929;1740;-0.09207
2.91E-06;25;8.60E+06;0.022247;2.2247;75.327;5.85E-07;55751;929.2;1750;-0.09322
1.96E-06;25;1.27E+07;0.022339;2.2339;75.327;3.95E-07;55761;929.4;1760;-0.1092
4.80E-06;25;5.21E+06;0.022422;2.2422;75.327;9.66E-07;55771;929.5;1770;-0.1121
1.24E-06;25;2.02E+07;0.022508;2.2508;75.327;2.49E-07;55781;929.7;1780;-0.07762
-7.56E-06;25;-3.31E+06;0.022593;2.2593;75.327;-1.52E-06;55790.988;929.9;1790;-0.1027
6.18E-06;25;4.05E+06;0.022675;2.2675;75.327;1.24E-06;55801;930;1800;-0.08803
-7.49E-06;25;-3.34E+06;0.022757;2.2757;75.327;-1.51E-06;55810.988;930.2;1810;-0.07895
1.34E-05;25;1.87E+06;0.022846;2.2846;75.327;2.69E-06;55820.988;930.4;1820;-0.09327
6.69E-06;25;3.74E+06;0.022927;2.2927;75.327;1.35E-06;55830.988;930.5;1830;-0.09132
-7.42E-06;25;-3.37E+06;0.02301;2.301;75.327;-1.49E-06;55841;930.7;1840;-0.1052
7.27E-07;25;3.44E+07;0.023099;2.3099;75.327;1.46E-07;55851.012;930.9;1850;-0.07687
2.12E-05;25;1.18E+06;0.023177;2.3177;75.327;4.26E-06;55860.988;931;1860;-0.08479
-2.18E-06;25;-1.15E+07;0.023266;2.3266;75.327;-4.39E-07;55870.988;931.2;1870;-0.09847
1.02E-06;25;2.46E+07;0.023338;2.3338;75.327;2.05E-07;55881.012;931.4;1880;-0.1193
4.51E-06;25;5.55E+06;0.02343;2.343;75.327;9.07E-07;55891.012;931.5;1890;-0.1116
1.85E-05;25;1.35E+06;0.023514;2.3514;75.327;3.72E-06;55901.012;931.7;1900;-0.1152
5.96E-06;25;4.19E+06;0.0236;2.36;75.327;1.20E-06;55911.012;931.9;1910;-0.08481
3.85E-06;25;6.49E+06;0.023681;2.3681;75.327;7.75E-07;55921.012;932;1920;-0.0817
8.07E-06;25;3.10E+06;0.023755;2.3755;75.327;1.62E-06;55931.012;932.2;1930;-0.1008
4.00E-06;25;6.25E+06;0.023842;2.3842;75.327;8.05E-07;55941;932.4;1940;-0.102
8.73E-06;25;2.87E+06;0.023923;2.3923;75.327;1.76E-06;55951;932.5;1950;-0.1031
8.07E-06;25;3.10E+06;0.024007;2.4007;75.327;1.62E-06;55961;932.7;1960;-0.1028
-4.36E-06;25;-5.73E+06;0.024096;2.4096;75.327;-8.78E-07;55971;932.9;1970;-0.1136
-4.58E-06;25;-5.46E+06;0.024171;2.4171;75.327;-9.22E-07;55981;933;1980;-0.1081
7.85E-06;25;3.18E+06;0.02425;2.425;75.327;1.58E-06;55991;933.2;1990;-0.08442
6.33E-06;25;3.95E+06;0.024326;2.4326;75.327;1.27E-06;56001;933.4;2000;-0.09986
5.09E-06;25;4.91E+06;0.024409;2.4409;75.327;1.02E-06;56011;933.5;2010;-0.1008
2.84E-06;25;8.82E+06;0.024493;2.4493;75.327;5.71E-07;56021;933.7;2020;-0.09309
-4.51E-06;25;-5.55E+06;0.024574;2.4574;75.327;-9.07E-07;56031;933.9;2030;-0.106
-5.38E-06;25;-4.65E+06;0.024653;2.4653;75.327;-1.08E-06;56041;934;2040;-0.07519
1.03E-05;25;2.44E+06;0.024731;2.4731;75.327;2.06E-06;56051;934.2;2050;-0.1066
7.85E-06;25;3.18E+06;0.024811;2.4811;75.327;1.58E-06;56061;934.4;2060;-0.0858
1.35E-05;25;1.85E+06;0.024891;2.4891;75.327;2.72E-06;56071;934.5;2070;-0.09138
5.53E-06;25;4.52E+06;0.024974;2.4974;75.327;1.11E-06;56081;934.7;2080;-0.08062
-1.82E-06;25;-1.38E+07;0.025054;2.5054;75.327;-3.66E-07;56091;934.9;2090;-0.08675
6.62E-06;25;3.78E+06;0.02513;2.513;75.327;1.33E-06;56101;935;2100;-0.08795
-1.96E-06;25;-1.27E+07;0.025214;2.5214;75.327;-3.95E-07;56111;935.2;2110;-0.08426
6.91E-06;25;3.62E+06;0.025289;2.5289;75.327;1.39E-06;56121;935.4;2120;-0.1173
-1.38E-06;25;-1.81E+07;0.025367;2.5367;75.327;-2.78E-07;56131.012;935.5;2130;-0.07942
1.83E-05;25;1.37E+06;0.025451;2.5451;75.327;3.67E-06;56141;935.7;2140;-0.1009
-4.22E-06;25;-5.93E+06;0.025528;2.5528;75.327;-8.49E-07;56151;935.9;2150;-0.08523
-3.20E-06;25;-7.82E+06;0.025603;2.5603;75.327;-6.44E-07;56161;936;2160;-0.07968
-1.09E-06;25;-2.29E+07;0.025683;2.5683;75.327;-2.19E-07;56171;936.2;2170;-0.07984
1.02E-06;25;2.46E+07;0.025764;2.5764;75.327;2.05E-07;56181;936.4;2180;-0.07756
5.89E-06;25;4.25E+06;0.025836;2.5836;75.327;1.19E-06;56191;936.5;2190;-0.1018
1.48E-05;25;1.69E+06;0.025917;2.5917;75.327;2.97E-06;56201;936.7;2200;-0.102
5.16E-06;25;4.84E+06;0.026001;2.6001;75.327;1.04E-06;56211;936.9;2210;-0.09166
-8.87E-06;25;-2.82E+06;0.026077;2.6077;75.327;-1.79E-06;56221;937;2220;-0.07488
6.69E-06;25;3.74E+06;0.026154;2.6154;75.327;1.35E-06;56231;937.2;2230;-0.1048
8.00E-07;25;3.13E+07;0.026229;2.6229;75.327;1.61E-07;56241;937.4;2240;-0.09568
4.00E-06;25;6.25E+06;0.026306;2.6306;75.327;8.05E-07;56250.988;937.5;2250;-0.1088
1.05E-05;25;2.37E+06;0.026383;2.6383;75.327;2.12E-06;56260.988;937.7;2260;-0.09378
2.33E-06;25;1.08E+07;0.026464;2.6464;75.327;4.68E-07;56270.988;937.9;2270;-0.09398
6.69E-06;25;3.74E+06;0.026541;2.6541;75.327;1.35E-06;56280.988;938;2280;-0.1011
-1.61E-05;25;-1.55E+06;0.026614;2.6614;75.327;-3.25E-06;56290.988;938.2;2290;-0.1046
-7.20E-06;25;-3.47E+06;0.02669;2.669;75.327;-1.45E-06;56301;938.4;2300;-0.1075
-3.20E-06;25;-7.82E+06;0.026765;2.6765;75.327;-6.44E-07;56310.988;938.5;2310;-0.07894
-1.16E-06;25;-2.15E+07;0.02684;2.684;75.327;-2.34E-07;56320.988;938.7;2320;-0.1129
1.52E-05;25;1.65E+06;0.02692;2.692;75.327;3.06E-06;56330.988;938.9;2330;-0.1036
2.18E-06;25;1.15E+07;0.026995;2.6995;75.327;4.39E-07;56341.012;939;2340;-0.104
-5.53E-06;25;-4.52E+06;0.027071;2.7071;75.327;-1.11E-06;56351.012;939.2;2350;-0.07531
7.34E-06;25;3.40E+06;0.027151;2.7151;75.327;1.48E-06;56361.012;939.4;2360;-0.1123
