;SAV20-74;;;;;;;;;;SAV20-42;;;;;;;;;;SAV11-84;;;;;;;;;;SAV11-44;;;;;;;;;;SAV11-8;;;;;;;;;;SA7CC-320;;;;;;;;;;SA7CC-247;;;;;;;;;;SA7CC-136;;;;;;;;;;SA7CC-065;;;;;;;;;;SA7CC-023;;;;;;;;;;SA7CC-006;;;;;;;;;;HTW-47834;;;;;;;;;;HTW-48050;;;;;;;;;;PK3;;;;;;;;
age [Ma];T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km]
47,1;344,5535357;295,4481793;393,6588921;13,04895038;11,18922964;14,90867113;26,38780911;22,62705022;30,14856799;;345,6320816;297,1266968;394,1374663;13,08979713;11,25279854;14,92679572;26,47041009;22,75560035;30,18521984;;344,3624579;295,1408451;393,5840708;13,04171388;11,17759026;14,9058375;26,37317532;22,60351287;30,14283776;;344,5479271;295,5498602;393,5459941;13,04873798;11,1930805;14,90439545;26,38737957;22,63483751;30,13992164;;338,4612498;286,632321;390,2901786;13,05729984;11,05782172;15,05677796;25,92122827;21,9518832;29,89057334;;126,9673702;95,95477387;157,9799666;5,811921071;4,392321988;7,231520153;21,07389697;15,92646216;26,22133177;;136,2712978;103,8273921;168,7152034;6,237807599;4,75269045;7,722924748;22,61815208;17,23315022;28,00315394;;228,102;192,684;263,52;6,024864335;5,089367737;6,960360933;37,86010561;31,98146702;43,7387442;;228,102;192,684;263,52;6,024864335;5,089367737;6,960360933;37,86010561;31,98146702;43,7387442;;1460,70315;1171,8;1749,606299;35334,74031;28346,10763;42323,37299;0,036084643;0,028947692;0,043221595;;1555,790917;1248,188976;1863,392857;37634,93495;30193,97428;45075,89562;0,038433655;0,030834776;0,046032534;;2135,010823;1571,688312;2698,333333;51646,39577;38019,49654;65273,295;0,052742478;0,038826378;0,066658579;;1542,092719;1229,318182;1854,867257;37303,57245;29737,48548;44869,65941;0,03809526;0,030368599;0,04582192;;172,6819767;109,6139535;235,75;5,110800614;3,244201111;6,977400118;33,78765672;21,44751121;46,12780223
47,2;344,6978792;295,5182073;393,877551;13,06541334;11,20130921;14,92951747;26,36572103;22,60399928;30,12744278;;345,7670964;297,1945701;394,3396226;13,10594091;11,26484999;14,94703182;26,44750477;22,73222321;30,16278634;;344,5082887;295,2112676;393,8053097;13,05822711;11,18967498;14,92677924;26,35121937;22,58052166;30,12191709;;344,6941518;295,6197577;393,768546;13,06527206;11,20515837;14,92538575;26,36543593;22,61176681;30,11910505;;338,669333;286,7136659;390,625;13,07371336;11,06805937;15,07936734;25,90460137;21,93054553;29,87865722;;127,0530344;96,01758794;158,0884808;5,816806371;4,395925843;7,237686898;21,06844032;15,92201895;26,21486169;;136,3877952;103,9212008;168,8543897;6,24417512;4,757773048;7,730577193;22,61636755;17,23262752;28,00010759;;227,264;191,888;262,64;6,030490745;5,09178228;6,969199211;37,68582187;31,81963261;43,55201112;;227,264;191,888;262,64;6,030490745;5,09178228;6,969199211;37,68582187;31,81963261;43,55201112;;1465,162205;1175,6;1754,724409;36645,12905;29402,89722;43887,36089;0,034883239;0,027989212;0,041777266;;1560,936797;1252,677165;1869,196429;39040,54458;31330,67195;46750,41721;0,037163483;0,0298243;0,044502667;;2144,128788;1579,090909;2709,166667;53626,74241;39494,59655;67758,88827;0,05104838;0,037595705;0,064501055;;1547,127916;1233,636364;1860,619469;38695,17107;30854,44301;46535,89913;0,036834715;0,029370968;0,044298463;;173,0965116;109,6930233;236,5;5,11783967;3,243227149;6,992452191;33,82218334;21,43346223;46,21090445
47,3;344,8422226;295,5882353;394,0962099;13,08194862;11,21344735;14,95044989;26,34354291;22,58088149;30,10620434;;345,9021112;297,2624434;394,541779;13,1221566;11,27696018;14,96735302;26,42451102;22,70877932;30,14024271;;344,6541194;295,2816901;394,0265487;13,07481273;11,20181824;14,94780722;26,32917314;22,55746357;30,1008827;;344,8403765;295,6896552;393,9910979;13,08187859;11,21729482;14,94646236;26,34340189;22,58862926;30,09817451;;338,8774161;286,7950108;390,9598214;13,09019913;11,07835348;15,10204479;25,88787326;21,90914041;29,86660611;;127,1386985;96,08040201;158,196995;5,821668112;4,399511865;7,243824359;21,06307843;15,91764795;26,20850891;;136,5042927;104,0150094;168,993576;6,25051772;4,762836732;7,738198709;22,61467718;17,23217499;27,99717936;;226,426;191,092;261,76;6,036092916;5,09415468;6,978031153;37,51201367;31,65822704;43,3658003;;226,426;191,092;261,76;6,036092916;5,09415468;6,978031153;37,51201367;31,65822704;43,3658003;;1469,62126;1179,4;1759,84252;37998,25151;30494,34508;45502,15795;0,033726834;0,027066448;0,040387219;;1566,082677;1257,165354;1875;40492,33982;32505,03149;48479,64815;0,035940559;0,028851112;0,043030007;;2153,246753;1586,493506;2720;55673,94398;41020,07839;70327,80958;0,049415586;0,036408974;0,062422197;;1552,163113;1237,954545;1866,371681;40132,43819;32008,32042;48256,55596;0,035621115;0,028410236;0,042831993;;173,5110465;109,772093;237,25;5,12482659;3,242231273;7,007421907;33,85695954;21,41966974;46,29424935
47,4;344,9865661;295,6582633;394,3148688;13,09855646;11,22564423;14,9714687;26,32127497;22,55769705;30,08485288;;346,037126;297,3303167;394,7439353;13,13844445;11,28912928;14,98775962;26,40142904;22,68526892;30,11758916;;344,7999501;295,3521127;394,2477876;13,09147097;11,21402021;14,96892174;26,30703682;22,53433883;30,07973482;;344,9866013;295,7595527;394,2136499;13,0985578;11,22949002;14,96762558;26,32127765;22,56542508;30,07713023;;339,0854993;286,8763557;391,2946429;13,10675742;11,08870421;15,12481063;25,8710441;21,88766806;29,85442015;;127,2243626;96,14321608;158,3055092;5,826506155;4,40307995;7,249932361;21,0578115;15,91334929;26,2022737;;136,6207902;104,108818;169,1327623;6,256835235;4,767881375;7,745789095;22,61308122;17,23179287;27,99436958;;225,588;190,296;260,88;6,041670695;5,096484594;6,986856796;37,33867855;31,49724796;43,18010914;;225,588;190,296;260,88;6,041670695;5,096484594;6,986856796;37,33867855;31,49724796;43,18010914;;1474,080315;1183,2;1764,96063;39395,31768;31621,4384;47169,19696;0,032613552;0,026177919;0,039049185;;1571,228557;1261,653543;1880,803571;41991,63881;33718,13709;50265,14053;0,034762925;0,027913678;0,041612173;;2162,364719;1593,896104;2730,833333;57789,96175;42597,43701;72982,4865;0,047841623;0,035264438;0,060418807;;1557,198311;1242,272727;1872,123894;41616,6755;33200,17793;50033,17308;0,034452511;0,027484884;0,041420138;;173,9255814;109,8511628;238;5,131759698;3,241212509;7,022306888;33,89199643;21,40613927;46,3778536
47,5;345,1309095;295,7282913;394,5335277;13,11523712;11,23790004;14,99257419;26,29891742;22,5344462;30,06338865;;346,1721408;297,39819;394,9460916;13,1548047;11,30135747;15,00825194;26,37825908;22,66169221;30,09482595;;344,9457809;295,4225352;394,4690265;13,10820209;11,22628108;14,9901231;26,28481065;22,51114764;30,05847367;;345,132826;295,8294501;394,4362018;13,11530994;11,24174416;14,98887573;26,29906346;22,54215449;30,05597243;;339,2935825;286,9577007;391,6294643;13,12338846;11,09911172;15,1476652;25,85411408;21,86612867;29,8420995;;127,3100268;96,20603015;158,4140234;5,831320399;4,406630022;7,256010775;21,05263959;15,90912304;26,19615615;;136,7372876;104,2026266;169,2719486;6,263127539;4,772906878;7,7533482;22,61157985;17,23148128;27,99167841;;224,75;189,5;260;6,047223969;5,098771711;6,995676226;37,1658138;31,33669283;42,99493476;;224,75;189,5;260;6,047223969;5,098771711;6,995676226;37,1658138;31,33669283;42,99493476;;1478,53937;1187;1770,07874;40837,56683;32785,18842;48889,94525;0,031541604;0,02532221;0,037760999;;1576,374438;1266,141732;1886,607143;43539,79187;34971,09963;52108,48412;0,033628715;0,027010537;0,040246893;;2171,482684;1601,298701;2741,666667;59976,80619;44228,20525;75725,40712;0,046324129;0,034160423;0,058487834;;1562,233508;1246,590909;1877,876106;43149,21643;34431,1018;51867,33106;0,033327047;0,02659346;0,040060634;;174,3401163;109,9302326;238,75;5,138637298;3,240169877;7,037104719;33,92730527;21,3928764;46,46173414
47,6;345,275253;295,7983193;394,7521866;13,13199081;11,25021495;15,01376668;26,27647053;22,51112918;30,04181188;;346,3071557;297,4660633;395,148248;13,17123758;11,31364492;15,02883024;26,35500139;22,63804944;30,07195333;;345,0916116;295,4929577;394,6902655;13,12500631;11,23860101;15,01141161;26,26249488;22,48789025;30,0370995;;345,2790507;295,8993476;394,6587537;13,13213525;11,25405739;15,01021311;26,27675955;22,51881773;30,03470136;;339,5016656;287,0390456;391,9642857;13,14009249;11,10957614;15,17060883;25,83708342;21,84452247;29,82964436;;127,3956909;96,26884422;158,5225376;5,836110777;4,410162033;7,26205952;21,04756265;15,90496913;26,19015618;;136,8537851;104,2964353;169,4111349;6,269394548;4,777913174;7,760875922;22,61017304;17,23124025;27,98910584;;223,912;188,704;259,12;6,052752662;5,101015749;7,004489576;36,99341646;31,17655892;42,81027401;;223,912;188,704;259,12;6,052752662;5,101015749;7,004489576;36,99341646;31,17655892;42,81027401;;1482,998425;1190,8;1775,19685;42326,26815;33986,63091;50665,9054;0,030509284;0,024497973;0,036520595;;1581,520318;1270,629921;1892,410714;45138,18216;36265,05724;54011,30709;0,032536145;0,02614029;0,038932;;2180,600649;1608,701299;2752,5;62236,53798;45913,95472;78559,12125;0,044860846;0,033095331;0,05662636;;1567,268705;1250,909091;1883,628319;44731,42678;35702,20488;53760,64867;0,032242951;0,025734579;0,038751323;;174,7546512;110,0093023;239,5;5,145457667;3,239102389;7,051812946;33,96289746;21,37988677;46,54590815
47,7;345,4195964;295,8683473;394,9708455;13,14881777;11,2625891;15,03504643;26,25393455;22,48774623;30,02012287;;346,4421705;297,5339367;395,3504043;13,1877433;11,32599179;15,0494948;26,33165624;22,61434088;30,04897159;;345,2374424;295,5633803;394,9115044;13,14188385;11,25098016;15,03278754;26,24008976;22,46456693;30,0156126;;345,4252754;295,9692451;394,8813056;13,14903394;11,2664299;15,03163799;26,25436619;22,49541506;30,01331732;;339,7097488;287,1203905;392,2991071;13,15686972;11,12009762;15,19364181;25,81995233;21,82284971;29,81705494;;127,481355;96,33165829;158,6310518;5,840877263;4,413675965;7,268078561;21,04258048;15,9008874;26,18427355;;136,9702826;104,3902439;169,5503212;6,27563622;4,782900228;7,768372212;22,60886067;17,23106966;27,98665168;;223,074;187,908;258,24;6,058256742;5,103216456;7,013297027;36,82148339;31,0168433;42,62612349;;223,074;187,908;258,24;6,058256742;5,103216456;7,013297027;36,82148339;31,0168433;42,62612349;;1487,45748;1194,6;1780,314961;43862,7213;35226,82668;52498,61591;0,02951496;0,023703919;0,035326001;;1586,666198;1275,11811;1898,214286;46788,22632;37601,17585;55975,27679;0,031483515;0,025301604;0,037665425;;2189,718615;1616,103896;2763,333333;64571,26915;47656,29655;81486,24176;0,043449617;0,032067634;0,054831599;;1572,303902;1255,227273;1889,380531;46364,70538;37014,62714;55714,78361;0,03119853;0,024906919;0,037490141;;175,169186;110,0883721;240,25;5,152219062;3,238009047;7,066429076;33,99878459;21,36717612;46,63039307
47,8;345,5639399;295,9383754;395,1895044;13,16571821;11,27502267;15,05641374;26,23130977;22,46429764;29,99832191;;346,5771853;297,60181;395,5525606;13,20432207;11,33839824;15,07024591;26,30822392;22,5905668;30,02588104;;345,3832731;295,6338028;395,1327434;13,15883494;11,2634187;15,05425119;26,21759559;22,44117793;29,99401326;;345,5715001;296,0391426;395,1038576;13,16600625;11,27886183;15,05315067;26,23188366;22,47194675;29,99182057;;339,917832;287,2017354;392,6339286;13,17372037;11,13067628;15,21676445;25,80272106;21,80111065;29,80433147;;127,5670192;96,39447236;158,7395659;5,84561987;4,417171826;7,274067913;21,03769272;15,8968776;26,17850784;;137,08678;104,4840525;169,6895075;6,281852554;4,787868037;7,775837072;22,60764242;17,2309693;27,98431554;;222,236;187,112;257,36;6,063736212;5,105373612;7,022098812;36,65001119;30,85754285;42,44247952;;222,236;187,112;257,36;6,063736212;5,105373612;7,022098812;36,65001119;30,85754285;42,44247952;;1491,916535;1198,4;1785,433071;45448,25702;36506,8621;54389,65195;0,028557077;0,022938818;0,034175337;;1591,812078;1279,606299;1904,017857;48491,37518;38980,64978;58002,10058;0,030469198;0,024493204;0,036445192;;2198,83658;1623,506494;2774,166667;66983,16405;49456,88223;84509,44587;0,042088377;0,031075867;0,053100887;;1577,339099;1259,545455;1895,132743;48050,48478;38369,53623;57731,43334;0,030192168;0,024109215;0,036275121;;175,5837209;110,1674419;241;5,158919711;3,236888843;7,080950579;34,0349784;21,35475022;46,71520657
47,9;345,7082833;296,0084034;395,4081633;13,18269234;11,2875158;15,07786887;26,2085965;22,44078369;29,97640932;;346,7122001;297,6696833;395,754717;13,22097411;11,35086442;15,09108381;26,28470475;22,56672749;30,00268201;;345,5291038;295,7042254;395,3539823;13,17585979;11,27591676;15,07580282;26,19501267;22,41772356;29,97230179;;345,7177248;296,1090401;395,3264095;13,18305236;11,29135332;15,07475141;26,20931227;22,44841309;29,97021146;;340,1259151;287,2830803;392,96875;13,19064465;11,14131225;15,23997705;25,78538988;21,77930555;29,79147421;;127,6526833;96,45728643;158,8480801;5,85033865;4,42064966;7,280027641;21,0328989;15,89293936;26,17285845;;137,2032775;104,5778612;169,8286938;6,288043592;4,792816629;7,783270556;22,60651786;17,23093886;27,98209686;;221,398;186,316;256,48;6,069191121;5,107487028;7,030895215;36,47899622;30,69865428;42,25933817;;221,398;186,316;256,48;6,069191121;5,107487028;7,030895215;36,47899622;30,69865428;42,25933817;;1496,375591;1202,2;1790,551181;47084,23783;37827,84955;56340,6261;0,02763415;0,022201495;0,033066805;;1596,957958;1284,094488;1909,821429;50249,11445;40404,70231;60093,5266;0,029491644;0,023713873;0,035269415;;2207,954545;1630,909091;2785;69474,4405;51317,40453;87631,47647;0,040775156;0,030118633;0,051431679;;1582,374296;1263,863636;1900,884956;49790,23192;39768,12801;59812,33582;0,029222322;0,023340262;0,035104382;;175,9982558;110,2465116;241,75;5,165557824;3,235740764;7,095374884;34,07149079;21,34261495;46,80036663
48;345,8526268;296,0784314;395,6268222;13,19974036;11,30006864;15,09941209;26,18579506;22,41720469;29,95438544;;346,8472149;297,7375566;395,9568733;13,23769961;11,36339047;15,11200875;26,26109905;22,54282326;29,97937484;;345,6749346;295,7746479;395,5752212;13,1929586;11,2884745;15,0974427;26,17234132;22,39420411;29,95047854;;345,8639495;296,1789376;395,5489614;13,2001725;11,30390454;15,09644047;26,18665235;22,42481439;29,94849031;;340,3339983;287,3644252;393,3035714;13,20764277;11,15200565;15,26327989;25,76795907;21,75743471;29,77848344;;127,7383474;96,5201005;158,9565943;5,855033697;4,424109536;7,285957859;21,02819841;15,8890722;26,16732463;;137,3197749;104,6716698;169,9678801;6,29420942;4,797746066;7,790672774;22,60548639;17,23097789;27,97999488;;220,56;185,52;255,6;6,074621559;5,109556545;7,039686572;36,30843467;30,5401741;42,07669524;;220,56;185,52;255,6;6,074621559;5,109556545;7,039686572;36,30843467;30,5401741;42,07669524;;1500,834646;1206;1795,669291;48772,05856;39190,92806;58353,18906;0,02674476;0,021490829;0,031998691;;1602,103839;1288,582677;1915,625;52062,9654;41874,58623;62251,34457;0,028549369;0,022962446;0,034136293;;2217,072511;1638,311688;2795,833333;72047,37087;53239,59827;90855,14347;0,039508064;0,02919459;0,049821539;;1587,409493;1268,181818;1906,637168;51585,44879;41211,6272;61959,27039;0,028287517;0,022598904;0,03397613;;176,4127907;110,3255814;242,5;5,172131583;3,234563785;7,109699382;34,10833384;21,33077622;46,88589145
48,1;345,9969702;296,1484594;395,845481;13,21686247;11,31268131;15,12104363;26,16290579;22,39356095;29,93225063;;346,9822298;297,8054299;396,1590296;13,25449875;11,37597652;15,13302098;26,23740717;22,51885443;29,95595992;;345,8207653;295,8450704;395,7964602;13,21013155;11,30109205;15,11917106;26,14958188;22,3706199;29,92854386;;346,0101742;296,248835;395,7715134;13,21736685;11,3165156;15,11821811;26,16390422;22,40115096;29,92665748;;340,5420815;287,4457701;393,6383929;13,22471491;11,16275658;15,28667324;25,75042894;21,73549843;29,76535945;;127,8240115;96,58291457;159,0651085;5,859705145;4,427551558;7,291858732;21,02359048;15,88527553;26,16190542;;137,4362724;104,7654784;170,1070664;6,300350168;4,802656446;7,798043889;22,60454724;17,23108583;27,97800865;;219,722;184,724;254,72;6,080027656;5,111582039;7,048473274;36,13832246;30,38209864;41,89454627;;219,722;184,724;254,72;6,080027656;5,111582039;7,048473274;36,13832246;30,38209864;41,89454627;;1505,293701;1209,8;1800,787402;50513,14708;40597,26371;60429,03044;0,025887551;0,020805746;0,030969355;;1607,249719;1293,070866;1921,428571;53934,4856;43391,58452;64477,38669;0,027640957;0,022237812;0,033044103;;2226,190476;1645,714286;2806,666667;74704,28321;55225,24124;94183,32519;0,038285299;0,028302458;0,048268139;;1592,44469;1272,5;1912,389381;53437,6732;42701,28787;64174,05852;0,027386345;0,021884041;0,03288865;;176,8273256;110,4046512;243,25;5,167286193;3,226268495;7,108303891;34,22054033;21,36608019;47,07500048
48,2;346,1413137;296,2184874;396,0641399;13,23405885;11,32535395;15,14276374;26,13992905;22,36985282;29,91000527;;347,1172446;297,8733032;396,361186;13,27137172;11,3886227;15,15412074;26,21362948;22,49482134;29,93243762;;345,966596;295,915493;396,0176991;13,22737885;11,31376953;15,14098817;26,12673471;22,34697127;29,90649815;;346,1563989;296,3187325;395,9940653;13,2346356;11,32918663;15,14008457;26,14106826;22,37742315;29,90471337;;340,7501646;287,527115;393,9732143;13,24186125;11,17356515;15,31015736;25,7327998;21,71349703;29,75210257;;127,9096757;96,64572864;159,1736227;5,86435317;4,43097586;7,29773048;21,01907419;15,88154868;26,15659971;;137,5527699;104,8592871;170,2462527;6,30646601;4,807547898;7,805384122;22,60369953;17,231262;27,97613705;;218,884;183,928;253,84;6,08540959;5,113563418;7,057255763;35,96865531;30,22442405;41,71288658;;218,884;183,928;253,84;6,08540959;5,113563418;7,057255763;35,96865531;30,22442405;41,71288658;;1509,752756;1213,6;1805,905512;52308,9649;42048,05028;62569,87951;0,025061228;0,020145223;0,029977233;;1612,395599;1297,559055;1927,232143;55865,26963;44957,01087;66773,52839;0,026765054;0,021538906;0,031991201;;2235,308442;1653,116883;2817,5;77447,56242;57276,1551;97618,96974;0,037105131;0,027441009;0,046769254;;1597,479887;1276,818182;1918,141593;55348,47943;44238,39413;66458,56473;0,02651746;0,021194617;0,031840302;;177,2418605;110,4837209;244;5,174336592;3,225422925;7,123250259;34,25402606;21,35224854;47,15580358
48,3;346,2856571;296,2885154;396,2827988;13,25132967;11,33808668;15,16457267;26,11686522;22,34608065;29,88764978;;347,2522594;297,9411765;396,5633423;13,28831869;11,40132914;15,17530824;26,18976636;22,47072435;29,90880837;;346,1124268;295,9859155;396,2389381;13,24470066;11,32650707;15,16289424;26,10380018;22,32325856;29,8843418;;346,3026236;296,38863;396,2166172;13,25197893;11,34191777;15,16204009;26,11814483;22,35363129;29,88265836;;340,9582478;287,6084599;394,3080357;13,25908199;11,18443145;15,33373252;25,71507199;21,69143084;29,73871314;;127,9953398;96,70854271;159,2821369;5,86897799;4,434382607;7,303573373;21,0146485;15,87789083;26,15140618;;137,6692673;104,9530957;170,385439;6,312557169;4,812420589;7,812693749;22,60294216;17,2315056;27,97437872;;218,046;183,132;252,96;6,09076758;5,115500621;7,066034538;35,79942875;30,06714632;41,53171118;;218,046;183,132;252,96;6,09076758;5,115500621;7,066034538;35,79942875;30,06714632;41,53171118;;1514,211811;1217,4;1811,023622;54161,00787;43544,50975;64777,50598;0,024264554;0,01950828;0,029020828;;1617,541479;1302,047244;1933,035714;57856,94983;46572,21038;69141,68927;0,025920365;0,020864713;0,030976016;;2244,426407;1660,519481;2828,333333;80279,65136;59394,20627;101165,0965;0,03596591;0,026609067;0,045322752;;1602,515084;1281,136364;1923,893805;57319,47899;45824,26062;68814,69737;0,025679573;0,020529626;0,030829521;;177,6563953;110,5627907;244,75;5,181389346;3,224589043;7,138189649;34,28740507;21,33844483;47,23636532
48,4;346,4300006;296,3585434;396,5014577;13,26867511;11,35087961;15,18647061;26,09371469;22,3222448;29,86518458;;347,3872742;298,0090498;396,7654987;13,30533981;11,41409594;15,19658369;26,16581822;22,44656383;29,88507261;;346,2582575;296,056338;396,460177;13,26209715;11,33930479;15,18488951;26,0807787;22,29948216;29,86207524;;346,4488483;296,4585275;396,4391691;13,269397;11,35470912;15,18408489;26,09513433;22,32977577;29,8604929;;341,166331;287,6898048;394,6428571;13,27637727;11,19535557;15,35739897;25,69724587;21,66930021;29,72519153;;128,0810039;96,77135678;159,3906511;5,873579866;4,437771999;7,309387734;21,01031221;15,87430108;26,14632334;;137,7857648;105,0469043;170,5246253;6,318623911;4,817274719;7,819973102;22,60227393;17,23181571;27,97273215;;217,208;182,336;252,08;6,096101888;5,117393622;7,074810154;35,63063807;29,91026124;41,3510149;;217,208;182,336;252,08;6,096101888;5,117393622;7,074810154;35,63063807;29,91026124;41,3510149;;1518,670866;1221,2;1816,141732;56070,80683;45087,89286;67053,72081;0,023496345;0,01889398;0,028098711;;1622,687359;1306,535433;1938,839286;59911,19703;48238,56013;71583,83393;0,025105652;0,02021426;0,029997044;;2253,544372;1667,922078;2839,166667;83203,05209;61581,30687;104824,7973;0,034866051;0,025805508;0,043926595;;1607,550282;1285,454545;1929,646018;59352,32138;47460,23323;71244,40952;0,024871456;0,019888104;0,029854809;;178,0709302;110,6418605;245,5;5,188444506;3,223766801;7,153122211;34,32067743;21,32466876;47,31668609
48,5;346,574344;296,4285714;396,7201166;13,28609533;11,36373285;15,2084578;26,07047788;22,29834565;29,84261012;;347,522289;298,0769231;396,967655;13,32243526;11,42692321;15,21794731;26,14178547;22,42234015;29,86123078;;346,4040882;296,1267606;396,6814159;13,27956849;11,35216278;15,20697419;26,05767068;22,27564243;29,83969892;;346,595073;296,528425;396,6617211;13,28688998;11,36756078;15,20621918;26,07203719;22,30585696;29,83821741;;341,3744141;287,7711497;394,9776786;13,29374726;11,2063376;15,38115692;25,67932182;21,64710551;29,71153812;;128,1666681;96,83417085;159,4991653;5,878159103;4,441144265;7,315173941;21,00606396;15,87077839;26,14134952;;137,9022623;105,1407129;170,6638116;6,324666549;4,822110524;7,827222574;22,60169344;17,23219129;27,9711956;;216,37;181,54;251,2;6,101412826;5,119242429;7,083583223;35,46227836;29,75376444;41,17079227;;216,37;181,54;251,2;6,101412826;5,119242429;7,083583223;35,46227836;29,75376444;41,17079227;;1523,129921;1225;1821,259843;58039,92834;46679,47968;69400,37699;0,022755471;0,018301428;0,027209515;;1627,83324;1311,023622;1944,642857;62029,72134;49957,46982;74101,97285;0,024319733;0,019586616;0,02905285;;2262,662338;1675,324675;2850;86220,32704;63839,41563;108601,2384;0,033804042;0,025029252;0,042578832;;1612,585479;1289,772727;1935,39823;61448,69477;49147,68965;73749,69989;0,024091932;0,019269129;0,028914736;;178,4854651;110,7209302;246,25;5,195502123;3,222956154;7,168048093;34,35384317;21,31092002;47,39676631
48,6;346,7186875;296,4985994;396,9387755;13,30359047;11,3766465;15,23053444;26,04715523;22,2743836;29,81992686;;347,6573039;298,1447964;397,1698113;13,33960516;11,43981105;15,23939928;26,11766855;22,39805373;29,83728337;;346,549919;296,1971831;396,9026549;13,29711482;11,36508116;15,22914849;26,03447654;22,25173977;29,81721331;;346,7412977;296,5983225;396,884273;13,30445802;11,38047287;15,22844318;26,04885382;22,28187527;29,81583238;;341,5824973;287,8524946;395,3125;13,31119212;11,21737761;15,40500663;25,66130022;21,62484712;29,69775332;;128,2523322;96,89698492;159,6076795;5,882716048;4,444499671;7,320932425;21,00190226;15,86732164;26,13648287;;138,0187597;105,2345216;170,8029979;6,330685445;4,826928277;7,834442613;22,60119915;17,23263116;27,96976714;;215,532;180,744;250,32;6,106700746;5,121047082;7,092354411;35,29434452;29,59765142;40,99103762;;215,532;180,744;250,32;6,106700746;5,121047082;7,092354411;35,29434452;29,59765142;40,99103762;;1527,588976;1228,8;1826,377953;60069,97531;48320,58021;71819,37041;0,022040851;0,017729768;0,026351934;;1632,97912;1315,511811;1950,446429;64214,2729;51730,38247;76698,16333;0,023561475;0,018980891;0,028142059;;2271,780303;1682,727273;2860,833333;89334,10022;66170,53886;112497,6616;0,032778432;0,024279267;0,041277596;;1617,620676;1294,090909;1941,150442;63610,32683;50888,04002;76332,61365;0,023339875;0,018671819;0,028007932;;178,9;110,8;247;5,202562248;3,222157055;7,182967442;34,38690235;21,29719832;47,47660637
